,a0,a1,a2,a3,a4,a5,a6
5.09999,0.0007340400377256381,0.0,0.00047519636356588816,0.0,-0.0006281872666364502,0.0,5.144292743843316e-05
5.10043,0.0007196388500491545,0.0,0.00044071915769419554,0.0,-0.0005851552534521929,0.0,4.608342881745059e-05
5.100709999999999,0.0007213731861352748,0.0,0.0004364137686656337,0.0,-0.0005909304292097724,0.0,3.333456980847841e-05
5.10288,0.0012108083291169948,0.0,0.0006905971051401966,0.0,-0.0007344222919815718,0.0,0.00010151924162010233
5.1048599999999995,0.0012850868087952154,0.0,0.0006882402386840165,0.0,-0.0006829073964738335,0.0,0.00010216541298452075
5.1069,0.0012047572629015544,0.0,0.0006575826270363147,0.0,-0.0006392752789562777,0.0,0.00010905508294349268
5.10878,0.0011660623632612803,0.0,0.0006458782477765246,0.0,-0.0006094078090917961,0.0,8.030059607767976e-05
5.110040000000001,0.0011685500402515198,0.0,0.0006588844232248898,0.0,-0.0006191222072371171,0.0,0.00011334208514471238
5.11075,0.0011006282051453686,0.0,0.000598346117988696,0.0,-0.0005337979726699945,0.0,8.831532101683955e-05
5.11384,0.0010341628017603805,0.0,0.0005423278451240518,0.0,-0.0005036812497725916,0.0,0.00010958775256903558
5.1188,0.0008461638912939185,0.0,0.00042685418287170975,0.0,-0.00032746747815804085,0.0,6.642102411954776e-05
5.1237699999999995,0.0005980484962339493,0.0,0.0002791022158235189,0.0,-0.00018406383236694413,0.0,6.823048330413154e-05
5.12852,0.00034109510209629363,0.0,0.00015151017060220502,0.0,-7.556805608607042e-05,0.0,3.3655658422939965e-05
5.12994,0.0003598943086708643,0.0,0.00017118130911577772,0.0,-9.278615948198387e-05,0.0,5.9190992290878976e-05
5.1338099999999995,0.00019542748915968094,0.0,8.11219428309827e-05,0.0,-6.135600639965785e-05,0.0,1.6791897591403458e-05
5.13888,0.00017406031310485606,0.0,6.0102794277755595e-05,0.0,-7.2554057037714e-05,0.0,1.905913101814082e-05
5.14165,0.00018611984765888785,0.0,7.39042510005844e-05,0.0,-9.617652520511927e-05,0.0,1.1389744628817542e-05
5.1447400000000005,0.0001832056874662534,0.0,7.418823868027474e-05,0.0,-0.00010979639392349803,0.0,2.627619549780633e-05
5.14799,0.00018919797804211209,0.0,7.75050149283815e-05,0.0,-0.00012300258983959656,0.0,1.351662627246014e-05
5.15001,0.00019920322059399615,0.0,8.64811659776367e-05,0.0,-0.0001288768976416247,0.0,1.1556253649454113e-05
5.150980000000001,0.00020090932481688534,0.0,8.31719220637396e-05,0.0,-0.0001449728182871066,0.0,1.788357697652357e-05
5.15704,0.0002104150894345266,0.0,8.52679611293194e-05,0.0,-0.0001508756723675089,0.0,1.750176042348594e-05
5.15937,0.00022168535579728132,0.0,0.00010077441623373888,0.0,-0.0001626652344269623,0.0,1.9906390260672484e-05
5.17005,0.0002222394692731591,0.0,0.0001097626902770878,0.0,-0.0001565945708888173,0.0,2.5653708922027754e-05
5.18984,0.0002562620985560362,0.0,0.0001249946954325714,0.0,-0.00019124385496510548,0.0,2.409986896186167e-05
5.210030000000001,0.0003309375519417851,0.0,0.00017845401345529928,0.0,-0.00027965278186416095,0.0,1.27722158038521e-05
5.23003,0.00047602123121075424,0.0,0.0002821418835079146,0.0,-0.000491522252296914,0.0,1.3884195708093328e-05
5.2395,0.0006844645742072784,0.0,0.00040507288417132467,0.0,-0.0007999707088450169,0.0,9.473474759149788e-06
5.24306,0.0007428615511746844,0.0,0.00044358118134679903,0.0,-0.0008840013695960808,0.0,3.728274202142857e-05
5.25013,0.0010309275396104649,0.0,0.0006400934973616583,0.0,-0.0013345820080713471,0.0,2.8436919369037163e-06
5.25994,0.0013539426614869114,0.0,0.0008167748790852274,0.0,-0.0017195748197925752,0.0,2.015065713133322e-05
5.26504,0.0014157725491771038,0.0,0.0008647116960355183,0.0,-0.0018315137973113744,0.0,8.211937131756912e-05
5.26998,0.0015086317254975846,0.0,0.0009676269312722264,0.0,-0.0018734936331598361,0.0,6.291008404447992e-05
5.27496,0.0017137228658587198,0.0,0.0011147551978773812,0.0,-0.0019020238446485432,0.0,4.443022408473743e-05
5.27502,0.0017395746819407417,0.0,0.0011567432979739628,0.0,-0.0019692853447059104,0.0,3.492894676206334e-05
5.2798099999999994,0.002338795758175298,0.0,0.001477069657470244,0.0,-0.0022478722377447186,0.0,0.00012523197791022026
5.28495,0.0027898193831496342,0.0,0.0017493347925980668,0.0,-0.00246926145927754,0.0,0.0001766147099619622
5.29016,0.0035741024712103624,0.0,0.0022150218660733243,0.0,-0.0030419072748820676,0.0,0.0003273860289926627
