,a0,a2,a4,a6,a0_err,a2_err,a4_err,a6_err,Chi2,Pval,Chi2NDF
4.32521,1.9839227272669025e-05,3.89358153527599e-06,-3.482893313505211e-06,3.0264652329824903e-06,9.351603126889586e-07,1.808328919249036e-06,2.585456422335297e-06,2.6387848961127806e-06,7.3573833260819965,0.06133836849116536,2.4524611086939987
4.32711,1.9431833660602645e-05,3.329206266982981e-07,3.120934577872174e-07,5.3848797264454905e-06,8.400027906658287e-07,1.6366935670549064e-06,2.229323647443502e-06,2.2468705099169387e-06,3.7237374775074517,0.2928822270722615,1.2412458258358172
4.32908,1.6213410038066667e-05,7.28962124587361e-06,-1.1187577000618749e-05,8.887895184478338e-06,6.639989472353386e-07,1.218010682323321e-06,1.534724221804142e-06,1.7333791360285356e-06,10.50895118949456,0.014700298849366522,3.50298372983152
4.33012,1.6892015384096138e-05,4.316219535205299e-06,-3.0799903153274763e-06,1.503044224774012e-06,7.948713358668681e-07,1.5985129281519354e-06,2.061685711305243e-06,2.3398292489243122e-06,12.677776818176007,0.005387873579719149,4.225925606058669
4.33119,2.536567122539014e-05,3.678276208532535e-07,-8.489098425365602e-07,4.95452122897171e-06,8.449433906706644e-07,1.6270679475154724e-06,2.1906405141197654e-06,2.2224672219840823e-06,0.7607210629522128,0.8588370838712369,0.25357368765073757
4.33324,2.5639663154860178e-05,6.508803945028833e-06,-5.542635295571052e-06,4.105616902938779e-06,7.60489265046622e-07,1.4734625131137574e-06,1.8683299559486493e-06,2.0132191674912285e-06,14.04281279296011,0.0028474526473013517,4.68093759765337
4.33515,2.4806261257020537e-05,2.0938403933755275e-06,-1.4456619898864586e-06,1.923317710035728e-06,7.035840746738839e-07,1.3732589059704795e-06,1.7773035563038924e-06,1.907023466843717e-06,2.9433220243967737,0.4004466093734008,0.9811073414655912
4.34004,2.238044914805935e-05,2.0427843491845922e-06,-1.5219986446501975e-06,8.007996964950617e-07,6.214223449997559e-07,1.206387584784936e-06,1.5725695817447138e-06,1.6223592901633427e-06,3.6755779200942307,0.2986939769724153,1.2251926400314102
4.34488,2.297441234467846e-05,3.2526259622797063e-06,4.507425394078201e-08,5.989588338728138e-07,6.282063743786727e-07,1.2374400622797435e-06,1.6329487443215168e-06,1.7410578670749373e-06,1.845453105656191,0.6050941308343427,0.6151510352187303
4.34998,2.2231209978005992e-05,5.045977722797997e-07,-5.594177097809007e-07,2.3235486493246326e-07,5.94954498363573e-07,1.1516992333488353e-06,1.5315906361850096e-06,1.5806110923812285e-06,1.2495236495328759,0.7411526169614436,0.41650788317762527
4.37005,1.545461151600953e-05,2.2414971324339712e-06,-1.5260126777869364e-06,1.8007439371941264e-06,4.4516060792575177e-07,8.612243568824611e-07,1.1371254949081475e-06,1.2053062296616591e-06,0.28858934250074264,0.9621600348173378,0.09619644750024754
4.39015,2.0335219056255446e-05,1.0061249213442211e-06,9.77128393518996e-07,-2.2629578631538385e-07,5.640575146843442e-07,1.1265918223261245e-06,1.4226319981543658e-06,1.5485464799782564e-06,2.4099986527889166,0.49177609062870253,0.8033328842629722
4.41003,3.0281781184647362e-05,8.488350856536421e-07,1.0882542272658738e-06,2.996403502608733e-06,8.086837255682849e-07,1.5611813836329446e-06,2.1501826470665366e-06,2.223783751004937e-06,7.559936658027946,0.056038258142228736,2.5199788860093153
4.42024,4.480221336465887e-05,2.43678061176574e-06,-4.665269478952909e-06,9.692740181942022e-06,1.1865900148956895e-06,2.2385742197460126e-06,2.9713216489156574e-06,3.162813806418507e-06,1.3487121614727733,0.7175996595458642,0.44957072049092445
4.43018,6.129275493367479e-05,1.3783329325609548e-07,-1.2522483705597765e-06,1.8627138450399403e-06,1.538617275310339e-06,2.968831528853175e-06,3.921223549179038e-06,4.163532445636555e-06,1.7343884652512875,0.6293157094094557,0.5781294884170959
4.44004,0.00012648506048898637,7.079069857751939e-06,-9.334666359750042e-07,1.1526096156793558e-05,3.255307141813357e-06,6.264277193420959e-06,8.432615739994856e-06,8.814959194000337e-06,1.2939482238859927,0.7305706298301333,0.4313160746286642
4.44994,0.00021824435689854753,9.662376977915345e-06,-3.277414936623136e-07,-9.72592157133295e-06,5.401560894195987e-06,1.0556411213802547e-05,1.382856838531419e-05,1.4724970042229038e-05,1.0460871346021305,0.7901021488664618,0.3486957115340435
4.4549900000000004,0.000593791705896567,5.158638034002787e-05,-3.797943552299435e-05,6.31762539208053e-05,1.4691672010850974e-05,2.8185262042365764e-05,3.717586876255421e-05,4.03074027675954e-05,1.0508620875971968,0.7889474079109702,0.35028736253239895
4.46012,0.0009597975711117912,4.927122171389435e-05,-3.3540202770593916e-05,7.645146519762375e-05,2.3100725926427045e-05,4.424104204199979e-05,5.876013562140724e-05,6.30238536520426e-05,0.37552086111405,0.945251569821949,0.12517362037135
4.4699599999999995,0.0010647708830642045,2.8797021366294695e-05,-3.0948451964214144e-05,7.760004023342688e-05,2.508251328682398e-05,4.806285942854236e-05,6.32642686569283e-05,6.867423239317767e-05,1.6603431880974124,0.6457860968327993,0.5534477293658041
4.4779800000000005,0.0008573863022984879,6.696336427619229e-05,-9.615224561807878e-06,3.9579297170359265e-05,2.0333360245011176e-05,3.9606818363546376e-05,5.103996894735959e-05,5.608882990971151e-05,1.4631732267792417,0.6907956342226964,0.4877244089264139
4.48613,0.0004423674261716385,2.7160280887285684e-05,-2.9211643883110365e-05,3.6114027620181275e-05,1.0545008922603694e-05,2.0189837659864747e-05,2.64906228353137e-05,2.8932323429421358e-05,1.0883071309641563,0.779897512376756,0.3627690436547188
4.48819,0.00034125787086509404,2.3043150426642865e-05,-2.4907514029157357e-05,3.054634562187482e-05,8.157679528447573e-06,1.561456489850075e-05,2.0355756419382864e-05,2.218816751830308e-05,0.6752627264341405,0.8790063982233471,0.22508757547804684
4.490069999999999,0.0004328857498515521,1.541155630567872e-05,-1.6409088347501676e-05,5.4057229678719336e-05,1.0211112861527401e-05,1.950038618859823e-05,2.5619160346544934e-05,2.818378394837542e-05,2.86585659212588,0.41277317417589743,0.9552855307086267
4.49222,0.0001909962391118535,1.4541954828612601e-05,-1.6681718778836687e-06,1.009594777128477e-05,4.541050722787747e-06,8.813056748712048e-06,1.1476730500907687e-05,1.248832360832127e-05,0.6399693064613781,0.8872243948815519,0.2133231021537927
4.4949900000000005,0.0001369409617080784,7.206880075409655e-06,-2.211481368035069e-07,1.537711571754965e-06,3.2006371424812788e-06,6.226601725384876e-06,8.066512449312168e-06,8.783704619765852e-06,0.8203749898936299,0.84458765344404,0.2734583299645433
4.499969999999999,7.906942025099997e-05,3.7054848022639186e-06,-9.520202481880685e-07,3.6467823235408e-06,1.8979625112354158e-06,3.665295802856968e-06,4.819253037923594e-06,5.174560199542361e-06,2.4157185966750605,0.490715318307854,0.8052395322250202
4.51021,4.2381493072759746e-05,-4.381971060515646e-07,8.496712236687876e-08,3.5837268201806564e-06,1.054614675218759e-06,2.0273052568759516e-06,2.6923669835400144e-06,2.880769609946539e-06,1.8584266447529967,0.6023039133552657,0.6194755482509989
4.51218,3.238324630876468e-05,1.806247632768938e-06,-8.05073293355275e-07,3.6719094293550167e-06,9.996146420168228e-07,1.9767870634881333e-06,2.530965901319786e-06,2.811952707222244e-06,8.296298973089366,0.04026901839428065,2.7654329910297886
4.51508,3.1601406513438964e-05,2.2343184663232513e-06,-2.221764029931259e-06,4.6059904190529376e-06,1.3372781945755665e-06,2.609722185629473e-06,3.492032528110132e-06,3.5313920026260448e-06,0.5586279375653209,0.905834708634193,0.18620931252177364
4.52007,3.8406297395857186e-05,1.5543077833610932e-06,-1.9357202288355972e-06,1.556908686768263e-06,1.718930346801831e-06,3.426084242273121e-06,4.340161159643842e-06,4.549652892849316e-06,5.179204538321319,0.1591354892916821,1.726401512773773
4.52524,5.328628531517999e-05,4.935942357501981e-06,-7.888273547358799e-06,1.6407230446593632e-05,2.6440978468227183e-06,5.064725947209908e-06,7.140289371043769e-06,7.1282551857802024e-06,1.7378254364060497,0.6285573355918965,0.5792751454686832
4.5294099999999995,4.97644516920039e-05,8.092250801085937e-06,-1.3985559195177308e-05,1.610046204848757e-05,2.245297154770613e-06,4.328919325803511e-06,5.586846522661792e-06,6.029539170022598e-06,6.730848453510269,0.0809897418857145,2.2436161511700896
4.53506,9.935084039321546e-05,1.575882246735329e-05,-9.99243005915583e-07,1.4845881863024266e-06,4.396951753695145e-06,8.770162686456152e-06,1.167965598702902e-05,1.2128709758989774e-05,1.5089968811690577,0.6801954170415503,0.502998960389686
4.54024,0.00015105391945538843,2.90592125767755e-05,-3.61515951250131e-05,4.064169076085027e-05,6.464389142762204e-06,1.2707807553093964e-05,1.5889219684486927e-05,1.7702724343874958e-05,8.457650659068278,0.03744232838432415,2.819216886356093
4.5498,0.000379034152644318,2.394177390507466e-05,-2.7589724247386032e-05,3.0526206076790464e-05,9.780888244918933e-06,1.8861325125869513e-05,2.4672308683854787e-05,2.6680566314363868e-05,2.4324201571718453,0.4876281545414407,0.8108067190572817
4.56018,0.0009641234901400258,5.164731840077866e-05,-3.276322431641277e-05,8.892491520636988e-05,2.4300470783609712e-05,4.697314134408343e-05,6.115318346089277e-05,6.625893038174089e-05,2.923455306981813,0.40357804934054464,0.974485102327271
4.570130000000001,0.0009554815661670237,2.1398387247703577e-05,-2.3219078803695227e-05,7.379605349308138e-05,2.4254032277346637e-05,4.7000352109571986e-05,6.110679052729833e-05,6.661673131518776e-05,2.381246604799376,0.49713510813248185,0.7937488682664586
