,a0,a1,a2,a3,a4,a5,a6,a7,a8
5.25013,0.000341257216812008,0.0,1.2737717007539621e-05,0.0,-1.9077664690851334e-05,0.0,1.893772776391295e-06,0.0,3.169863182574921e-05
5.25994,0.00046258787554920446,0.0,5.798169334687051e-05,0.0,-2.6287126573447193e-05,0.0,4.3236374097662276e-05,0.0,7.414829733597058e-07
5.26504,0.0004814437940761625,0.0,8.49402989770792e-06,0.0,-1.6354134236760372e-05,0.0,-1.405036366875243e-06,0.0,1.006124615183202e-05
5.26998,0.0004582525114022844,0.0,3.2636421174356625e-05,0.0,-3.6230833594553726e-05,0.0,1.381246353061635e-05,0.0,2.8706491878701733e-05
5.27496,0.0004101103829055494,0.0,1.801773714036201e-05,0.0,-4.64955637290493e-06,0.0,1.3652986196463373e-05,0.0,-2.164695308938835e-07
5.27502,0.00041343365576478963,0.0,5.323530741789161e-05,0.0,-1.7356811855901948e-05,0.0,-3.7084123104245197e-06,0.0,8.41450930222149e-06
5.2798099999999994,0.0003693125937718107,0.0,8.42540786328715e-06,0.0,-1.3584997862886925e-05,0.0,1.5533355361912516e-05,0.0,-2.038258692506518e-05
5.28495,0.00030810097825814073,0.0,6.949570918105494e-06,0.0,-2.410007234457213e-05,0.0,2.7301526117748233e-05,0.0,4.130468873558417e-05
5.29016,0.000287177341789113,0.0,9.096354573089282e-06,0.0,-1.600325900442423e-05,0.0,4.8370204086273054e-05,0.0,-4.530561133004654e-05
5.29294,0.00028862135106936187,0.0,3.387574058558168e-05,0.0,-1.9219868750377196e-05,0.0,1.4584089295528018e-05,0.0,1.5986232644181198e-05
5.29767,0.0002812823060792084,0.0,2.144051619789685e-05,0.0,-2.5248014138104332e-05,0.0,3.420054152771261e-05,0.0,1.3975566753062337e-05
5.29972,0.00027946847071877646,0.0,3.7479806644396947e-05,0.0,-2.683937877137415e-05,0.0,-2.522663702297058e-07,0.0,-1.0880031652586706e-05
5.30238,0.0002623691262020632,0.0,-9.13423636403458e-06,0.0,-7.718530668557343e-06,0.0,5.678189471146327e-05,0.0,3.490005392519003e-05
5.30823,0.00029502740287737014,0.0,7.319857344057854e-06,0.0,-2.604456102158934e-05,0.0,2.598375410975953e-05,0.0,3.0890272972022696e-05
5.312880000000001,0.000343144922393017,0.0,1.542700812247119e-05,0.0,-1.9090651805854436e-05,0.0,4.542035491229789e-05,0.0,-2.254144693677785e-06
5.31752,0.00038850223551824265,0.0,-2.7106683392489127e-06,0.0,-2.7601666527418526e-05,0.0,4.1751512426419284e-05,0.0,3.135776567933275e-05
5.32281,0.0004365655038443025,0.0,1.570931490505485e-05,0.0,-8.36168610780562e-06,0.0,7.259113429318456e-06,0.0,4.8439828829709836e-05
5.32768,0.0005078992303042051,0.0,3.6185863151469265e-05,0.0,-9.951298752830104e-06,0.0,1.5537107777122873e-05,0.0,3.763276862803645e-05
5.33288,0.0005756055161988961,0.0,5.624239759226171e-05,0.0,-2.5993660335699305e-05,0.0,1.0112920188210088e-05,0.0,1.8813421104696185e-06
5.33291,0.0005510825083854449,0.0,3.1451878271121575e-05,0.0,-5.702832318804865e-06,0.0,4.5259063108429827e-05,0.0,1.924087252852461e-05
5.33747,0.0005481516343432152,0.0,3.04368487831757e-05,0.0,-1.8623587323415214e-05,0.0,3.260863233126301e-05,0.0,3.4413899971833125e-05
5.34274,0.0005003994914169178,0.0,4.435289749150784e-05,0.0,-2.3300185989130205e-05,0.0,4.422154639356277e-06,0.0,4.430920260872348e-06
5.34293,0.000491289732835032,0.0,2.9277393734723927e-05,0.0,-1.5227720353774222e-05,0.0,3.341956482631333e-05,0.0,2.3477420014086366e-05
5.34694,0.000437920801410424,0.0,3.911193359981629e-05,0.0,-2.6128574804690985e-05,0.0,1.181486779968801e-05,0.0,-3.992717943403883e-06
5.34826,0.00041944112037329504,0.0,2.7887764359740326e-05,0.0,-1.9600925354001858e-05,0.0,2.5372192082237255e-05,0.0,1.1512539161970708e-05
5.34858,0.0004086166156678032,0.0,2.8069423591583334e-05,0.0,-1.982991425786716e-05,0.0,1.42497004026688e-05,0.0,-1.4812482052156217e-06
5.35205,0.0005213798792802384,0.0,3.0113300071868088e-05,0.0,-2.137805692561054e-05,0.0,1.9576024090144153e-05,0.0,1.1010723529544733e-05
5.3536,0.0004544872669217285,0.0,2.439006389026546e-05,0.0,-8.92295104631315e-06,0.0,2.335474404503686e-05,0.0,2.0857195121181907e-05
5.3579,0.00048017943891564093,0.0,1.805660626938021e-05,0.0,-1.7326829144086214e-05,0.0,-3.5503748876649797e-06,0.0,3.295353533400416e-05
5.35797,0.0005240278362282522,0.0,2.4659011277959332e-05,0.0,-6.518050101091706e-06,0.0,4.3641300472373366e-05,0.0,1.8223633324839195e-05
5.3598300000000005,0.00043765069218037545,0.0,2.690754581993334e-05,0.0,-2.2175005139314877e-05,0.0,2.379115310537428e-05,0.0,5.338883875812624e-07
5.36189,0.0004115568760013302,0.0,2.121426325686819e-05,0.0,-1.566510477401523e-05,0.0,1.7131645764640725e-05,0.0,1.2059506055801806e-05
5.36386,0.0003905885388676881,0.0,2.105024462864063e-05,0.0,-1.69740083986273e-05,0.0,1.114722688085005e-05,0.0,2.5567261795693655e-05
5.36605,0.00036652758613905316,0.0,1.5130617694097314e-05,0.0,-3.6836378905087024e-06,0.0,1.854193584429835e-06,0.0,1.0467527699994504e-05
5.368040000000001,0.0003398891703051016,0.0,2.2102076877551867e-05,0.0,-1.8804573892708175e-05,0.0,3.1520347213655845e-07,0.0,1.4735598307773598e-05
5.36827,0.00036569517327662664,0.0,1.7755263295757896e-05,0.0,-1.56298807792437e-05,0.0,2.4886465095977748e-05,0.0,1.9300402309672075e-05
5.36965,0.0003463438819188911,0.0,1.4212606238217847e-05,0.0,-2.562043319589312e-05,0.0,1.87163298499999e-05,0.0,4.0746805261896844e-07
5.3714900000000005,0.0004122373457195602,0.0,1.797555647865573e-05,0.0,-9.98005023116174e-06,0.0,2.8891252901117757e-05,0.0,1.7434631462767674e-05
5.373419999999999,0.00028636767239810534,0.0,2.0390888954569278e-05,0.0,-1.1221949438259071e-05,0.0,2.6968923548156506e-05,0.0,3.1486346035593552e-06
5.3748,0.0001778460164998585,0.0,1.4181489192747009e-05,0.0,-1.6835691586604723e-05,0.0,8.240746341950768e-06,0.0,9.030111075886387e-06
5.38009,7.303101083479809e-05,0.0,4.7730180033847716e-06,0.0,-3.16166617204302e-06,0.0,3.7931026378840236e-06,0.0,4.466812610591983e-06
5.3829199999999995,4.545850210926227e-05,0.0,9.009090994269242e-07,0.0,1.1733623692101589e-06,0.0,1.050536363944087e-06,0.0,1.592721569968918e-06
5.3833400000000005,6.435895150698312e-05,0.0,2.7422001765728564e-06,0.0,2.377880090333732e-06,0.0,7.154082274470706e-06,0.0,-8.127773006678322e-07
5.383859999999999,4.025577418326615e-05,0.0,2.0575820363722867e-06,0.0,-1.37691723026201e-07,0.0,1.8621660830529407e-06,0.0,-1.8042145575941057e-06
5.38596,3.265985335171986e-05,0.0,1.481228707765343e-06,0.0,1.8486472005785796e-07,0.0,1.0605667028764802e-06,0.0,2.4986750841917955e-06
5.38986,2.7670220692048963e-05,0.0,2.0700394311056255e-06,0.0,1.2122977206619618e-06,0.0,-2.2568777979551925e-06,0.0,3.3151193829701247e-06
5.39308,2.8127222251885434e-05,0.0,2.1842700081621666e-06,0.0,2.263471168381462e-06,0.0,-5.655561993120319e-06,0.0,6.9750286599177145e-06
5.40341,4.073344131755229e-05,0.0,4.240881327422283e-06,0.0,-1.0414398386057049e-07,0.0,3.4750391474896532e-06,0.0,1.931609372505848e-06
5.41408,7.569344480808612e-05,0.0,4.425428324535411e-06,0.0,5.130379409288449e-07,0.0,3.060508035163755e-06,0.0,3.4153366368225986e-06
5.42436,8.472600032216614e-05,0.0,3.873431280520793e-06,0.0,1.100076121322138e-06,0.0,5.4121126451637605e-06,0.0,5.4872380701386466e-06
5.43541,7.460362338484569e-05,0.0,5.461225089768581e-06,0.0,-1.1420422651405915e-06,0.0,3.446669067153855e-06,0.0,6.1645418340338745e-06
5.43926,6.635425511609011e-05,0.0,5.694734156494945e-06,0.0,-8.383275491662241e-07,0.0,1.589452989081535e-06,0.0,3.7118041599189627e-06
5.4408199999999995,6.849187622095028e-05,0.0,5.238263725334191e-07,0.0,3.5649648015349033e-06,0.0,4.450835818102565e-06,0.0,2.2206447357062914e-06
