,a0,a0err,fitOrder,splineX,splineY
2.3936,3.241860173032927e-07,7.732132364837631e-09,4,2.3936,3.241860173032927e-07
2.3944,3.3076514537635046e-07,7.888989216041138e-09,4,2.3944,3.3076514537635046e-07
2.3953,3.37497850543651e-07,8.049459017985063e-09,4,2.3953,3.37497850543651e-07
2.3961,3.4440236497524153e-07,8.214024737066198e-09,4,2.3961,3.4440236497524153e-07
2.397,3.514707015639941e-07,8.382474539323014e-09,4,2.397,3.514707015639941e-07
2.3978,3.587149546326877e-07,8.555101435139457e-09,4,2.3978,3.587149546326877e-07
2.3987,3.661427599541719e-07,8.73211966800228e-09,4,2.3987,3.661427599541719e-07
2.3996,3.7375387357125214e-07,8.913459960944948e-09,4,2.3996,3.7375387357125214e-07
2.4004,3.815585605757356e-07,9.099393699589258e-09,4,2.4004,3.815585605757356e-07
2.4013,3.8955891911158267e-07,9.289969628800367e-09,4,2.4013,3.8955891911158267e-07
2.4021,3.977645410342881e-07,9.48544216300468e-09,4,2.4021,3.977645410342881e-07
2.403,4.061831170340476e-07,9.685971091222474e-09,4,2.403,4.061831170340476e-07
2.4038,4.1481703184787594e-07,9.891579902113228e-09,4,2.4038,4.1481703184787594e-07
2.4047,4.2367604301662613e-07,1.01025707543375e-08,4,2.4047,4.2367604301662613e-07
2.4056,4.3277446981866046e-07,1.0319211109129765e-08,4,2.4056,4.3277446981866046e-07
2.4064,4.4211043184645e-07,1.0541473262014995e-08,4,2.4064,4.4211043184645e-07
2.4073,4.516963487167162e-07,1.0769677373050009e-08,4,2.4073,4.516963487167162e-07
2.4081,4.615406126254493e-07,1.1003991245544681e-08,4,2.4081,4.615406126254493e-07
2.409,4.716524252243989e-07,1.1244703934337376e-08,4,2.409,4.716524252243989e-07
2.4098,4.820425797573704e-07,1.1491931803754015e-08,4,2.4098,4.820425797573704e-07
2.4107,4.927168348749305e-07,1.1745927730636033e-08,4,2.4107,4.927168348749305e-07
2.4116,5.036889539525214e-07,1.2006990744681754e-08,4,2.4116,5.036889539525214e-07
2.4124,5.149699630712365e-07,1.2275367702166024e-08,4,2.4124,5.149699630712365e-07
2.4133,5.265713367856838e-07,1.2551341555265785e-08,4,2.4133,5.265713367856838e-07
2.4141,5.385005240022856e-07,1.2835056607437052e-08,4,2.4141,5.385005240022856e-07
2.415,5.507769063860634e-07,1.3127010004274607e-08,4,2.415,5.507769063860634e-07
2.4158,5.634103040027859e-07,1.3427369063479321e-08,4,2.4158,5.634103040027859e-07
2.4167,5.764134278648686e-07,1.373653005250708e-08,4,2.4167,5.764134278648686e-07
2.4176,5.898004552741323e-07,1.4054745689612839e-08,4,2.4176,5.898004552741323e-07
2.4184,6.035837557961181e-07,1.4382335742689043e-08,4,2.4184,6.035837557961181e-07
2.4193,6.177903923996129e-07,1.4719915119090078e-08,4,2.4193,6.177903923996129e-07
2.4201,6.324273032284342e-07,1.5067682338694324e-08,4,2.4201,6.324273032284342e-07
2.421,6.475121912269546e-07,1.542603061294813e-08,4,2.421,6.475121912269546e-07
2.4218,6.630691515280689e-07,1.5795572262113757e-08,4,2.4218,6.630691515280689e-07
2.4227,6.791105309764194e-07,1.6176502973887933e-08,4,2.4227,6.791105309764194e-07
2.4236,6.956580438947895e-07,1.656944000293932e-08,4,2.4236,6.956580438947895e-07
2.4244,7.12741732845321e-07,1.6975028114522435e-08,4,2.4244,7.12741732845321e-07
2.4253,7.303733274951099e-07,1.7393552372820704e-08,4,2.4253,7.303733274951099e-07
2.4261,7.485816770758405e-07,1.782566266718991e-08,4,2.4261,7.485816770758405e-07
2.427,7.673925675686211e-07,1.8272006867638693e-08,4,2.427,7.673925675686211e-07
2.4278,7.868343633621024e-07,1.8733235784962977e-08,4,2.4278,7.868343633621024e-07
2.4287,8.069262381986422e-07,1.920979003139413e-08,4,2.4287,8.069262381986422e-07
2.4296,8.27706874509794e-07,1.9702613630156342e-08,4,2.4296,8.27706874509794e-07
2.4304,8.492059327415463e-07,2.02123833675537e-08,4,2.4304,8.492059327415463e-07
2.4313,8.714560385902621e-07,2.0739805882539314e-08,4,2.4313,8.714560385902621e-07
2.4321,8.944873804149495e-07,2.128563578107178e-08,4,2.4321,8.944873804149495e-07
2.433,9.183591073083626e-07,2.1851364644541094e-08,4,2.433,9.183591073083626e-07
2.4338,9.430781062738628e-07,2.2436954741778234e-08,4,2.4338,9.430781062738628e-07
2.4347,9.686991091364786e-07,2.3043756910938115e-08,4,2.4347,9.686991091364786e-07
2.4356,9.952723892284928e-07,2.3673034527785638e-08,4,2.4356,9.952723892284928e-07
2.4364,1.0228535350116468e-06,2.4325998982248024e-08,4,2.4364,1.0228535350116468e-06
2.4373,1.0515058639115066e-06,2.500437221084605e-08,4,2.4373,1.0515058639115066e-06
2.4381,1.081238037670141e-06,2.5707963257337324e-08,4,2.4381,1.081238037670141e-06
2.439,1.112123659895839e-06,2.6438651353888636e-08,4,2.439,1.112123659895839e-06
2.4398,1.144233756348828e-06,2.7198153256692377e-08,4,2.4398,1.144233756348828e-06
2.4407,1.1776509187592755e-06,2.7988392077670534e-08,4,2.4407,1.1776509187592755e-06
2.4416,1.212403119074492e-06,2.8810102561860387e-08,4,2.4416,1.212403119074492e-06
2.4424,1.2485909604125351e-06,2.9665283323697762e-08,4,2.4424,1.2485909604125351e-06
2.4433,1.2863029042818191e-06,3.0556464180548376e-08,4,2.4433,1.2863029042818191e-06
2.4441,1.3256102331772798e-06,3.148497245457691e-08,4,2.4441,1.3256102331772798e-06
2.445,1.3665579285928217e-06,3.24528871926313e-08,4,2.445,1.3665579285928217e-06
2.4458,1.409396290853916e-06,3.34634994867521e-08,4,2.4458,1.409396290853916e-06
2.4467,1.4540780178526784e-06,3.451819383198314e-08,4,2.4467,1.4540780178526784e-06
2.4476,1.5007760763198989e-06,3.562023240841794e-08,4,2.4476,1.5007760763198989e-06
2.4484,1.5496231105897862e-06,3.677257669850389e-08,4,2.4484,1.5496231105897862e-06
2.4493,1.6007246163006354e-06,3.797777776928674e-08,4,2.4493,1.6007246163006354e-06
2.4501,1.6542750062283691e-06,3.924037109648235e-08,4,2.4501,1.6542750062283691e-06
2.451,1.7103716460031211e-06,4.0562595017324554e-08,4,2.451,1.7103716460031211e-06
2.4518,1.7691662275270107e-06,4.19481819775595e-08,4,2.4518,1.7691662275270107e-06
2.4527,1.8309448398175897e-06,4.340357133704439e-08,4,2.4527,1.8309448398175897e-06
2.4536,1.8958511078792671e-06,4.493208950626122e-08,4,2.4536,1.8958511078792671e-06
2.4544,1.964050484757251e-06,4.653787710038719e-08,4,2.4544,1.964050484757251e-06
2.4553,2.035808849667011e-06,4.8226496080532713e-08,4,2.4553,2.035808849667011e-06
2.4561,2.1114436672502444e-06,5.000618441361942e-08,4,2.4561,2.1114436672502444e-06
2.457,2.1911549868414784e-06,5.188098662331726e-08,4,2.457,2.1911549868414784e-06
2.4578,2.275269184513566e-06,5.3858774250522687e-08,4,2.4578,2.275269184513566e-06
2.4587,2.36415385153843e-06,5.594789677869568e-08,4,2.4587,2.36415385153843e-06
2.4596,2.458141175070197e-06,5.8156371691433244e-08,4,2.4596,2.458141175070197e-06
2.4604,2.5576368012042013e-06,6.04934727185104e-08,4,2.4604,2.5576368012042013e-06
2.4613,2.66312422612792e-06,6.297064495649182e-08,4,2.4613,2.66312422612792e-06
2.4621,2.775017629475122e-06,6.559721816491903e-08,4,2.4621,2.775017629475122e-06
2.463,2.8939563236456413e-06,6.838797718677749e-08,4,2.463,2.8939563236456413e-06
2.4638,3.0204748767374058e-06,7.135572139399619e-08,4,2.4638,3.0204748767374058e-06
2.4647,3.1551951357051457e-06,7.451502227628003e-08,4,2.4647,3.1551951357051457e-06
2.4656,3.2989419162120025e-06,7.788456112616055e-08,4,2.4656,3.2989419162120025e-06
2.4664,3.4525263605483847e-06,8.148324607901035e-08,4,2.4664,3.4525263605483847e-06
2.4673,3.6168527069393894e-06,8.533230502695785e-08,4,2.4673,3.6168527069393894e-06
2.4681,3.7929302511540053e-06,8.945549311256769e-08,4,2.4681,3.7929302511540053e-06
2.469,3.98194942466131e-06,9.387944712154271e-08,4,2.469,3.98194942466131e-06
2.4698,4.185239134533049e-06,9.863601463167741e-08,4,2.4698,4.185239134533049e-06
2.4707,4.404241114125383e-06,1.0375839835937155e-07,4,2.4707,4.404241114125383e-06
2.4715,4.640643872071873e-06,1.0928545408059147e-07,4,2.4715,4.640643872071873e-06
2.4724,4.896355013397872e-06,1.1526179415103571e-07,4,2.4724,4.896355013397872e-06
2.4733,5.173487038662311e-06,1.2173664055866902e-07,4,2.4733,5.173487038662311e-06
2.4741,5.474625229504417e-06,1.2876905615421672e-07,4,2.4741,5.474625229504417e-06
2.475,5.802540292719973e-06,1.3642409470001527e-07,4,2.475,5.802540292719973e-06
2.4758,6.1605688872913635e-06,1.4477926161987395e-07,4,2.4758,6.1605688872913635e-06
2.4767,6.552537844874392e-06,1.539224161407776e-07,4,2.4767,6.552537844874392e-06
2.4775,6.9828487600030656e-06,1.6395606018025808e-07,4,2.4775,6.9828487600030656e-06
2.4784,7.456783108274164e-06,1.7500271265595154e-07,4,2.4784,7.456783108274164e-06
2.4793,7.980319919063812e-06,1.872005462105865e-07,4,2.4793,7.980319919063812e-06
2.4801,8.560753406356556e-06,2.007188126833571e-07,4,2.4801,8.560753406356556e-06
2.481,9.206747676350145e-06,2.157590447160598e-07,4,2.481,9.206747676350145e-06
2.4818,9.92805510984955e-06,2.325430284584536e-07,4,2.4818,9.92805510984955e-06
2.4827,1.0737958103148247e-05,2.513849101208014e-07,4,2.4827,1.0737958103148247e-05
2.4835,1.1650327478131496e-05,2.7259979691994787e-07,4,2.4835,1.1650327478131496e-05
2.4844,1.2684302215875322e-05,2.9663329884570144e-07,4,2.4844,1.2684302215875322e-05
2.4853,1.3861903543490956e-05,3.239929759161996e-07,4,2.4853,1.3861903543490956e-05
2.4861,1.521125602001133e-05,3.553328302819682e-07,4,2.4861,1.521125602001133e-05
2.487,1.6767688119675153e-05,3.914659559807521e-07,4,2.487,1.6767688119675153e-05
2.4878,1.857508409736051e-05,4.334085827433052e-07,4,2.4878,1.857508409736051e-05
2.4887,2.0692155835284273e-05,4.825179095932104e-07,4,2.4887,2.0692155835284273e-05
2.4895,2.3191910365305664e-05,5.404819875451389e-07,4,2.4895,2.3191910365305664e-05
2.4904,2.6173472368011532e-05,6.095904247124267e-07,4,2.4904,2.6173472368011532e-05
2.4913,2.9770117467357735e-05,6.929224148403611e-07,4,2.4913,2.9770117467357735e-05
2.4921,3.416143068264041e-05,7.946209106055156e-07,4,2.4921,3.416143068264041e-05
2.493,3.9601843582878786e-05,9.205714717535388e-07,4,2.493,3.9601843582878786e-05
2.4938,4.645264837016564e-05,1.0791043969198414e-06,4,2.4938,4.645264837016564e-05
2.4947,5.524735862450683e-05,1.282538868837031e-06,4,2.4947,5.524735862450683e-05
2.4955,6.679844400255829e-05,1.5496275908436542e-06,4,2.4955,6.679844400255829e-05
2.4964,8.238796252585932e-05,1.9099512408478114e-06,4,2.4964,8.238796252585932e-05
2.4973,0.00010414441502088532,2.4126056658183136e-06,4,2.4973,0.00010414441502088532
2.4981,0.00013580665984422668,3.143829760491693e-06,4,2.4981,0.00013580665984422668
2.499,0.00018443913536179564,4.2665273186672205e-06,4,2.499,0.00018443913536179564
2.4998,0.0002647304682784988,6.119301328974606e-06,4,2.4998,0.0002647304682784988
2.5007,0.00041156664213010005,9.506339231796703e-06,4,2.5007,0.00041156664213010005
2.5015,0.0007253248433966398,1.6740729257212135e-05,4,2.5015,0.0007253248433966398
2.5024,0.001602559585727491,3.6959077836167765e-05,4,2.5024,0.001602559585727491
2.5033,0.006049059655158402,0.0001393972606984462,4,2.5033,0.006049059655158402
2.5041,0.46034826102990484,0.010600076170392022,4,2.5041,0.46034826102990484
2.505,0.007462139320983108,0.0001716871773370473,4,2.505,0.007462139320983108
2.5058,0.0017852479417958455,4.1041229129744606e-05,4,2.5058,0.0017852479417958455
2.5067,0.0007814078804222867,1.794916922913629e-05,4,2.5067,0.0007814078804222867
2.5075,0.00043633075538653855,1.0014348845680081e-05,4,2.5075,0.00043633075538653855
2.5084,0.0002781407294244051,6.37833616541386e-06,4,2.5084,0.0002781407294244051
2.5093,0.00019272385100222345,4.415834813141232e-06,4,2.5093,0.00019272385100222345
2.5101,0.00014142577909287608,3.2376935613287633e-06,4,2.5101,0.00014142577909287608
2.511,0.00010822846968693193,2.4755757295091803e-06,4,2.511,0.00010822846968693193
2.5118,8.551719749886679e-05,1.9543908068297664e-06,4,2.5118,8.551719749886679e-05
2.5127,6.930016993004056e-05,1.582387715656322e-06,4,2.5127,6.930016993004056e-05
2.5135,5.731712272056021e-05,1.3076243207054104e-06,4,2.5135,5.731712272056021e-05
2.5144,4.821363025969369e-05,1.0989639942216628e-06,4,2.5144,4.821363025969369e-05
2.5153,4.113526543428574e-05,9.367917166729929e-07,4,2.5153,4.113526543428574e-05
2.5161,3.552389197577998e-05,8.08275683208902e-07,4,2.5161,3.552389197577998e-05
2.517,3.099983711330773e-05,7.047091674922662e-07,4,2.517,3.099983711330773e-05
2.5178,2.7300246443723196e-05,6.20049270061909e-07,4,2.5178,2.7300246443723196e-05
2.5187,2.4235948063976616e-05,5.499530350828306e-07,4,2.5187,2.4235948063976616e-05
2.5195,2.1669761237658397e-05,4.912775122309906e-07,4,2.5195,2.1669761237658397e-05
2.5204,1.9499459381330445e-05,4.4167326755107313e-07,4,2.5204,1.9499459381330445e-05
2.5213,1.7647901603848562e-05,3.9937127406974043e-07,4,2.5213,1.7647901603848562e-05
2.5221,1.605524987571592e-05,3.6299786643067745e-07,4,2.5221,1.605524987571592e-05
2.523,1.4676634794116047e-05,3.3152575370553096e-07,4,2.523,1.4676634794116047e-05
2.5238,1.3474429319914097e-05,3.04092562310279e-07,4,2.5238,1.3474429319914097e-05
2.5247,1.2420575318753573e-05,2.800539931454873e-07,4,2.5247,1.2420575318753573e-05
2.5255,1.149170458941645e-05,2.5887553921409485e-07,4,2.5255,1.149170458941645e-05
2.5264,1.0668531917032485e-05,2.4011313615153747e-07,4,2.5264,1.0668531917032485e-05
2.5273,9.936248847162638e-06,2.2342987292020897e-07,4,2.5273,9.936248847162638e-06
2.5281,9.281834574194561e-06,2.0852643222540177e-07,4,2.5281,9.281834574194561e-06
2.529,8.694853522364583e-06,1.951639841774427e-07,4,2.529,8.694853522364583e-06
2.5298,8.16646233529088e-06,1.8313986928000642e-07,4,2.5298,8.16646233529088e-06
2.5307,7.689148065291065e-06,1.7228245664106272e-07,4,2.5307,7.689148065291065e-06
2.5315,7.2567835018462155e-06,1.6245085651034006e-07,4,2.5315,7.2567835018462155e-06
2.5324,6.86396793982042e-06,1.535222781777808e-07,4,2.5324,6.86396793982042e-06
2.5333,6.506144170277635e-06,1.453921184053919e-07,4,2.5333,6.506144170277635e-06
2.5341,6.1793350142280895e-06,1.3796931389707915e-07,4,2.5341,6.1793350142280895e-06
2.535,5.880250263746797e-06,1.3117843898434306e-07,4,2.535,5.880250263746797e-06
2.5358,5.605874542952812e-06,1.2495091142996018e-07,4,2.5358,5.605874542952812e-06
2.5367,5.353719392159824e-06,1.1922952595008532e-07,4,2.5367,5.353719392159824e-06
2.5375,5.121520605911895e-06,1.1396306453567604e-07,4,2.5375,5.121520605911895e-06
2.5384,4.907305482091659e-06,1.091059135943194e-07,4,2.5384,4.907305482091659e-06
2.5393,4.709405396016607e-06,1.0462021162740844e-07,4,2.5393,4.709405396016607e-06
2.5401,4.526277724086507e-06,1.004706229336217e-07,4,2.5401,4.526277724086507e-06
2.541,4.356605616128976e-06,9.662675307084376e-08,4,2.541,4.356605616128976e-06
2.5418,4.199154241396885e-06,9.306114843270758e-08,4,2.5418,4.199154241396885e-06
2.5427,4.052875773101653e-06,8.974920678320858e-08,4,2.5427,4.052875773101653e-06
2.5435,3.9168381771991716e-06,8.667013392093178e-08,4,2.5435,3.9168381771991716e-06
2.5444,3.7902266976590225e-06,8.380488369539323e-08,4,2.5444,3.7902266976590225e-06
2.5453,3.6721907707110998e-06,8.113444446011796e-08,4,2.5453,3.6721907707110998e-06
2.5461,3.562126221717748e-06,7.864492899714388e-08,4,2.5461,3.562126221717748e-06
2.547,3.4593958832755558e-06,7.632165595234492e-08,4,2.547,3.4593958832755558e-06
2.5478,3.3634257464079394e-06,7.41519562282855e-08,4,2.5478,3.3634257464079394e-06
2.5487,3.273703252423553e-06,7.212406786908604e-08,4,2.5487,3.273703252423553e-06
2.5495,3.18979916681699e-06,7.022796362924682e-08,4,2.5495,3.18979916681699e-06
2.5504,3.1112548682263123e-06,6.84537158336078e-08,4,2.5504,3.1112548682263123e-06
2.5512,3.0376267908696885e-06,6.679107263644645e-08,4,2.5512,3.0376267908696885e-06
2.5521,2.9685718992267156e-06,6.52327702414078e-08,4,2.5521,2.9685718992267156e-06
2.553,2.903658030765866e-06,6.376987438346113e-08,4,2.553,2.903658030765866e-06
2.5538,2.8424087449242117e-06,6.239198140077968e-08,4,2.5538,2.8424087449242117e-06
2.5547,2.783919032602627e-06,6.10823453313689e-08,4,2.5547,2.783919032602627e-06
2.5555,2.7261815070372896e-06,5.980514821728167e-08,4,2.5555,2.7261815070372896e-06
2.5564,2.655546344292978e-06,5.8315932232197515e-08,4,2.5564,2.655546344292978e-06
2.5572,2.6639543112626562e-06,5.7898902375031087e-08,4,2.5572,2.6639543112626562e-06
2.5581,2.618722502406458e-06,5.7186055617384244e-08,4,2.5581,2.618722502406458e-06
2.559,2.5722774057016143e-06,5.618016228569767e-08,4,2.559,2.5722774057016143e-06
2.5598,2.5322926390879127e-06,5.529207464386467e-08,4,2.5598,2.5322926390879127e-06
2.5607,2.4960996441342506e-06,5.448099462087204e-08,4,2.5607,2.4960996441342506e-06
2.5615,2.462900719900091e-06,5.3733434341802426e-08,4,2.5615,2.462900719900091e-06
2.5624,2.4323061055272683e-06,5.304275627795563e-08,4,2.5624,2.4323061055272683e-06
2.5632,2.4040155757924184e-06,5.240276126200187e-08,4,2.5632,2.4040155757924184e-06
2.5641,2.3779796336080075e-06,5.181267471760588e-08,4,2.5641,2.3779796336080075e-06
2.565,2.3539682778120944e-06,5.1267591264253956e-08,4,2.565,2.3539682778120944e-06
2.5658,2.3319006734796102e-06,5.076566939135424e-08,4,2.5658,2.3319006734796102e-06
2.5667,2.31174832711822e-06,5.0306575476296164e-08,4,2.5667,2.31174832711822e-06
2.5675,2.2932941487230672e-06,4.98853352644274e-08,4,2.5675,2.2932941487230672e-06
2.5684,2.276505382430286e-06,4.950158111476215e-08,4,2.5684,2.276505382430286e-06
2.5692,2.261363035156291e-06,4.9154214407634196e-08,4,2.5692,2.261363035156291e-06
2.5701,2.2477420195090233e-06,4.8841153409048734e-08,4,2.5701,2.2477420195090233e-06
2.571,2.2355971450146113e-06,4.856095992322783e-08,4,2.571,2.2355971450146113e-06
2.5718,2.2248939064359634e-06,4.831294392876617e-08,4,2.5718,2.2248939064359634e-06
2.5727,2.2155470750720338e-06,4.809550452499649e-08,4,2.5727,2.2155470750720338e-06
2.5735,2.207541062281148e-06,4.790798193687993e-08,4,2.5735,2.207541062281148e-06
2.5744,2.200795186218454e-06,4.774855375339054e-08,4,2.5744,2.200795186218454e-06
2.5752,2.195313051930497e-06,4.761759721106563e-08,4,2.5752,2.195313051930497e-06
2.5761,2.190996390965249e-06,4.7512792700518723e-08,4,2.5761,2.190996390965249e-06
2.577,2.1879038763391104e-06,4.74352259194396e-08,4,2.577,2.1879038763391104e-06
2.5778,2.185910212928081e-06,4.738240918927407e-08,4,2.5778,2.185910212928081e-06
2.5787,2.1849776120996826e-06,4.735327558170258e-08,4,2.5787,2.1849776120996826e-06
2.5795,2.1850989321665813e-06,4.7347989704838934e-08,4,2.5795,2.1850989321665813e-06
2.5804,2.1863413094210727e-06,4.736797695897759e-08,4,2.5804,2.1863413094210727e-06
2.5812,2.188523511309394e-06,4.7409144562037996e-08,4,2.5812,2.188523511309394e-06
2.5821,2.19167201264661e-06,4.747223984002039e-08,4,2.5821,2.19167201264661e-06
2.583,2.1957803139395567e-06,4.7557150110729e-08,4,2.583,2.1957803139395567e-06
2.5838,2.200789131019686e-06,4.7662925330416244e-08,4,2.5838,2.200789131019686e-06
2.5847,2.2065759781115005e-06,4.778691325885359e-08,4,2.5847,2.2065759781115005e-06
2.5855,2.213115228079846e-06,4.792957978617727e-08,4,2.5855,2.213115228079846e-06
2.5864,2.220120313371308e-06,4.808579707823968e-08,4,2.5864,2.220120313371308e-06
2.5872,2.226882092069944e-06,4.8244071158477096e-08,4,2.5872,2.226882092069944e-06
2.5881,2.230229022355671e-06,4.8350612797936876e-08,4,2.5881,2.230229022355671e-06
2.589,2.1631409759757775e-06,4.714399712043433e-08,4,2.589,2.1631409759757775e-06
2.5898,2.2675497277005733e-06,4.891007084189767e-08,4,2.5898,2.2675497277005733e-06
2.5907,2.2833613628910933e-06,4.9348686785075505e-08,4,2.5907,2.2833613628910933e-06
2.5915,2.295608112590709e-06,4.963912562916103e-08,4,2.5915,2.295608112590709e-06
2.5924,2.3091433069050113e-06,4.994469051489737e-08,4,2.5924,2.3091433069050113e-06
2.5932,2.323782689841981e-06,5.02698307671526e-08,4,2.5932,2.323782689841981e-06
2.5941,2.3394041960204685e-06,5.061459171977141e-08,4,2.5941,2.3394041960204685e-06
2.595,2.3560009012720384e-06,5.097978065086077e-08,4,2.595,2.3560009012720384e-06
2.5958,2.3734432412523706e-06,5.136311082467167e-08,4,2.5958,2.3734432412523706e-06
2.5967,2.3918440947821098e-06,5.176731533948766e-08,4,2.5967,2.3918440947821098e-06
2.5975,2.4111104724247446e-06,5.219051953180138e-08,4,2.5975,2.4111104724247446e-06
2.5984,2.431242144876899e-06,5.2632637981840774e-08,4,2.5984,2.431242144876899e-06
2.5992,2.4522203301112267e-06,5.309352824189683e-08,4,2.5992,2.4522203301112267e-06
2.6001,2.4740825743899e-06,5.357417543502781e-08,4,2.6001,2.4740825743899e-06
2.601,2.4968157948966177e-06,5.407386658899454e-08,4,2.601,2.4968157948966177e-06
2.6018,2.5203670037550785e-06,5.4592031552923186e-08,4,2.6018,2.5203670037550785e-06
2.6027,2.5448035545865565e-06,5.512972730855661e-08,4,2.6027,2.5448035545865565e-06
2.6035,2.5701557328346247e-06,5.5687658268277634e-08,4,2.6035,2.5701557328346247e-06
2.6044,2.596348182712123e-06,5.626446887397916e-08,4,2.6044,2.596348182712123e-06
2.6052,2.6234148146282277e-06,5.6860743298833816e-08,4,2.6052,2.6234148146282277e-06
2.6061,2.6513871105524626e-06,5.747707693509516e-08,4,2.6061,2.6513871105524626e-06
2.607,2.680255198610618e-06,5.8113372121573585e-08,4,2.607,2.680255198610618e-06
2.6078,2.710056309181988e-06,5.8770432087363635e-08,4,2.6078,2.710056309181988e-06
2.6087,2.740733123875785e-06,5.944684674379308e-08,4,2.6087,2.740733123875785e-06
2.6095,2.7723214180038562e-06,6.014371539370192e-08,4,2.6095,2.7723214180038562e-06
2.6104,2.8048397543116935e-06,6.086132491479512e-08,4,2.6104,2.8048397543116935e-06
2.6112,2.838340081847951e-06,6.16007398340103e-08,4,2.6112,2.838340081847951e-06
2.6121,2.8728041868148266e-06,6.236158732948992e-08,4,2.6121,2.8728041868148266e-06
2.613,2.908222825307048e-06,6.314367147286494e-08,4,2.613,2.908222825307048e-06
2.6138,2.944635374908092e-06,6.394776307989614e-08,4,2.6138,2.944635374908092e-06
2.6147,2.9820881628745033e-06,6.477517110720844e-08,4,2.6147,2.9820881628745033e-06
2.6155,3.0164229087032073e-06,6.557452611007727e-08,4,2.6155,3.0164229087032073e-06
2.6164,3.059945940044462e-06,6.649545487582903e-08,4,2.6164,3.059945940044462e-06
2.6172,3.1004689890669633e-06,6.739080525324516e-08,4,2.6172,3.1004689890669633e-06
2.6181,3.14205879726418e-06,6.83101786810823e-08,4,2.6181,3.14205879726418e-06
2.619,3.184788657587655e-06,6.925458736188729e-08,4,2.619,3.184788657587655e-06
2.6198,3.228547002800019e-06,7.022199913325966e-08,4,2.6198,3.228547002800019e-06
2.6207,3.273488118922915e-06,7.121575916516419e-08,4,2.6207,3.273488118922915e-06
2.6215,3.3195575918253573e-06,7.223435404075423e-08,4,2.6215,3.3195575918253573e-06
2.6224,3.3668163419438145e-06,7.327935304877249e-08,4,2.6224,3.3668163419438145e-06
2.6232,3.41525047653334e-06,7.435040334132464e-08,4,2.6232,3.41525047653334e-06
2.6241,3.4649161495759215e-06,7.544884829625338e-08,4,2.6241,3.4649161495759215e-06
2.625,3.515845092988712e-06,7.657526527621569e-08,4,2.625,3.515845092988712e-06
2.6258,3.5680818619106146e-06,7.773072738968906e-08,4,2.6258,3.5680818619106146e-06
2.6267,3.621546725716608e-06,7.891344700827263e-08,4,2.6267,3.621546725716608e-06
2.6275,3.6764401956697615e-06,8.012764687019358e-08,4,2.6275,3.6764401956697615e-06
2.6284,3.7326186195945713e-06,8.137037164999255e-08,4,2.6284,3.7326186195945713e-06
2.6292,3.7902666506784313e-06,8.264564595242639e-08,4,2.6292,3.7902666506784313e-06
2.6301,3.849329597773649e-06,8.39522268541973e-08,4,2.6301,3.849329597773649e-06
2.6309,3.909851156784996e-06,8.529087248893086e-08,4,2.6309,3.909851156784996e-06
2.6318,3.971854508217984e-06,8.666239193239312e-08,4,2.6318,3.971854508217984e-06
2.6327,4.035432044014096e-06,8.806876576807664e-08,4,2.6327,4.035432044014096e-06
2.6335,4.100593934912728e-06,8.951012634815867e-08,4,2.6335,4.100593934912728e-06
2.6344,4.167349199255091e-06,9.098685108434768e-08,4,2.6344,4.167349199255091e-06
2.6352,4.2357716234525615e-06,9.250020031470655e-08,4,2.6352,4.2357716234525615e-06
2.6361,4.305925821793172e-06,9.405185839217381e-08,4,2.6361,4.305925821793172e-06
2.6369,4.377822392217904e-06,9.56419192034502e-08,4,2.6369,4.377822392217904e-06
2.6378,4.451522359881705e-06,9.727203987960935e-08,4,2.6378,4.451522359881705e-06
2.6387,4.527067040217687e-06,9.894253530574353e-08,4,2.6387,4.527067040217687e-06
2.6395,4.60458117475837e-06,1.0065676760443142e-07,4,2.6395,4.60458117475837e-06
2.6404,4.683982634730618e-06,1.0241237173184345e-07,4,2.6404,4.683982634730618e-06
2.6412,4.765460505209658e-06,1.0421404972479383e-07,4,2.6412,4.765460505209658e-06
2.6421,4.8489772738204595e-06,1.0606044387343059e-07,4,2.6421,4.8489772738204595e-06
2.6429,4.934654050858315e-06,1.0795450751360679e-07,4,2.6429,4.934654050858315e-06
2.6438,5.022533840570484e-06,1.0989710144974418e-07,4,2.6438,5.022533840570484e-06
2.6447,5.112685699905682e-06,1.1188968922306109e-07,4,2.6447,5.112685699905682e-06
2.6455,5.20517970850755e-06,1.1393399563615421e-07,4,2.6455,5.20517970850755e-06
2.6464,5.300064351792336e-06,1.1603074311943151e-07,4,2.6464,5.300064351792336e-06
2.6472,5.39744851023764e-06,1.1818252686881217e-07,4,2.6472,5.39744851023764e-06
2.6481,5.4974324893526635e-06,1.2039183163128246e-07,4,2.6481,5.4974324893526635e-06
2.6489,5.6000571650755396e-06,1.2265887523921021e-07,4,2.6489,5.6000571650755396e-06
2.6498,5.705468569561739e-06,1.249872859378181e-07,4,2.6498,5.705468569561739e-06
2.6507,5.813678513283614e-06,1.2737726624701212e-07,4,2.6507,5.813678513283614e-06
2.6515,5.92478071223186e-06,1.2983078538272732e-07,4,2.6515,5.92478071223186e-06
2.6524,6.038966279194594e-06,1.3235216441804774e-07,4,2.6524,6.038966279194594e-06
2.6532,6.156227319121796e-06,1.3494096926348697e-07,4,2.6532,6.156227319121796e-06
2.6541,6.276782635541741e-06,1.3760220229865647e-07,4,2.6541,6.276782635541741e-06
