,a0,a0err,fitOrder,splineX,splineY
3.9957,0.0006661706384834128,1.356656675088063e-05,4,3.9957,0.0006661706384834128
3.9961,0.0006625922137206077,1.3513960393752326e-05,4,3.9961,0.0006625922137206077
3.9966,0.0006586434300612414,1.3455016450555154e-05,4,3.9966,0.0006586434300612414
3.997,0.0006540344884190071,1.3385241616506699e-05,4,3.997,0.0006540344884190071
3.9974,0.0006482816220767777,1.329731327504197e-05,4,3.9974,0.0006482816220767777
3.9978,0.0006404593668814633,1.3177994818795749e-05,4,3.9978,0.0006404593668814633
3.9983,0.0006285732981675924,1.3001329355739579e-05,4,3.9983,0.0006285732981675924
3.9987,0.0006076578539852516,1.2716926332063657e-05,4,3.9987,0.0006076578539852516
3.9991,0.000565769033793287,1.2339394236975576e-05,4,3.9991,0.000565769033793287
3.9996,0.0006246828019481113,1.4151825201751988e-05,4,3.9996,0.0006246828019481113
4.0,0.0007539655784413762,1.5486573373195565e-05,4,4.0,0.0007539655784413762
4.0004,0.0007290799020988531,1.4885985898117355e-05,4,4.0004,0.0007290799020988531
4.0008,0.0007124695561830559,1.4543623442729031e-05,4,4.0008,0.0007124695561830559
4.0013,0.0007026130785056872,1.435114136511524e-05,4,4.0013,0.0007026130785056872
4.0017,0.0006962367544100537,1.4231380020857848e-05,4,4.0017,0.0006962367544100537
4.0021,0.0006918187218230349,1.4151272000898142e-05,4,4.0021,0.0006918187218230349
4.0026,0.0006886002492170875,1.4094941813691586e-05,4,4.0026,0.0006886002492170875
4.003,0.0006861659325276665,1.4053880622162411e-05,4,4.003,0.0006861659325276665
4.0034,0.000684287783922098,1.402351872258651e-05,4,4.0034,0.000684287783922098
4.0038,0.0006828163989398026,1.4000918596680168e-05,4,4.0038,0.0006828163989398026
4.0043,0.0006816530873880433,1.3984116647370135e-05,4,4.0043,0.0006816530873880433
4.0047,0.0006807358791905604,1.3971933922795814e-05,4,4.0047,0.0006807358791905604
4.0051,0.0006800121808649974,1.396333697019398e-05,4,4.0051,0.0006800121808649974
4.0056,0.0006794538064015214,1.3957822697351594e-05,4,4.0056,0.0006794538064015214
4.006,0.0006790373401148897,1.3954944493156735e-05,4,4.006,0.0006790373401148897
4.0064,0.0006787379182525978,1.3954218354570438e-05,4,4.0064,0.0006787379182525978
4.0068,0.0006785421136027277,1.3955378191030546e-05,4,4.0068,0.0006785421136027277
4.0073,0.0006784400360243782,1.3958294422367282e-05,4,4.0073,0.0006784400360243782
4.0077,0.0006784226336289504,1.3962760412997654e-05,4,4.0077,0.0006784226336289504
4.0081,0.000678480450810461,1.396864224432481e-05,4,4.0081,0.000678480450810461
4.0086,0.0006786032216181308,1.3975714417650361e-05,4,4.0086,0.0006786032216181308
4.009,0.0006787969706692245,1.398413278485761e-05,4,4.009,0.0006787969706692245
4.0094,0.0006790412491893907,1.3993469927053836e-05,4,4.0094,0.0006790412491893907
4.0098,0.000679343172783452,1.400389710366023e-05,4,4.0098,0.000679343172783452
4.0103,0.0006796993608285428,1.4015359957756492e-05,4,4.0103,0.0006796993608285428
4.0107,0.0006801038704506068,1.4027731213980652e-05,4,4.0107,0.0006801038704506068
4.0111,0.0006805549885078099,1.4040997433219661e-05,4,4.0111,0.0006805549885078099
4.0116,0.0006810477509890219,1.4055055544478195e-05,4,4.0116,0.0006810477509890219
4.012,0.0006815854606701219,1.4069994867276729e-05,4,4.012,0.0006815854606701219
4.0124,0.0006821636082313614,1.4085717168006205e-05,4,4.0124,0.0006821636082313614
4.0128,0.0006827799275642937,1.4102167592634736e-05,4,4.0128,0.0006827799275642937
4.0133,0.0006834339550709073,1.4119375442585202e-05,4,4.0133,0.0006834339550709073
4.0137,0.000684127765922442,1.4137378858824362e-05,4,4.0137,0.000684127765922442
4.0141,0.0006848551571299107,1.415603815229591e-05,4,4.0141,0.0006848551571299107
4.0146,0.0006856130840459477,1.4175293797395648e-05,4,4.0146,0.0006856130840459477
4.015,0.0006864087411367529,1.4195314496028233e-05,4,4.015,0.0006864087411367529
4.0154,0.0006872354410624633,1.4215953934999207e-05,4,4.0154,0.0006872354410624633
4.0158,0.0006880933446131388,1.4237251640853347e-05,4,4.0158,0.0006880933446131388
4.0163,0.0006889823773442036,1.4259153106548956e-05,4,4.0163,0.0006889823773442036
4.0167,0.0006898971434306614,1.4281581481393014e-05,4,4.0167,0.0006898971434306614
4.0171,0.0006908469684113288,1.4304745465848084e-05,4,4.0171,0.0006908469684113288
4.0176,0.0006918225970427052,1.4328449040324881e-05,4,4.0176,0.0006918225970427052
4.018,0.0006928274532624439,1.4352745077527754e-05,4,4.018,0.0006928274532624439
4.0184,0.0006938581127955098,1.43775780523183e-05,4,4.0184,0.0006938581127955098
4.0188,0.0006949133173080279,1.4402931985697005e-05,4,4.0188,0.0006949133173080279
4.0193,0.0006960005811633093,1.442895399468637e-05,4,4.0193,0.0006960005811633093
4.0197,0.000697107557329321,1.44554047762927e-05,4,4.0197,0.000697107557329321
4.0201,0.0006982442017158536,1.448246847167116e-05,4,4.0201,0.0006982442017158536
4.0206,0.0006994012435460157,1.4509975563021099e-05,4,4.0206,0.0006994012435460157
4.021,0.0007005822628974874,1.4537997047697632e-05,4,4.021,0.0007005822628974874
4.0214,0.0007017879158304552,1.4566550762157615e-05,4,4.0214,0.0007017879158304552
4.0218,0.0007030142801297497,1.4595547283701466e-05,4,4.0218,0.0007030142801297497
4.0223,0.0007042615243841926,1.4624983984158076e-05,4,4.0223,0.0007042615243841926
4.0227,0.0007055333231953657,1.4654977360113118e-05,4,4.0227,0.0007055333231953657
4.0231,0.0007068241727614821,1.4685386704197429e-05,4,4.0231,0.0007068241727614821
4.0236,0.0007081412460297678,1.4716380582955346e-05,4,4.0236,0.0007081412460297678
4.024,0.0007094715654912554,1.474765068953712e-05,4,4.024,0.0007094715654912554
4.0244,0.0007108263558893612,1.477946855544993e-05,4,4.0244,0.0007108263558893612
4.0248,0.000712193063980212,1.4811557530875445e-05,4,4.0248,0.000712193063980212
4.0253,0.0007135852201438865,1.4844210208638638e-05,4,4.0253,0.0007135852201438865
4.0257,0.0007149879163794975,1.4877110183789334e-05,4,4.0257,0.0007149879163794975
4.0261,0.0007164154839183337,1.4910570278700423e-05,4,4.0261,0.0007164154839183337
4.0266,0.0007178572961189318,1.4944364872518448e-05,4,4.0266,0.0007178572961189318
4.027,0.0007193124454065081,1.4978475595540392e-05,4,4.027,0.0007193124454065081
4.0274,0.0007207897529760274,1.5013124735077488e-05,4,4.0274,0.0007207897529760274
4.0278,0.0007222762848352693,1.504799128306396e-05,4,4.0278,0.0007222762848352693
4.0283,0.0007237820812891278,1.5083297313949426e-05,4,4.0283,0.0007237820812891278
4.0287,0.0007252998202302072,1.511885373647018e-05,4,4.0287,0.0007252998202302072
4.0291,0.00072683033250834,1.5154726612258454e-05,4,4.0291,0.00072683033250834
4.0296,0.0007283749191193974,1.5190919144385303e-05,4,4.0296,0.0007283749191193974
4.03,0.0007299305653000005,1.5227382850442416e-05,4,4.03,0.0007299305653000005
4.0304,0.0007314980539098861,1.526412353076771e-05,4,4.0304,0.0007314980539098861
4.0308,0.000733075118244722,1.5301130760691776e-05,4,4.0308,0.000733075118244722
4.0313,0.0007346620049417723,1.5338363350325757e-05,4,4.0313,0.0007346620049417723
4.0317,0.000736260043368597,1.537588711091766e-05,4,4.0317,0.000736260043368597
4.0321,0.000737867786223703,1.5413661531876244e-05,4,4.0321,0.000737867786223703
4.0326,0.0007394840189606151,1.5451636502282553e-05,4,4.0326,0.0007394840189606151
4.033,0.0007411072050888801,1.5489825132528405e-05,4,4.033,0.0007411072050888801
4.0334,0.0007427396510226004,1.5528244776195746e-05,4,4.0334,0.0007427396510226004
4.0338,0.0007443741621055517,1.556674361149898e-05,4,4.0338,0.0007443741621055517
4.0343,0.0007460177239735473,1.5605488741483798e-05,4,4.0343,0.0007460177239735473
4.0347,0.0007476656747889764,1.564436039140315e-05,4,4.0347,0.0007476656747889764
4.0351,0.0007493186772544038,1.5683385079565205e-05,4,4.0351,0.0007493186772544038
4.0356,0.0007509754255127057,1.5722537700667462e-05,4,4.0356,0.0007509754255127057
4.036,0.0007526375713459778,1.576184499318483e-05,4,4.036,0.0007526375713459778
4.0364,0.0007542984488476982,1.5801172131112136e-05,4,4.0364,0.0007542984488476982
4.0368,0.0007559660681666399,1.5840688315112397e-05,4,4.0368,0.0007559660681666399
4.0373,0.0007576316623330581,1.5880185612287707e-05,4,4.0373,0.0007576316623330581
4.0377,0.0007593006421365781,1.591980408614866e-05,4,4.0377,0.0007593006421365781
4.0381,0.000760971121060083,1.595950776100038e-05,4,4.0381,0.000760971121060083
4.0385,0.0007626383558035984,1.5999186450946263e-05,4,4.0385,0.0007626383558035984
4.039,0.0007643028598425925,1.6038834760467064e-05,4,4.039,0.0007643028598425925
4.0394,0.0007659677663436403,1.6078528826613624e-05,4,4.0394,0.0007659677663436403
4.0398,0.0007676338016254462,1.6118306374716484e-05,4,4.0398,0.0007676338016254462
4.0403,0.000769297447901908,1.6158063888270454e-05,4,4.0403,0.000769297447901908
4.0407,0.0007709551642178789,1.619773240825365e-05,4,4.0407,0.0007709551642178789
4.0411,0.0007726112332380703,1.623740030665727e-05,4,4.0411,0.0007726112332380703
4.0415,0.0007742603653170104,1.6276959082242455e-05,4,4.0415,0.0007742603653170104
4.042,0.0007759087233595197,1.631652850189706e-05,4,4.042,0.0007759087233595197
4.0424,0.0007775501502697226,1.635599526439845e-05,4,4.0424,0.0007775501502697226
4.0428,0.0007791887831974305,1.6395420895441114e-05,4,4.0428,0.0007791887831974305
4.0433,0.000780819159232063,1.6434709383706337e-05,4,4.0433,0.000780819159232063
4.0437,0.0007824491685810698,1.6474032228679983e-05,4,4.0437,0.0007824491685810698
4.0441,0.0007840693450409332,1.6513152281506e-05,4,4.0441,0.0007840693450409332
4.0445,0.0007856821064957457,1.655213910378801e-05,4,4.0445,0.0007856821064957457
4.045,0.0007872896113273124,1.6591060624830474e-05,4,4.045,0.0007872896113273124
4.0454,0.000788891773304157,1.6629861996337366e-05,4,4.0454,0.000788891773304157
4.0458,0.0007904848219816239,1.6668495939281402e-05,4,4.0458,0.0007904848219816239
4.0463,0.000792070004362342,1.6706968165184374e-05,4,4.0463,0.000792070004362342
4.0467,0.0007936531027025851,1.674543223867714e-05,4,4.0467,0.0007936531027025851
