Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF
run0176,det_h0-3,0.0633489,0.000989538,5969.62,93.2481,90.0006,1,0,0,1.42208
run0176,det_h0-4,0.0694562,0.00105366,6545.14,99.2903,90.0006,1,0,0,2.99032
run0176,det_h0-5,0.0772756,0.00110713,7281.99,104.329,90.0006,0,0,0,1.38225
run0176,det_h0-6,0.0848754,0.00113248,7998.15,106.719,90.0006,0,0,0,1.29206
run0176,det_h0-7,0.0696041,0.00104182,6559.07,98.1751,90.0006,1,0,0,2.71023
run0176,det_h1-0,0.0708178,0.00103339,6673.45,97.3807,90.0006,1,0,0,1.83456
run0176,det_h1-1,0.061834,0.000962366,5826.87,90.6876,90.0006,1,0,0,3.79097
run0176,det_h1-2,0.0282651,0.000678222,2663.54,63.9115,90.0006,1,0,0,4.02311
run0176,det_h1-3,0.0420923,0.000870884,3966.53,82.0668,90.0006,1,0,0,15.9418
run0176,det_h1-4,0.0719518,0.00102123,6780.31,96.2347,90.0006,1,0,0,7.64018
run0177,det_h0-0,0.0997416,0.00131276,7743.94,101.922,71.8399,1,0,0,1.61906
run0177,det_h0-1,0.093436,0.00124738,7254.37,96.8462,71.8399,1,0,0,4.05114
run0177,det_h0-2,0.040564,0.000849588,3149.39,65.962,71.8399,1,0,0,2.49756
run0177,det_h0-3,0.0818309,0.00124559,6353.35,96.7073,71.8399,0,0,0,0.96219
run0177,det_h0-4,0.0901364,0.00131009,6998.19,101.715,71.8399,1,0,0,4.06351
run0177,det_h0-5,0.102191,0.0013899,7934.14,107.912,71.8399,0,0,0,1.36178
run0177,det_h0-6,0.112165,0.00141152,8708.45,109.59,71.8399,1,0,0,1.82617
run0177,det_h0-7,0.0898713,0.00129431,6977.61,100.49,71.8399,1,0,0,2.74842
run0177,det_h1-0,0.0899233,0.00129626,6981.65,100.642,71.8399,1,0,0,1.65416
run0177,det_h1-1,0.0864036,0.00125242,6708.37,97.2379,71.8399,1,0,0,3.58538
run0177,det_h1-2,0.0386568,0.000849544,3001.31,65.9586,71.8399,1,0,0,4.77749
run0177,det_h1-3,0.0578213,0.0011399,4489.25,88.5018,71.8399,1,0,0,17.5817
run0177,det_h1-4,0.0985288,0.00131166,7649.78,101.837,71.8399,1,0,0,5.95888
run0178,det_h0-0,0.120648,0.00142311,9888.16,116.637,74.4918,1,0,0,1.99364
run0178,det_h0-1,0.108575,0.00134052,8898.73,109.867,74.4918,1,0,0,4.9705
run0178,det_h0-2,0.0476683,0.000902811,3906.85,73.9935,74.4918,1,0,0,2.56222
run0178,det_h0-3,0.0994389,0.00136788,8149.92,112.11,74.4918,1,0,0,1.5532
run0178,det_h0-4,0.109252,0.00143764,8954.21,117.827,74.4918,1,0,0,4.49062
run0178,det_h0-5,0.121708,0.00151102,9975.08,123.842,74.4918,1,0,0,1.44546
run0178,det_h0-6,0.134002,0.00151247,10982.6,123.961,74.4918,1,0,0,2.90526
run0178,det_h0-7,0.108512,0.00140389,8893.57,115.061,74.4918,1,0,0,2.41056
run0178,det_h1-0,0.109568,0.00141076,8980.07,115.624,74.4918,1,0,0,1.67945
run0178,det_h1-1,0.10243,0.00136277,8395.02,111.691,74.4918,1,0,0,2.98255
run0178,det_h1-2,0.0455978,0.000901906,3737.15,73.9193,74.4918,1,0,0,5.57406
run0178,det_h1-3,0.0613061,0.00117031,5024.59,95.9175,74.4918,1,0,0,22.0093
run0178,det_h1-4,0.116801,0.00143516,9572.87,117.624,74.4918,1,0,0,7.8693
run0179,det_h0-0,0.152267,0.00171812,11272.1,127.191,67.955,1,0,0,2.28201
run0179,det_h0-1,0.140321,0.00161688,10387.9,119.696,67.955,1,0,0,4.92873
run0179,det_h0-2,0.061273,0.0010808,4535.98,80.0103,67.955,1,0,0,3.22643
run0179,det_h0-3,0.124849,0.00168151,9242.44,124.48,67.955,0,0,0,1.37954
run0179,det_h0-4,0.136499,0.0017036,10104.9,126.116,67.955,1,0,0,4.12329
run0179,det_h0-5,0.154837,0.00181144,11462.4,134.099,67.955,0,0,0,1.06892
run0179,det_h0-6,0.170416,0.0018108,12615.8,134.052,67.955,1,0,0,2.18128
run0179,det_h0-7,0.134695,0.00166632,9971.37,123.356,67.955,1,0,0,2.84861
run0179,det_h1-0,0.138588,0.00170595,10259.5,126.29,67.955,0,0,0,1.32127
run0179,det_h1-1,0.127659,0.00163714,9450.49,121.196,67.955,1,0,0,3.17333
run0179,det_h1-2,0.0553971,0.00107723,4100.99,79.7464,67.955,1,0,0,4.73717
run0179,det_h1-3,0.0890423,0.0014596,6591.71,108.053,67.955,1,0,0,21.6497
run0179,det_h1-4,0.149353,0.00175208,11056.5,129.704,67.955,1,0,0,6.79966
run0180,det_h0-0,0.175723,0.00194283,12321.7,136.232,65.797,1,0,0,1.99247
run0180,det_h0-1,0.166075,0.00180664,11645.2,126.682,65.797,1,0,0,5.97556
run0180,det_h0-2,0.072945,0.00122913,5114.9,86.1868,65.797,1,0,0,2.95871
run0180,det_h0-3,0.140515,0.00189223,9852.94,132.683,65.797,1,0,0,1.93496
run0180,det_h0-4,0.16225,0.00199024,11377,139.556,65.797,1,0,0,2.75838
run0180,det_h0-5,0.179437,0.00205197,12582.1,143.884,65.797,0,0,0,1.19155
run0180,det_h0-6,0.194851,0.00202117,13662.9,141.724,65.797,1,0,0,3.26813
run0180,det_h0-7,0.155023,0.00188769,10870.2,132.365,65.797,1,0,0,2.42374
run0180,det_h1-0,0.162615,0.00195745,11402.5,137.257,65.797,0,0,0,1.05213
run0180,det_h1-1,0.150481,0.00189069,10551.7,132.575,65.797,1,0,0,2.3082
run0180,det_h1-2,0.0651819,0.00121809,4570.55,85.4124,65.797,1,0,0,5.16187
run0180,det_h1-3,0.100554,0.00163796,7050.88,114.853,65.797,1,0,0,25.7858
run0180,det_h1-4,0.176968,0.00201362,12409,141.195,65.797,1,0,0,6.35352
run0181,det_h0-0,0.185719,0.00189257,15663.7,159.621,77.8421,1,0,0,3.57137
run0181,det_h0-1,0.176416,0.00176555,14879.1,148.909,77.8421,1,0,0,4.9752
run0181,det_h0-2,0.0750555,0.00116439,6330.26,98.2057,77.8421,1,0,0,3.65605
run0181,det_h0-3,0.150624,0.00188352,12703.8,158.858,77.8421,1,0,0,1.80922
run0181,det_h0-4,0.170239,0.00195337,14358.1,164.749,77.8421,1,0,0,3.26021
run0181,det_h0-5,0.188051,0.00198065,15860.4,167.05,77.8421,0,0,0,1.23152
run0181,det_h0-6,0.199883,0.00192424,16858.4,162.293,77.8421,1,0,0,4.14113
run0181,det_h0-7,0.170091,0.00185684,14345.6,156.608,77.8421,1,0,0,1.84111
run0181,det_h1-0,0.171823,0.00189687,14491.7,159.984,77.8421,0,0,0,0.896789
run0181,det_h1-1,0.158143,0.00185262,13337.9,156.252,77.8421,1,0,0,1.70127
run0181,det_h1-2,0.0713424,0.00119486,6017.09,100.776,77.8421,1,0,0,5.63577
run0181,det_h1-3,0.116016,0.00166479,9784.86,140.41,77.8421,1,0,0,27.0019
run0181,det_h1-4,0.189286,0.00196833,15964.6,166.011,77.8421,1,0,0,6.26093
run0183,det_h0-0,0.212955,0.00283869,9468.39,126.214,42.8977,1,0,0,3.38246
run0183,det_h0-1,0.204579,0.00264339,9096.01,117.53,42.8977,1,0,0,2.17834
run0183,det_h0-2,0.0859045,0.00174585,3819.48,77.6239,42.8977,1,0,0,2.97025
run0183,det_h0-3,0.169668,0.00283031,7543.78,125.841,42.8977,1,0,0,1.65624
run0183,det_h0-4,0.197412,0.00294556,8777.32,130.965,42.8977,1,0,0,1.70129
run0183,det_h0-5,0.212051,0.00295341,9428.23,131.314,42.8977,0,0,0,1.10101
run0183,det_h0-6,0.227371,0.00285657,10109.4,127.009,42.8977,1,0,0,3.2855
run0183,det_h0-7,0.187239,0.00272217,8325.02,121.033,42.8977,1,0,0,1.7321
run0183,det_h1-0,0.195946,0.00285487,8712.15,126.933,42.8977,0,0,0,1.13528
run0183,det_h1-1,0.189828,0.00279049,8440.12,124.071,42.8977,0,0,0,1.206
run0183,det_h1-2,0.0809174,0.00176803,3597.75,78.6103,42.8977,1,0,0,3.66584
run0183,det_h1-3,0.139587,0.00248856,6206.34,110.646,42.8977,1,0,0,15.8966
run0183,det_h1-4,0.220986,0.00295383,9825.46,131.333,42.8977,1,0,0,2.63145
run0184,det_h0-0,0.232924,0.00259062,13532.7,150.513,50.5743,1,0,0,4.2038
run0184,det_h0-1,0.225471,0.00239631,13099.7,139.223,50.5743,1,0,0,2.96024
run0184,det_h0-2,0.0918412,0.00155689,5335.88,90.4536,50.5743,1,0,0,3.23216
run0184,det_h0-3,0.189483,0.00256765,11008.7,149.178,50.5743,1,0,0,2.08714
run0184,det_h0-4,0.218337,0.00266793,12685.2,155.004,50.5743,1,0,0,1.88768
run0184,det_h0-5,0.228865,0.00266417,13296.9,154.785,50.5743,0,0,0,1.26032
run0184,det_h0-6,0.249716,0.00258768,14508.3,150.342,50.5743,1,0,0,3.87
run0184,det_h0-7,0.204755,0.00248705,11896.1,144.495,50.5743,1,0,0,1.81216
