,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea
645,run0212,det_h1-0,0.00207823,8.29599e-05,1822.71,72.7602,891.842,1,1.00373,0,10.3089,2.0874900000000003,0.0435042,-13.2806,877052.0,4889.89209464807
646,run0212,det_h1-1,0.00246734,9.490940000000001e-05,2163.99,83.2405,891.842,1,1.00791,0,12.1143,2.17875,0.0566091,-27.9226,877052.0,4889.89209464807
647,run0212,det_h1-2,0.00107836,6.45768e-05,945.775,56.6372,891.842,1,1.00166,0,12.5103,2.96822,-0.06128580000000001,75.7461,877052.0,4889.89209464807
648,run0212,det_h1-3,0.00208481,7.41457e-05,1828.49,65.0297,891.842,1,1.0092,0,14.0,3.0622700000000003,-0.009466500000000001,31.9945,877052.0,4889.89209464807
649,run0212,det_h1-4,0.00252122,8.61451e-05,2211.24,75.5538,891.842,1,1.00421,0,10.6554,2.39666,0.02658,3.9273800000000003,877052.0,4889.89209464807
650,run0213,det_h0-0,0.00184936,9.273459999999998e-05,1218.78,61.1145,698.898,1,1.00211,0,11.1466,2.3893,0.0384634,-17.9649,659026.0,4866.29262663595
651,run0213,det_h0-1,0.00230276,0.00010772,1517.58,70.99,698.898,1,1.00204,0,12.9291,2.42329,0.0501417,-32.0911,659026.0,4866.29262663595
652,run0213,det_h0-2,0.0008269489999999999,5.7232700000000005e-05,544.981,37.7178,698.898,1,1.00231,0,10.7312,3.3046300000000004,0.0667626,-60.0416,659026.0,4866.29262663595
653,run0213,det_h0-3,0.00167638,9.73166e-05,1104.78,64.1342,698.898,1,1.0022799999999998,0,12.3069,1.78785,0.036976300000000004,-17.2823,659026.0,4866.29262663595
654,run0213,det_h0-4,0.00188824,0.000114142,1244.4,75.2222,698.898,1,1.00242,0,13.1577,2.21679,0.0476458,-25.7484,659026.0,4866.29262663595
655,run0213,det_h0-5,0.00228364,0.000113513,1504.98,74.8082,698.898,1,0.9988379999999999,0,13.13,3.23287,0.0463733,-26.0019,659026.0,4866.29262663595
656,run0213,det_h0-6,0.00232545,0.000103626,1532.53,68.292,698.898,1,0.999231,0,11.7087,2.69107,0.050365,-31.8929,659026.0,4866.29262663595
657,run0213,det_h0-7,0.00177254,0.000100675,1168.15,66.3473,698.898,1,1.00233,0,12.2697,1.7006400000000002,-0.00906199,31.2444,659026.0,4866.29262663595
658,run0213,det_h1-0,0.00171289,8.679239999999999e-05,1128.84,57.1984,698.898,1,1.00353,0,9.80135,2.1200799999999997,0.0470082,-25.6862,659026.0,4866.29262663595
659,run0213,det_h1-1,0.00191706,9.64212e-05,1263.39,63.5441,698.898,1,1.00872,0,11.1046,2.05304,-0.0414151,65.1986,659026.0,4866.29262663595
660,run0213,det_h1-2,0.00125079,6.44913e-05,824.304,42.5014,698.898,1,1.00166,0,14.0,4.49367,-0.0104819,19.5595,659026.0,4866.29262663595
661,run0213,det_h1-3,0.00200304,9.80702e-05,1320.05,64.6308,698.898,1,1.00763,0,13.5097,4.815169999999999,0.0762261,-61.441,659026.0,4866.29262663595
662,run0213,det_h1-4,0.00211947,9.101799999999999e-05,1396.79,59.9832,698.898,1,1.004,0,9.89963,2.72847,0.0227084,-0.251592,659026.0,4866.29262663595
663,run0214,det_h0-0,0.00204555,9.970399999999999e-05,1585.04,77.258,799.826,1,1.00134,0,12.6244,2.95414,0.09007960000000001,-65.6368,774873.0,4850.0303432881
664,run0214,det_h0-1,0.00223709,9.52935e-05,1733.46,73.8404,799.826,1,1.00023,0,12.8037,2.3628400000000003,0.029184300000000003,-9.82655,774873.0,4850.0303432881
665,run0214,det_h0-2,0.0008350460000000001,4.87043e-05,647.054,37.7397,799.826,1,1.00224,0,9.55649,4.22167,-0.0101946,18.5303,774873.0,4850.0303432881
666,run0214,det_h0-3,0.00139004,7.48285e-05,1077.1,57.9826,799.826,1,1.00244,0,10.1833,1.9694,0.0423462,-20.4692,774873.0,4850.0303432881
667,run0214,det_h0-4,0.00186431,8.589680000000001e-05,1444.61,66.5591,799.826,1,1.0009700000000001,0,11.1555,2.27366,0.0328904,-9.844289999999999,774873.0,4850.0303432881
668,run0214,det_h0-5,0.00170178,8.59399e-05,1318.66,66.5925,799.826,1,1.00271,0,11.3674,2.2848900000000003,0.0564688,-31.6217,774873.0,4850.0303432881
669,run0214,det_h0-6,0.002274,9.30649e-05,1762.06,72.1134,799.826,1,0.9985639999999999,0,11.5438,2.43661,0.0654643,-41.7772,774873.0,4850.0303432881
670,run0214,det_h0-7,0.0017759,8.56666e-05,1376.09,66.3807,799.826,1,1.0035,0,11.552999999999999,2.38561,0.0563134,-34.8483,774873.0,4850.0303432881
671,run0214,det_h1-0,0.00190973,8.8253e-05,1479.8,68.3848,799.826,1,1.00366,0,11.6285,2.14732,0.0339055,-10.1548,774873.0,4850.0303432881
672,run0214,det_h1-1,0.00174808,8.35917e-05,1354.54,64.773,799.826,1,1.00794,0,10.4928,2.54755,0.057310900000000005,-32.7794,774873.0,4850.0303432881
673,run0214,det_h1-2,0.0009123410000000001,5.7848599999999994e-05,706.948,44.8253,799.826,1,1.0019,0,10.5391,5.025980000000001,0.011125,-1.21651,774873.0,4850.0303432881
674,run0214,det_h1-3,0.00161697,9.974e-05,1252.95,77.2859,799.826,1,1.01004,0,13.7785,3.1560799999999998,-0.0058512,27.3304,774873.0,4850.0303432881
675,run0214,det_h1-4,0.00194964,8.740799999999999e-05,1510.73,67.7301,799.826,1,1.00478,0,10.5189,1.96917,-0.00831,35.1667,774873.0,4850.0303432881
676,run0215,det_h0-0,0.00250778,9.55574e-05,1630.62,62.1336,608.726,1,1.0020799999999999,0,10.7387,3.5496,0.0354524,-19.2289,650223.0,4829.88581227862
677,run0215,det_h0-1,0.00311706,9.943389999999999e-05,2026.78,64.6542,608.726,1,1.0003799999999998,0,11.4813,1.9055099999999998,0.022175,-7.69715,650223.0,4829.88581227862
678,run0215,det_h0-2,0.00135467,5.86473e-05,880.836,38.1338,608.726,1,1.00156,0,10.8057,4.61376,0.033497000000000006,-29.2581,650223.0,4829.88581227862
679,run0215,det_h0-3,0.00252039,0.00010088299999999999,1638.82,65.5963,608.726,1,1.00126,0,12.3865,2.19216,0.0225813,-6.6875,650223.0,4829.88581227862
680,run0215,det_h0-4,0.00271359,0.00010390200000000001,1764.44,67.5594,608.726,1,1.00027,0,11.8394,2.3738200000000003,-0.0243951,42.6126,650223.0,4829.88581227862
681,run0215,det_h0-5,0.00283221,0.000115509,1841.57,75.1069,608.726,1,0.998442,0,13.334000000000001,1.8935,0.026767700000000002,-8.66255,650223.0,4829.88581227862
682,run0215,det_h0-6,0.00269057,9.73585e-05,1749.47,63.3047,608.726,1,0.9984569999999999,0,10.1884,2.3932,-0.00300803,23.9025,650223.0,4829.88581227862
683,run0215,det_h0-7,0.00254449,0.000102449,1654.49,66.6147,608.726,1,1.00191,0,12.5371,2.80706,0.0742951,-58.9854,650223.0,4829.88581227862
684,run0215,det_h1-0,0.00247251,9.06938e-05,1607.69,58.9712,608.726,1,1.00353,0,10.0606,1.82372,0.0261296,-8.66517,650223.0,4829.88581227862
685,run0215,det_h1-1,0.00249967,9.42686e-05,1625.35,61.2956,608.726,1,1.0081,0,10.9399,2.69833,0.0164653,0.843096,650223.0,4829.88581227862
686,run0215,det_h1-2,0.00124006,6.81339e-05,806.319,44.3022,608.726,1,1.00368,0,11.5867,2.8186299999999997,-0.0164549,24.8911,650223.0,4829.88581227862
687,run0215,det_h1-3,0.00207826,0.00010534200000000001,1351.33,68.4959,608.726,1,1.01194,0,13.6503,2.7780099999999996,-0.055377800000000005,72.6704,650223.0,4829.88581227862
688,run0215,det_h1-4,0.00331862,0.00010517399999999999,2157.84,68.3867,608.726,1,1.0051299999999999,0,11.6067,1.9544700000000002,0.036500300000000006,-19.6692,650223.0,4829.88581227862
689,run0216,det_h0-0,0.0261493,0.000680704,2532.62,65.9276,91.7338,1,0.0,0,10.5373,3.97232,0.0446276,-30.3753,96852.0,4810.02698975605
690,run0216,det_h0-1,0.029488900000000002,0.0006878510000000001,2856.06,66.6197,91.7338,1,0.0,0,11.3415,1.59887,0.015394899999999998,-4.76351,96852.0,4810.02698975605
691,run0216,det_h0-2,0.0119277,0.00045155699999999995,1155.22,43.7342,91.7338,1,0.0,0,11.5431,1.94813,0.00506575,-0.168418,96852.0,4810.02698975605
692,run0216,det_h0-3,0.022333900000000004,0.000665698,2163.08,64.4742,91.7338,1,0.0,0,11.5108,2.02583,0.0416353,-28.1522,96852.0,4810.02698975605
693,run0216,det_h0-4,0.026330000000000003,0.000734352,2550.11,71.1234,91.7338,0,0.0,0,12.2162,1.00922,0.012399,2.7218,96852.0,4810.02698975605
694,run0216,det_h0-5,0.028355599999999998,0.000748347,2746.3,72.4789,91.7338,1,0.0,0,12.4009,2.38378,0.0379548,-23.8143,96852.0,4810.02698975605
695,run0216,det_h0-6,0.0303163,0.000734573,2936.19,71.1448,91.7338,1,0.0,0,11.2878,2.18998,0.0462961,-31.7174,96852.0,4810.02698975605
696,run0216,det_h0-7,0.0263808,0.000714278,2555.03,69.1793,91.7338,1,0.0,0,11.968,1.8333599999999999,0.00918705,4.55261,96852.0,4810.02698975605
697,run0216,det_h1-0,0.025771,0.000692228,2495.97,67.0437,91.7338,1,0.0,0,10.6866,1.40329,0.0139299,2.10493,96852.0,4810.02698975605
698,run0216,det_h1-1,0.025385400000000002,0.0006831560000000001,2458.63,66.165,91.7338,0,0.0,0,10.5425,1.17829,-0.015087,31.4024,96852.0,4810.02698975605
699,run0216,det_h1-2,0.010734,0.000436864,1039.61,42.3112,91.7338,1,0.0,0,11.3597,2.2581900000000004,-0.0490658,55.4388,96852.0,4810.02698975605
700,run0216,det_h1-3,0.0172442,0.00060687,1670.14,58.7766,91.7338,1,0.0,0,11.3727,5.622240000000001,-0.0546746,68.2003,96852.0,4810.02698975605
701,run0216,det_h1-4,0.0297952,0.000719195,2885.72,69.6555,91.7338,1,0.0,0,10.6797,1.59515,0.0213833,-6.04361,96852.0,4810.02698975605
702,run0217,det_h0-0,0.064157,0.00119183,3377.16,62.7368,51.8037,1,0.0,0,9.86918,5.9639999999999995,0.016476400000000002,-12.2275,52639.0,4790.11784560616
703,run0217,det_h0-1,0.0741452,0.00127737,3902.93,67.2396,51.8037,1,0.0,0,10.9051,1.4536799999999999,0.0126089,-8.78598,52639.0,4790.11784560616
704,run0217,det_h0-2,0.0281488,0.000821282,1481.72,43.2314,51.8037,1,0.0,0,10.7741,2.58387,0.0049281,-2.58371,52639.0,4790.11784560616
705,run0217,det_h0-3,0.05625369999999999,0.00117352,2961.14,61.7727,51.8037,1,0.0,0,11.5542,2.89479,0.00297436,1.98986,52639.0,4790.11784560616
706,run0217,det_h0-4,0.06903150000000001,0.00127498,3633.75,67.1136,51.8037,1,0.0,0,12.1239,1.9898900000000002,-0.0132441,18.0963,52639.0,4790.11784560616
707,run0217,det_h0-5,0.068575,0.00128814,3609.72,67.8063,51.8037,1,0.0,0,12.374,2.9986900000000003,0.021212099999999998,-16.41,52639.0,4790.11784560616
708,run0217,det_h0-6,0.0712942,0.00129195,3752.86,68.0067,51.8037,1,0.0,0,11.2971,3.22735,0.00939555,-4.05508,52639.0,4790.11784560616
709,run0217,det_h0-7,0.0649846,0.00125487,3420.73,66.0552,51.8037,1,0.0,0,12.2249,1.49711,-0.0184731,23.4886,52639.0,4790.11784560616
710,run0217,det_h1-0,0.06540900000000001,0.00125391,3443.06,66.0046,51.8037,0,0.0,0,10.7842,1.33892,-0.0141857,20.6952,52639.0,4790.11784560616
711,run0217,det_h1-1,0.06357180000000001,0.00122246,3346.35,64.3493,51.8037,1,0.0,0,10.8285,1.61307,0.0008031630000000001,4.81421,52639.0,4790.11784560616
712,run0217,det_h1-2,0.0281167,0.0008366539999999999,1480.04,44.0406,51.8037,1,0.0,0,12.0468,2.45212,-0.0270702,30.2971,52639.0,4790.11784560616
713,run0217,det_h1-3,0.0475403,0.0011223,2502.47,59.077,51.8037,1,0.0,0,11.8578,5.83491,-0.0742513,82.0675,52639.0,4790.11784560616
714,run0217,det_h1-4,0.0768142,0.00131641,4043.42,69.2945,51.8037,1,0.0,0,11.2853,2.0499099999999997,-0.0214576,26.611,52639.0,4790.11784560616
715,run0218,det_h0-0,0.017515400000000004,0.000460646,2511.82,66.0594,131.709,1,0.0,0,10.3629,4.01949,0.0398848,-24.6422,143406.0,4770.03756027509
716,run0218,det_h0-1,0.0197814,0.00044841,2836.77,64.3047,131.709,0,0.0,0,10.8335,1.14942,0.00327882,6.37948,143406.0,4770.03756027509
717,run0218,det_h0-2,0.00699392,0.000267268,1002.97,38.3279,131.709,1,0.0,0,10.5592,2.3107900000000003,-0.010828,14.3986,143406.0,4770.03756027509
718,run0218,det_h0-3,0.0129999,0.000456394,1864.27,65.4496,131.709,1,0.0,0,11.2231,2.21838,0.0182747,-1.14547,143406.0,4770.03756027509
719,run0218,det_h0-4,0.016020600000000003,0.00048166,2297.44,69.0729,131.709,0,0.0,0,12.2565,1.37939,0.00268063,12.4004,143406.0,4770.03756027509
720,run0218,det_h0-5,0.0176582,0.000454143,2532.3,65.1268,131.709,1,0.0,0,13.0174,2.80274,-0.020382,28.8177,143406.0,4770.03756027509
721,run0218,det_h0-6,0.016072200000000002,0.000407918,2304.85,58.4978,131.709,1,0.0,0,11.0776,3.17082,0.00752911,0.260752,143406.0,4770.03756027509
722,run0218,det_h0-7,0.0149004,0.000417958,2136.8,59.9377,131.709,1,0.0,0,10.9921,1.68035,0.00431795,6.33624,143406.0,4770.03756027509
723,run0218,det_h1-0,0.0156096,0.00044643199999999997,2238.51,64.021,131.709,1,0.0,0,10.9487,1.55158,-0.00443947,18.9936,143406.0,4770.03756027509
724,run0218,det_h1-1,0.0146314,0.00044823599999999997,2098.23,64.2798,131.709,1,0.0,0,9.9948,1.4160700000000002,0.00774393,10.8691,143406.0,4770.03756027509
725,run0218,det_h1-2,0.00727332,0.00030329900000000004,1043.04,43.4949,131.709,1,0.0,0,12.3323,1.9691900000000002,-0.026303399999999998,31.4067,143406.0,4770.03756027509
726,run0218,det_h1-3,0.013586700000000002,0.00043374300000000005,1948.42,62.2013,131.709,1,0.0,0,12.8815,4.53594,-0.043169,54.4367,143406.0,4770.03756027509
727,run0218,det_h1-4,0.0190863,0.000489651,2737.09,70.2189,131.709,1,0.0,0,10.7804,1.68923,0.00700872,9.87753,143406.0,4770.03756027509
728,run0219,det_h0-0,0.00620059,0.000199648,1840.99,59.2766,277.758,1,0.0,0,9.33389,3.6566699999999996,0.0642817,-47.5223,296906.0,4749.99945190523
729,run0219,det_h0-1,0.0075264,0.000207215,2234.63,61.5233,277.758,1,0.0,0,11.6589,1.8870900000000002,-0.0165274,26.9459,296906.0,4749.99945190523
730,run0219,det_h0-2,0.00272266,0.000130522,808.3739999999999,38.7527,277.758,1,0.0,0,10.7004,2.7292099999999997,0.00380674,1.26289,296906.0,4749.99945190523
731,run0219,det_h0-3,0.00545894,0.00019898799999999999,1620.79,59.0807,277.758,1,0.0,0,10.7929,2.84964,0.0569362,-42.3099,296906.0,4749.99945190523
732,run0219,det_h0-4,0.00671682,0.000223755,1994.26,66.4343,277.758,1,0.0,0,11.8047,1.495,0.00438594,11.4092,296906.0,4749.99945190523
733,run0219,det_h0-5,0.00661971,0.00020843900000000001,1965.43,61.8869,277.758,1,0.0,0,12.0775,2.25122,0.039749,-28.6083,296906.0,4749.99945190523
734,run0219,det_h0-6,0.00682282,0.000189544,2025.74,56.2767,277.758,1,0.0,0,10.8093,3.05118,0.044722399999999995,-36.4324,296906.0,4749.99945190523
735,run0219,det_h0-7,0.00592688,0.000195842,1759.73,58.1465,277.758,1,0.0,0,11.7318,1.46748,0.0137253,-3.1754700000000002,296906.0,4749.99945190523
736,run0219,det_h1-0,0.00581795,0.000217924,1727.38,64.7028,277.758,1,0.0,0,11.7774,1.46125,-0.00198839,17.8358,296906.0,4749.99945190523
737,run0219,det_h1-1,0.00624542,0.00020940900000000003,1854.3,62.1749,277.758,1,0.0,0,10.7019,1.7821599999999997,0.0180405,-1.6612900000000002,296906.0,4749.99945190523
738,run0219,det_h1-2,0.00334262,0.00013191,992.444,39.165,277.758,1,0.0,0,14.0,2.75367,-0.0214672,25.8485,296906.0,4749.99945190523
739,run0219,det_h1-3,0.00564433,0.000198227,1675.84,58.8549,277.758,1,0.0,0,12.0068,4.03052,-0.0297176,41.5435,296906.0,4749.99945190523
740,run0219,det_h1-4,0.00810377,0.000226835,2406.06,67.3486,277.758,1,0.0,0,11.3708,2.1562799999999998,0.020750099999999997,-5.804469999999999,296906.0,4749.99945190523
741,run0220,det_h0-0,0.005024100000000001,0.000156367,1885.13,58.6719,339.663,1,0.0,0,10.4638,3.29985,0.06185209999999999,-49.2542,375218.0,4730.00352049658
742,run0220,det_h0-1,0.005647,0.000155868,2118.86,58.4845,339.663,1,0.0,0,11.6565,2.3469700000000002,0.0286495,-20.7634,375218.0,4730.00352049658
743,run0220,det_h0-2,0.00181511,8.73616e-05,681.063,32.7797,339.663,1,0.0,0,8.18984,2.67072,-0.0252924,30.4075,375218.0,4730.00352049658
744,run0220,det_h0-3,0.00379564,0.000157493,1424.19,59.0942,339.663,1,0.0,0,11.8856,2.716,0.013587299999999998,-0.7015140000000001,375218.0,4730.00352049658
745,run0220,det_h0-4,0.00499963,0.000164873,1875.95,61.8632,339.663,1,0.0,0,12.2724,2.5301099999999996,0.0261926,-14.7642,375218.0,4730.00352049658
746,run0220,det_h0-5,0.00541791,0.000160709,2032.9,60.3009,339.663,1,0.0,0,13.1064,2.8226,0.00280225,5.011480000000001,375218.0,4730.00352049658
747,run0220,det_h0-6,0.00505806,0.000146275,1897.88,54.8851,339.663,1,0.0,0,10.7303,2.78232,0.0315999,-23.1208,375218.0,4730.00352049658
748,run0220,det_h0-7,0.00477534,0.000146308,1791.79,54.8974,339.663,1,0.0,0,12.2874,3.5998,0.012715,-5.91664,375218.0,4730.00352049658
749,run0220,det_h1-0,0.00513022,0.000161368,1924.95,60.5483,339.663,1,0.0,0,11.7106,1.85925,0.015611400000000001,-4.20078,375218.0,4730.00352049658
750,run0220,det_h1-1,0.00455874,0.000156986,1710.52,58.9039,339.663,1,0.0,0,10.9868,2.11787,0.0426963,-29.5217,375218.0,4730.00352049658
751,run0220,det_h1-2,0.00212993,9.753290000000001e-05,799.19,36.5961,339.663,1,0.0,0,10.6559,3.33495,-0.0265791,31.2768,375218.0,4730.00352049658
752,run0220,det_h1-3,0.00347922,0.00014717,1305.46,55.2209,339.663,1,0.0,0,11.5398,4.26369,-0.0442593,56.6977,375218.0,4730.00352049658
753,run0220,det_h1-4,0.00587121,0.000171549,2202.98,64.3684,339.663,1,0.0,0,11.9597,2.88123,0.0671955,-56.1885,375218.0,4730.00352049658
754,run0221,det_h0-0,0.00533735,0.000139186,2764.82,72.1001,474.56,1,0.0,0,10.9213,3.8662099999999997,0.0512618,-32.9832,518014.0,4710.01961077824
755,run0221,det_h0-1,0.00592172,0.000132456,3067.53,68.6138,474.56,1,0.0,0,10.7285,1.69567,0.015825299999999997,-3.2896099999999997,518014.0,4710.01961077824
756,run0221,det_h0-2,0.00227397,8.706049999999999e-05,1177.95,45.0986,474.56,1,0.0,0,10.5647,2.8511599999999997,0.000364215,6.41339,518014.0,4710.01961077824
757,run0221,det_h0-3,0.00399218,0.000130841,2068.0,67.7773,474.56,1,0.0,0,11.1572,2.37732,0.0027939,15.4578,518014.0,4710.01961077824
758,run0221,det_h0-4,0.00484624,0.000141088,2510.42,73.0854,474.56,1,0.0,0,11.9547,1.5250299999999999,0.00160578,16.6591,518014.0,4710.01961077824
759,run0221,det_h0-5,0.00499275,0.000142048,2586.31,73.583,474.56,1,0.0,0,12.6472,2.36301,0.032402,-16.9165,518014.0,4710.01961077824
760,run0221,det_h0-6,0.00534047,0.000133076,2766.44,68.9354,474.56,1,0.0,0,11.4693,2.77374,0.037519699999999996,-24.2592,518014.0,4710.01961077824
761,run0221,det_h0-7,0.00484323,0.00013027,2508.86,67.4817,474.56,1,0.0,0,11.9108,1.8012299999999999,0.0257868,-13.247,518014.0,4710.01961077824
762,run0221,det_h1-0,0.00496555,0.000133903,2572.22,69.3637,474.56,1,0.0,0,11.4256,2.4089400000000003,0.0793595,-64.9555,518014.0,4710.01961077824
763,run0221,det_h1-1,0.00481178,0.000134596,2492.57,69.7225,474.56,1,0.0,0,10.4446,2.26153,0.00259623,17.4823,518014.0,4710.01961077824
764,run0221,det_h1-2,0.00250939,9.29452e-05,1299.9,48.1469,474.56,1,0.0,0,12.1811,3.90069,-0.00533051,11.3074,518014.0,4710.01961077824
765,run0221,det_h1-3,0.00465824,0.000114876,2413.03,59.5073,474.56,1,0.0,0,14.0,5.34013,-0.100227,114.044,518014.0,4710.01961077824
766,run0221,det_h1-4,0.00662674,0.000148359,3432.74,76.8518,474.56,1,0.0,0,11.765999999999998,3.4864800000000002,0.0568806,-41.9602,518014.0,4710.01961077824
767,run0222,det_h0-0,0.00692649,0.000189752,2056.57,56.34,280.408,1,0.0,0,10.4858,4.50603,0.0478102,-39.1629,296914.0,4689.92755034846
768,run0222,det_h0-1,0.00741488,0.00019241200000000001,2201.58,57.1299,280.408,1,0.0,0,10.959000000000001,1.44336,-0.0163497,24.4199,296914.0,4689.92755034846
769,run0222,det_h0-2,0.00282033,0.00012206299999999999,837.3969999999999,36.2422,280.408,1,0.0,0,10.9128,2.25089,0.0143159,-11.1666,296914.0,4689.92755034846
770,run0222,det_h0-3,0.00558083,0.00019049,1657.03,56.5592,280.408,1,0.0,0,11.5456,2.70578,0.0549878,-45.3768,296914.0,4689.92755034846
771,run0222,det_h0-4,0.00643982,0.00019569700000000002,1912.07,58.1051,280.408,1,0.0,0,11.4527,2.51664,0.0410716,-31.4127,296914.0,4689.92755034846
772,run0222,det_h0-5,0.00602768,0.000191101,1789.7,56.7407,280.408,1,0.0,0,11.9479,2.42949,0.038958,-30.3467,296914.0,4689.92755034846
773,run0222,det_h0-6,0.00662434,0.00018771,1966.86,55.7339,280.408,1,0.0,0,12.0561,2.74166,-0.013326900000000001,20.0527,296914.0,4689.92755034846
774,run0222,det_h0-7,0.00609285,0.00019485799999999998,1809.05,57.856,280.408,1,0.0,0,12.7654,1.96406,-0.026542700000000002,34.9273,296914.0,4689.92755034846
775,run0222,det_h1-0,0.00609423,0.00019549900000000002,1809.46,58.0465,280.408,1,0.0,0,11.1985,1.7714900000000002,0.00601422,5.26259,296914.0,4689.92755034846
776,run0222,det_h1-1,0.0064977,0.000205722,1929.26,61.0818,280.408,1,0.0,0,11.5665,2.3216,0.027097900000000005,-15.5674,296914.0,4689.92755034846
777,run0222,det_h1-2,0.00263827,0.000119119,783.34,35.3682,280.408,1,0.0,0,9.107380000000001,3.1975700000000002,-0.0498115,55.6213,296914.0,4689.92755034846
778,run0222,det_h1-3,0.00542848,0.000184826,1611.79,54.8774,280.408,1,0.0,0,12.2428,3.8966,-0.0494275,58.6957,296914.0,4689.92755034846
779,run0222,det_h1-4,0.00773735,0.000206763,2297.33,61.3909,280.408,1,0.0,0,10.815999999999999,2.26989,0.013238299999999998,-2.1088,296914.0,4689.92755034846
780,run0223,det_h0-0,0.0158214,0.000393956,2559.08,63.7217,162.45,1,0.0,0,9.748280000000001,4.19956,0.077231,-63.733000000000004,161748.0,4670.11865072679
781,run0223,det_h0-1,0.019349599999999998,0.000405368,3129.76,65.5674,162.45,1,0.0,0,11.3643,1.85285,0.0204444,-13.1869,161748.0,4670.11865072679
782,run0223,det_h0-2,0.00684354,0.000242727,1106.93,39.2606,162.45,1,0.0,0,10.502,2.35771,0.0087697,-5.50626,161748.0,4670.11865072679
783,run0223,det_h0-3,0.013360399999999998,0.000396245,2161.02,64.0918,162.45,1,0.0,0,11.5913,2.27291,0.057407900000000005,-44.8163,161748.0,4670.11865072679
784,run0223,det_h0-4,0.0162792,0.000412455,2633.12,66.7138,162.45,1,0.0,0,12.1006,1.84339,-0.00159652,12.3875,161748.0,4670.11865072679
785,run0223,det_h0-5,0.0158745,0.00038290800000000005,2567.68,61.9346,162.45,1,0.0,0,11.8333,2.94218,0.0412777,-33.7882,161748.0,4670.11865072679
786,run0223,det_h0-6,0.0152921,0.00036488300000000004,2473.46,59.019,162.45,1,0.0,0,11.34,2.5093,0.0333463,-26.8759,161748.0,4670.11865072679
787,run0223,det_h0-7,0.015904599999999998,0.000381983,2572.54,61.785,162.45,1,0.0,0,12.2429,1.71802,0.0107133,-3.9058599999999997,161748.0,4670.11865072679
788,run0223,det_h1-0,0.014459,0.00039232199999999996,2338.71,63.4573,162.45,0,0.0,0,10.6846,1.21896,-0.0109086,24.6714,161748.0,4670.11865072679
789,run0223,det_h1-1,0.0158784,0.00042038800000000006,2568.3,67.997,162.45,1,0.0,0,11.1929,1.6494900000000001,0.0176891,-2.90148,161748.0,4670.11865072679
790,run0223,det_h1-2,0.0079407,0.000269288,1284.39,43.5568,162.45,1,0.0,0,12.0465,2.33799,-0.0416315,46.0195,161748.0,4670.11865072679
791,run0223,det_h1-3,0.0126149,0.000373636,2040.43,60.4348,162.45,1,0.0,0,12.4681,5.25197,-0.0727475,83.4082,161748.0,4670.11865072679
792,run0223,det_h1-4,0.0202947,0.000447307,3282.63,72.351,162.45,1,0.0,0,11.4046,1.96535,0.00285474,10.4139,161748.0,4670.11865072679
793,run0224,det_h0-0,0.0318449,0.000705262,2697.68,59.7448,90.0066,1,0.0,0,10.1663,5.2736,0.0113696,-4.451919999999999,84713.0,4649.96215449837
794,run0224,det_h0-1,0.0363209,0.0007208319999999999,3076.85,61.0639,90.0066,1,0.0,0,11.3224,1.6724900000000003,-0.0101646,14.2093,84713.0,4649.96215449837
795,run0224,det_h0-2,0.013136199999999999,0.00046033699999999995,1112.81,38.9966,90.0066,1,0.0,0,11.3777,2.42497,-0.000146821,2.41382,84713.0,4649.96215449837
796,run0224,det_h0-3,0.0248442,0.00066472,2104.62,56.3105,90.0066,1,0.0,0,11.2362,2.36292,0.00626374,0.944643,84713.0,4649.96215449837
797,run0224,det_h0-4,0.0311908,0.000707884,2642.26,59.967,90.0066,1,0.0,0,11.8895,1.42411,0.0133019,-7.78848,84713.0,4649.96215449837
798,run0224,det_h0-5,0.0294108,0.000695407,2491.48,58.91,90.0066,1,0.0,0,12.8425,2.59714,-0.021326499999999998,25.8692,84713.0,4649.96215449837
799,run0224,det_h0-6,0.030807,0.0006749530000000001,2609.75,57.1773,90.0066,1,0.0,0,10.7208,2.73945,0.000471461,4.08931,84713.0,4649.96215449837
800,run0224,det_h0-7,0.027602299999999996,0.0006645860000000001,2338.28,56.299,90.0066,1,0.0,0,11.8673,1.59782,0.00224353,2.25358,84713.0,4649.96215449837
801,run0224,det_h1-0,0.028221499999999997,0.000671687,2390.73,56.9006,90.0066,1,0.0,0,10.4819,1.59178,0.00164817,4.985119999999999,84713.0,4649.96215449837
802,run0224,det_h1-1,0.0284758,0.000692117,2412.27,58.6313,90.0066,1,0.0,0,10.8194,1.7589400000000002,-0.00832616,16.1903,84713.0,4649.96215449837
803,run0224,det_h1-2,0.0140036,0.00047302900000000003,1186.29,40.0717,90.0066,1,0.0,0,11.5533,2.33826,-0.0314524,34.7954,84713.0,4649.96215449837
804,run0224,det_h1-3,0.026537,0.0006661719999999999,2248.03,56.4335,90.0066,1,0.0,0,12.3872,5.4183900000000005,-0.0708153,77.5987,84713.0,4649.96215449837
805,run0224,det_h1-4,0.035894999999999996,0.0007627980000000001,3040.77,64.6189,90.0066,1,0.0,0,10.9838,1.52196,-0.00963654,17.8461,84713.0,4649.96215449837
