,a0,a1,a2,a3,a4,a5,a6
5.07448,9.380472323440333e-05,0.0,2.2476982827377943e-05,0.0,2.7660061059864074e-06,0.0,-6.77417787266383e-06
5.08419,8.054536003112355e-05,0.0,1.683357989744946e-05,0.0,1.8149322115732327e-07,0.0,3.3851544123620515e-06
5.08999,8.966607918208139e-05,0.0,1.3646805709088155e-05,0.0,5.549161817609552e-06,0.0,3.2698432141034298e-06
5.093719999999999,0.0003293200057893511,0.0,9.583348216754164e-05,0.0,-5.389207157394343e-06,0.0,-2.051619402225371e-05
5.09676,0.0006276913177728082,0.0,0.00014920884595025541,0.0,6.572249813613979e-06,0.0,2.5204451902499336e-05
5.09889,0.0006981067250034014,0.0,0.00016683515427475828,0.0,1.0374647191870499e-05,0.0,1.983531958607769e-05
5.09999,0.0007349230321642212,0.0,0.00017666336584566631,0.0,-1.1972179468401818e-05,0.0,3.2762883714411526e-05
5.10043,0.0007197458857257993,0.0,0.0001662434287553087,0.0,-1.4406618278651393e-05,0.0,3.737825921950687e-05
5.100709999999999,0.000717175313280667,0.0,0.0001572371303472506,0.0,-1.1721900742174533e-05,0.0,3.4829857801599895e-05
5.10288,0.0008899674194172787,0.0,0.0002139816489769966,0.0,-2.2256500118010117e-05,0.0,2.886155072546973e-05
5.1048599999999995,0.000929386242450737,0.0,0.00020904242708990584,0.0,-3.10531850669448e-05,0.0,4.137932370121675e-05
5.1069,0.0009271084998850358,0.0,0.00019777830607342124,0.0,4.5019716635201555e-07,0.0,2.3818396967926488e-05
5.10878,0.0009386869283131245,0.0,0.00023810362027102948,0.0,-1.5088932583130315e-05,0.0,6.658040531515114e-05
5.110040000000001,0.0009496777430487075,0.0,0.0002154732439245521,0.0,1.4352117355068887e-05,0.0,4.998285579929214e-05
5.11075,0.0009328523051756372,0.0,0.00020159836197011368,0.0,-1.0097186032197638e-06,0.0,3.913517944021107e-05
5.11384,0.0009173610884594915,0.0,0.00019284207350249246,0.0,-1.2099010682078822e-05,0.0,4.415534513864085e-05
5.1188,0.0007679136789920799,0.0,0.00016860316562264505,0.0,-3.779915765740506e-06,0.0,3.269262732630675e-05
5.1237699999999995,0.0005635983377898583,0.0,0.00013165785862512955,0.0,-1.3345797054947392e-05,0.0,1.346442861794169e-05
5.12852,0.00041061772405789074,0.0,8.533881400584269e-05,0.0,-1.8356614798644428e-06,0.0,1.153391090199868e-05
5.12994,0.000431131833147497,0.0,0.00010199776734068418,0.0,2.3740723480865485e-06,0.0,3.4466461871984586e-05
5.1338099999999995,0.00033116982139812706,0.0,8.073505837045264e-05,0.0,3.560280517371145e-08,0.0,2.667199508608667e-06
5.13888,0.00033076475525963635,0.0,6.969939083139143e-05,0.0,3.954797566388923e-06,0.0,9.364027613284743e-06
5.14165,0.0003179322721580894,0.0,7.603866409433485e-05,0.0,-4.796343241549252e-06,0.0,1.0994572342649259e-05
5.1447400000000005,0.00029272876703621305,0.0,6.30637077623775e-05,0.0,-3.2025212227765475e-07,0.0,1.7609042979279358e-06
5.14799,0.0002720580753291702,0.0,6.063261058150652e-05,0.0,-1.5523282091763516e-05,0.0,9.404208339475592e-06
5.15001,0.000262433554492499,0.0,6.104313311335777e-05,0.0,-7.565612877265113e-06,0.0,2.052905187579428e-05
5.150980000000001,0.00025030529290119417,0.0,5.57090871374729e-05,0.0,6.239963093458546e-07,0.0,4.6313273657529675e-06
5.15704,0.00021068354043323866,0.0,4.048964565898938e-05,0.0,-8.104611838399351e-06,0.0,1.2343074597406752e-05
5.15937,0.00018867042733734354,0.0,3.679002218981024e-05,0.0,4.915652661409006e-06,0.0,9.113915753711684e-06
5.17005,0.00011985221306489743,0.0,2.4765332257099865e-05,0.0,-1.5799728979765294e-06,0.0,8.897482835588283e-06
5.18984,8.938936866492344e-05,0.0,1.6663728734490076e-05,0.0,4.674966278591379e-06,0.0,2.822788196851007e-06
5.210030000000001,9.761088470894522e-05,0.0,2.101480173368873e-05,0.0,6.1539472746698114e-06,0.0,-7.902568688618681e-07
5.23003,0.00013184436730327755,0.0,2.0837583497411295e-05,0.0,5.077264651560147e-06,0.0,1.2298254279103437e-06
5.2395,0.00016957984870591278,0.0,3.84910104125093e-05,0.0,-7.264547538495685e-07,0.0,3.925606191127583e-06
5.24306,0.0001871812040449865,0.0,3.759752899090912e-05,0.0,6.965825216011045e-07,0.0,3.2934542082080302e-06
5.25013,0.0002577642801602218,0.0,4.249791746332625e-05,0.0,1.1438580121183775e-05,0.0,5.315273489510786e-06
5.25994,0.0003870653532226023,0.0,7.498973557274663e-05,0.0,4.437339009362969e-06,0.0,1.4538036851344549e-05
5.26504,0.00045855731379848357,0.0,8.663405071688655e-05,0.0,-1.6837739727635108e-05,0.0,1.5802363923461196e-05
5.26998,0.0005565444777215228,0.0,0.00012109628319430756,0.0,6.464594400372504e-06,0.0,1.1705634219961016e-05
5.27496,0.000748768093882314,0.0,0.00019296406064091398,0.0,1.0071638793060375e-05,0.0,8.421086414492799e-05
5.27502,0.0007449935607572305,0.0,0.0002040517427108621,0.0,1.963590753730141e-06,0.0,2.642358609419288e-06
5.2798099999999994,0.0011235607536866626,0.0,0.0002483824255287252,0.0,1.643837555188471e-06,0.0,4.864967983114103e-05
5.28495,0.0014413487647231098,0.0,0.00029153575766325136,0.0,-3.445183410817591e-05,0.0,0.00017172580097367873
5.29016,0.0018791621384626005,0.0,0.00034092542365360824,0.0,7.248545987837226e-05,0.0,0.00019471572728071252
5.29294,0.0022074622169430073,0.0,0.0005971502519348089,0.0,3.09928193552574e-05,0.0,6.609399027671659e-05
5.29767,0.0021509993856711576,0.0,0.0004716467253844693,0.0,1.4503563312177579e-05,0.0,0.00020820709886551898
5.29972,0.002113994271244188,0.0,0.000538809787028737,0.0,-2.6412945504113802e-05,0.0,6.731065947706592e-05
5.30238,0.001992400999757105,0.0,0.00044323077688811414,0.0,-7.964565605746355e-06,0.0,0.00018837651794044992
5.30823,0.0017262292410205333,0.0,0.0003940189690623996,0.0,2.8492363569877235e-05,0.0,0.00014008106769143272
5.312880000000001,0.0016420169635741097,0.0,0.00037869167663195685,0.0,3.356125576844272e-05,0.0,0.00016074275166144187
5.31752,0.0014091320338507276,0.0,0.00034516380817308553,0.0,6.8121791264530115e-06,0.0,0.00015632571875354547
5.32281,0.0011212646236358214,0.0,0.0002829924070256225,0.0,9.492000726156148e-06,0.0,0.00010450352207246257
5.32768,0.0009424165250529717,0.0,0.00021033268788845806,0.0,2.4148376605819013e-05,0.0,9.025663893760668e-05
5.33288,0.0006937746152005648,0.0,0.00020408479497778935,0.0,-4.4584026732032895e-07,0.0,-1.1020422153998265e-05
5.33291,0.0007172424930964684,0.0,0.00017473782534699857,0.0,7.1826552872233075e-06,0.0,5.8396854406748315e-05
5.33747,0.000482062437426264,0.0,9.864488065249911e-05,0.0,1.1433991695634588e-05,0.0,4.8748102446508126e-05
5.34274,0.00029806910741665986,0.0,7.420964905097485e-05,0.0,-1.0688020489345589e-05,0.0,-6.928505214114762e-06
5.34293,0.0002982944566349372,0.0,5.975128683966582e-05,0.0,7.11918533391652e-06,0.0,1.0645651849962851e-05
5.34694,0.0002254712005687712,0.0,4.5336831934904404e-05,0.0,-9.476067327206048e-06,0.0,-6.102435464097807e-06
5.34826,0.00021348024326755982,0.0,3.8281789104159547e-05,0.0,9.534227082530453e-06,0.0,9.542677382747068e-06
5.34858,0.00020119398769760728,0.0,4.0007558828121356e-05,0.0,-2.029101368392257e-06,0.0,-3.360166423255633e-06
5.35205,0.0003378066192765142,0.0,8.183991242049301e-05,0.0,-1.3006287148804607e-05,0.0,6.787375649445431e-06
5.3536,0.00026137229628031506,0.0,5.832606040609414e-05,0.0,4.675379661618047e-07,0.0,1.7384261634326497e-05
5.3579,0.00041048053669712165,0.0,8.573838107969751e-05,0.0,-4.1814193943259876e-06,0.0,2.1711059209874196e-05
5.35797,0.00043610616035222885,0.0,9.794410603712322e-05,0.0,1.0632260093193992e-05,0.0,3.358388085330396e-05
5.3598300000000005,0.00038994663660983376,0.0,8.230012383273837e-05,0.0,-2.719155511998288e-06,0.0,1.3121543528119504e-05
5.36189,0.00037908372005945835,0.0,7.842935441959223e-05,0.0,-3.72880634542422e-06,0.0,1.1310409851050403e-05
5.36386,0.00037150804725717484,0.0,8.507661279993059e-05,0.0,-2.3219442081165263e-06,0.0,2.138556535318274e-05
5.36605,0.0003594944374540851,0.0,8.065390305167452e-05,0.0,-1.1999181084988696e-05,0.0,1.5161974714704148e-05
5.368040000000001,0.00034377804943328856,0.0,8.018264295087131e-05,0.0,-8.998842077490556e-06,0.0,-2.088437340786173e-06
5.36827,0.0003532012659354956,0.0,7.890105836465162e-05,0.0,5.821192616724194e-06,0.0,3.586602339909873e-05
5.36965,0.0003499533299973422,0.0,6.68467670717923e-05,0.0,3.3432168971585953e-06,0.0,1.1208990350017775e-05
5.3714900000000005,0.0003760880759214767,0.0,7.671947624786708e-05,0.0,6.163676387740809e-07,0.0,4.2554644314460115e-05
5.373419999999999,0.0003048754553560061,0.0,6.99644489659238e-05,0.0,4.46789222130511e-06,0.0,2.8881620504473426e-05
5.3748,0.00020597555679947497,0.0,4.774743947473137e-05,0.0,-6.691777338551925e-08,0.0,7.787354055853681e-06
5.38009,8.94889941952782e-05,0.0,1.9800421006496724e-05,0.0,-4.0685277447061866e-06,0.0,4.073859347085236e-06
5.3829199999999995,5.7693795159975155e-05,0.0,8.670237973819358e-06,0.0,-2.976991475764974e-06,0.0,1.198493459974713e-07
5.3833400000000005,8.169116940244651e-05,0.0,1.422133400481346e-05,0.0,1.53779910940896e-06,0.0,4.820911356460436e-06
5.383859999999999,5.051617993823577e-05,0.0,8.978524090756971e-06,0.0,-3.901486779638038e-06,0.0,3.484787755991799e-06
5.38596,3.954870085153085e-05,0.0,3.4772925081211753e-06,0.0,2.8960583170048404e-06,0.0,6.811376676337113e-07
5.38986,3.408795090393503e-05,0.0,4.250831292013322e-06,0.0,-9.455384521885517e-07,0.0,-1.7775781766650714e-06
