,0,a0err,Pval,Order
4.32521,1.964553594963918e-05,8.978921635943195e-07,0.09503731560857172,2
4.32711,1.9499172868611323e-05,8.395327332728082e-07,0.05041950185527159,4
4.32908,1.5683938518680857e-05,6.559205155549987e-07,1.9803787586192091e-07,4
4.33012,1.690571948594543e-05,7.945849989354883e-07,0.010842330807998757,4
4.33119,2.5489993057227605e-05,8.276247074067186e-07,0.2550688373378615,2
4.33324,2.5563176772599324e-05,7.595638538659731e-07,0.0011269729734028637,4
4.33515,2.4743239650562826e-05,6.81397500437272e-07,0.53357435093798,2
4.34004,2.2251429825934754e-05,6.005752288281179e-07,0.4647542686232735,2
4.34488,2.3014796084510518e-05,6.087930623585788e-07,0.8479326378203695,2
4.34998,2.2280017634733666e-05,5.213853716529587e-07,0.9578432319058927,0
4.37005,1.535383820634941e-05,4.271561624188535e-07,0.6941632919921744,2
4.39015,2.0408397152842397e-05,5.532089087323063e-07,0.7108390445408719,2
4.41003,3.0281171732277938e-05,8.086835990785193e-07,0.05236890434162929,4
4.42024,4.442743860166382e-05,1.13915396490018e-06,0.056445466200236466,2
4.43018,6.133894136077053e-05,1.3513977233302473e-06,0.9225827986897054,0
4.44004,0.00012682995633971845,3.16438832888372e-06,0.6410461569086084,2
4.44994,0.00021905057350909426,4.776253211927552e-06,0.9155433960314447,0
4.4549900000000004,0.0005913140749238895,1.4111671548605252e-05,0.6052506590413506,2
4.46012,0.0009584095316234836,2.2303002968346245e-05,0.8698219785729266,2
4.4699599999999995,0.0010635738299179824,2.424961536835155e-05,0.7090730145905721,2
4.4779800000000005,0.0008577423090683208,1.965906549407901e-05,0.8516140012755543,2
4.48613,0.00043985940722668967,1.0117706995532942e-05,0.7032520240393375,2
4.48819,0.0003390038704107254,7.816792423203548e-06,0.7011919365947222,2
4.490069999999999,0.0004321523389448482,9.843502197095487e-06,0.24989632826974179,2
4.49222,0.00019117411039345285,4.391992063347332e-06,0.9289349013572099,2
4.4949900000000005,0.00013697691222538136,3.1018818202376914e-06,0.9733972743512923,2
4.499969999999999,7.910968318953361e-05,1.8391158714799392e-06,0.7101805032089459,2
4.51021,4.27692793148761e-05,9.344031495171508e-07,0.6237006189181631,0
4.51218,3.247260936743598e-05,9.763588650921314e-07,0.07124988184147221,2
4.51508,3.168270996272149e-05,1.3035711476369139e-06,0.8117046711660437,2
4.52007,3.8726076374151606e-05,1.4784496180958993e-06,0.4659975562668114,0
4.52524,5.3414371096209216e-05,2.566053653701349e-06,0.2150118722724393,2
4.5294099999999995,4.964858908616196e-05,2.244877864411099e-06,0.007751620701364509,4
4.53506,9.938157680477053e-05,4.264295189029203e-06,0.9102106170850922,2
4.54024,0.00015071503117853441,6.462703564555959e-06,0.008214689786201787,4
4.5498,0.00037703764976754005,9.433563116853366e-06,0.5254509923641414,2
4.56018,0.0009637004359216051,2.3541229483621983e-05,0.4493245684826964,2
4.570130000000001,0.0009554904894363965,2.359071926193453e-05,0.6011991435915298,2
4.580030000000001,0.0005168465668587397,1.4451607663547203e-05,0.936101123319494,4
4.59008,0.00027365835435075065,7.5990713873655365e-06,0.4392920646067684,4
4.60027,0.0001359410796625001,4.416175246555004e-06,0.8191334555326487,4
4.60999,0.00013703810389280373,5.0668556627172176e-06,0.4927682555516322,2
4.62023,9.17143035505607e-05,4.5957112179842805e-06,0.024962401209107477,4
4.62994,8.59890584212231e-05,3.0949448969731337e-06,0.12502162093079114,0
4.63517,5.300333286556533e-05,2.2667185548454566e-06,0.25208049530996746,2
4.639959999999999,6.527588292924321e-05,2.0187946660711444e-06,0.4192294599555966,0
4.64996,0.00013928333394478673,3.3839391040710367e-06,0.45205282564309657,0
4.67012,9.226808889535007e-05,2.384584714579917e-06,0.8131013070971134,2
4.68015,4.2298929654253204e-05,1.2038348385860394e-06,0.5376318983693318,4
4.68993,3.557860740062252e-05,8.830602475563784e-07,0.340864066980042,0
4.71002,3.336456983945779e-05,8.601439996650482e-07,0.7827346481109301,4
4.73,4.243156371013412e-05,1.0810743558031716e-06,0.39097713006307233,2
4.75,7.792729020815657e-05,1.7065180991702034e-06,0.1990368103357937,0
4.75518,0.00017732748634249312,4.130364806401259e-06,0.715811304105169,2
4.75888,0.0002006496375371326,4.219699820836634e-06,0.9276776997322211,0
4.77004,0.00023427558059774026,5.38821651795933e-06,0.31447001980814865,2
4.77502,0.00024241810576210404,5.798725348277406e-06,0.9469315975629855,2
4.7801800000000005,0.0002172518033524296,5.425806018208372e-06,0.9205038555432565,0
4.79012,0.0001887893614373165,5.296767047656543e-06,0.735396592973518,2
4.799919999999999,0.00014424836497001033,3.557757922627509e-06,0.886312310084298,0
4.81003,0.00013187045713826143,3.514018496817971e-06,0.9334678673790048,2
4.8121599999999995,0.00012390435607521224,3.0208182086651355e-06,0.7906315513878661,2
4.81527,0.00012163964485102958,2.8338379101566354e-06,0.9460361704015015,2
4.82006,0.00012040464994463816,2.678149256392122e-06,0.7873445538645193,2
4.82989,0.00012114988961098336,2.618905147972212e-06,0.7622761144529072,2
4.85003,0.00014305843450252258,3.0466185925647413e-06,0.7138565144817335,2
4.86629,0.00019013047108997925,4.00487695403337e-06,0.9072516496407098,2
4.88989,0.00031136046885386605,6.457999043825913e-06,0.7412599363460268,2
4.89991,0.00047568216917373926,9.989194963548343e-06,0.8871356626361735,2
4.9101300000000005,0.0006296837947375867,1.3079566385038726e-05,0.8489779165583822,2
4.91996,0.0008381949504579553,1.754761177105705e-05,0.9522576368975384,2
4.92615,0.001044705416722263,2.150209870518834e-05,0.7963116865514773,2
4.9301900000000005,0.0011292141245321974,2.3289416613522143e-05,0.9470494144571359,2
4.93692,0.0014077695450515396,2.8874077191244663e-05,0.9078529950712964,2
4.94675,0.001726815779563234,3.553416142376935e-05,0.8890480254242175,2
4.95027,0.0017480777277236934,3.6066465494429e-05,0.7707070316516375,2
4.95676,0.0019613401386057616,4.0480368098471495e-05,0.8519263788513373,2
4.961869999999999,0.002000077105851929,4.120713572422134e-05,0.9050210751207961,2
4.96475,0.001989796401314622,4.10333728388833e-05,0.800323965417133,2
4.96787,0.001954506354823341,4.0278947192944646e-05,0.8396904085065116,2
4.97004,0.0019624726140562558,4.059925236495198e-05,0.5668511624484274,2
4.9728,0.0018578138173915115,3.820028153013677e-05,0.8354500796856311,2
4.97463,0.0018107026037812496,3.736546142753921e-05,0.9047129176746467,2
4.98471,0.001488874255697678,3.076213869470098e-05,0.874126150562492,2
4.990069999999999,0.001388838449567492,2.874803067011608e-05,0.5305181280618932,2
4.994669999999999,0.0011645897793623708,2.3954107759074953e-05,0.8466617250036788,2
5.00464,0.0009039067684291867,1.864554314391941e-05,0.9514051754648511,2
5.00999,0.0008274543363037041,1.72546163935634e-05,0.6709241832076415,2
5.01484,0.0007118905924619548,1.4691912963552499e-05,0.8634158079432812,2
5.01774,0.000676754923138997,1.411177045815766e-05,0.9347972761751778,2
5.01786,0.0006797566425005398,1.4161910122244411e-05,0.9513044022972593,2
5.019819999999999,0.0006744656518929771,1.4747801541472971e-05,0.9852386926877663,4
5.0248,0.0006546964268451624,1.4666789356553566e-05,0.981165837436721,4
5.027830000000001,0.0006590732738453285,1.4892373403406988e-05,0.9278881751154254,4
5.0301,0.000674981643639132,1.3646540212091929e-05,0.5623220860416771,0
5.032780000000001,0.0007419073106776131,1.6661351108259747e-05,0.9837465325350003,4
5.0359,0.0008110984407361676,1.8165703275525638e-05,0.9847100487090341,4
5.03871,0.0008505458412969131,1.9039220797241617e-05,0.9443108037268719,4
5.041980000000001,0.0008594899597745631,1.8714514014657617e-05,0.8819573562270684,2
5.04479,0.0008429456624808793,1.8910688843260068e-05,0.9862666678088802,4
5.04997,0.0007992791690293095,1.7351289464716147e-05,0.8476840756617947,2
5.05484,0.0006899870105582029,1.5378507215909384e-05,0.9729059651957903,4
5.0648800000000005,0.0004307616918998181,9.611050583105931e-06,0.9906712598857993,4
5.06991,0.0003625830682141057,7.938489805511711e-06,0.6004542140430497,2
5.07448,0.00029151689010963093,6.4766103159767105e-06,0.9957428511628421,4
5.08419,0.00022389532530011044,4.8623745316140975e-06,0.8931080253286517,2
5.08999,0.00021476811839287612,4.36721133507177e-06,0.551607262591713,0
5.093719999999999,0.00020428295559396468,4.643206064863052e-06,0.9094310857238179,0
5.09676,0.00021358919606902265,5.171999038029796e-06,0.9980628947162592,2
5.09889,0.00020365043809392498,5.28045378331564e-06,0.4871727322054574,2
5.09999,0.00020147176350386066,5.347963572276919e-06,0.8578372726149284,2
5.10043,0.00020223820274912493,5.40130163326244e-06,0.8324866476337145,2
5.100709999999999,0.00019984993159151865,5.336064864185506e-06,0.597206996106572,2
5.10288,0.00019948789558929498,5.502656098329531e-06,0.9831063361226526,4
5.1048599999999995,0.00019289701060870319,5.116222754369862e-06,0.15077597397961118,2
5.1069,0.00019165082895950176,4.664993736713276e-06,0.9820562308043592,0
5.10878,0.00017757895098493285,4.761007761386738e-06,0.516096574463639,2
5.110040000000001,0.00018168385407758703,4.497629071174973e-06,0.15591774986041657,0
5.11075,0.00017906970681218069,4.42513026748024e-06,0.32780734550357804,0
5.11384,0.00017793700772144883,4.293562921652906e-06,0.6904232496060401,0
5.1188,0.0001593199994142177,4.128005327840864e-06,0.27834604363206167,2
5.1237699999999995,0.00013973983171587437,3.4801817642007083e-06,0.31326894893678847,0
5.12852,0.00012925958241068297,3.447792152230697e-06,0.9549304920941345,4
5.12994,0.00012652595100697372,3.525961838636025e-06,0.8640003417412451,2
5.1338099999999995,0.00015872809954543474,4.0554083480241755e-06,0.913074174819825,4
5.13888,0.00027629391961075733,6.699316845696365e-06,0.7610712755624794,4
5.14165,0.0003338425665306906,7.57376262981237e-06,0.9835669885464904,2
5.1447400000000005,0.0003555142441042658,7.98389894729397e-06,0.9815540892702816,2
5.14799,0.0003610964890050489,8.175479620395407e-06,0.9717112549275457,2
5.15001,0.00037208527241896307,8.542848796091437e-06,0.6588987328266463,2
5.150980000000001,0.00037628514536837247,8.324687231777326e-06,0.9828872434843493,2
5.15704,0.00036193554233541813,7.948372307639775e-06,0.9492209100322277,2
5.15937,0.00033279569593320314,7.213274415219794e-06,0.9028444989286266,2
5.17005,0.00021029584011706776,4.845740570555723e-06,0.2041740703998877,2
5.18984,0.00013747309588846594,3.0877112169975707e-06,0.1832841795073271,2
5.210030000000001,0.00012564416309684208,2.8983584520176324e-06,0.6955023129128575,2
5.23003,0.00014539448350693647,3.5662346056483308e-06,0.9589831359923651,2
5.2395,0.0002033629357396572,4.74000248113727e-06,0.9685066653778018,4
5.24306,0.00022782964824229546,4.999086027000634e-06,0.46379631458082193,0
5.25013,0.0003415458532550308,8.323978443075987e-06,0.859045013900729,2
5.25994,0.0004593214458974838,1.0730809460406546e-05,0.18153110540988,2
5.26504,0.00048045734548129076,1.0719779954187971e-05,0.891529134130241,0
5.26998,0.00045607603113813935,1.1345708935395467e-05,0.8133187631279672,2
5.27496,0.0004094579121848522,1.0550608041680869e-05,0.9927078795796562,2
5.27502,0.00041210307927055934,9.961086466960192e-06,0.8750029391717183,4
5.2798099999999994,0.00036527587600357705,9.1232053784259e-06,0.5328153122128858,0
5.28495,0.00031052018557048324,9.450135315301503e-06,0.21421486375334328,2
5.29016,0.00028505295369016584,7.108916449319512e-06,0.11112307045475399,0
5.29294,0.00028724415867281174,7.994748172049547e-06,0.8486478700704894,2
5.29767,0.0002805447396819122,7.107792440695109e-06,0.14511410270091396,2
5.29972,0.00027899137011970417,7.593944477523301e-06,0.7632406072497293,4
5.30238,0.0002626354502740884,7.354349455566015e-06,0.0010383860793372337,4
5.30823,0.00029737434368153727,6.455812048871173e-06,0.11405096896459196,0
5.312880000000001,0.00034139100950954514,8.1733374728865e-06,0.56415656977023,2
5.31752,0.0003892940111272025,8.32120934845505e-06,0.12402417808360267,0
5.32281,0.0004384564631324872,1.0045578752086397e-05,0.2682001037283877,2
5.32768,0.0005095798746069032,1.1513044464925426e-05,0.4998592436821092,2
5.33288,0.0005726788235305503,1.2930449525688057e-05,0.9242915361538097,2
5.33291,0.0005522353185451224,1.221197819662676e-05,0.36842983202934226,2
5.33747,0.0005491635867882192,1.1965349179480464e-05,0.5244809394980074,2
5.34274,0.0005004035995253925,1.1353140071376686e-05,0.9990609214607115,4
5.34293,0.0004918999907646379,1.0628294951426371e-05,0.6684441154973452,2
5.34694,0.00043645598625229997,9.835365989743975e-06,0.8921026069006018,4
5.34826,0.00041801807126056785,8.966595102086358e-06,0.7038325099069866,2
5.34858,0.00040785798660879214,9.09005234891918e-06,0.9343669897346245,4
5.35205,0.0005198307463743067,1.152667325039734e-05,0.9511941424098138,2
5.3536,0.000455077541462093,9.650609921573536e-06,0.6594552920132262,2
5.3579,0.0004796617863815158,1.0853436457281731e-05,0.8745579349546121,2
5.35797,0.0005245695043401855,1.1283378209252221e-05,0.46488456121842625,2
5.3598300000000005,0.00043554690443956825,9.862013071611237e-06,0.9570538088573173,2
5.36189,0.0004109426697840312,9.372631103158319e-06,0.9131245516989484,2
5.36386,0.0003902533735431211,8.921084444952444e-06,0.7781816142148787,2
5.36605,0.0003668747203723424,8.525031315940601e-06,0.9808395321645315,2
5.368040000000001,0.00034024043304859585,7.77871736888873e-06,0.9452725122345452,4
5.36827,0.0003658018089348383,7.992329410427313e-06,0.6207782492151792,2
5.36965,0.0003456317235534005,8.188305729116887e-06,0.9297376519538355,4
5.3714900000000005,0.0004124041886874207,8.954552457040146e-06,0.42388195540688556,2
5.373419999999999,0.0002855297679174855,6.1699060339715444e-06,0.5390505700662909,2
5.3748,0.00017786449891339206,4.120757062673105e-06,0.4613707861680433,4
5.38009,7.308297516555962e-05,1.7649626478164559e-06,0.32370219244192017,2
5.3829199999999995,4.553117406497514e-05,1.1378257058714973e-06,0.508743135426241,2
5.3833400000000005,6.418590087740392e-05,1.5391632163567457e-06,0.5403961355254578,4
5.383859999999999,4.0107189544728485e-05,9.752114911100915e-07,0.9499981194482009,2
5.38596,3.2692519928630895e-05,8.011030533905279e-07,0.5279083742977867,2
5.38986,2.773249719516591e-05,6.770722152319065e-07,0.6048760666733484,4
5.39308,2.802278264587918e-05,6.982904779564518e-07,0.011844691059565383,4
5.40341,4.0905931999654985e-05,9.386150394811649e-07,0.25308409003138554,2
5.41408,7.574182510797006e-05,1.7342525046295258e-06,0.8187810002400095,4
5.42436,8.477073942835932e-05,1.94242442231877e-06,0.4953520881627961,4
5.43541,7.499608009493121e-05,1.6302380048945156e-06,0.4298969248014799,2
5.43926,6.663080496434497e-05,1.4860167174559534e-06,0.8797984308728702,2
5.4408199999999995,6.848573980519988e-05,1.644559992698047e-06,0.7715370501610461,4
