,a0,a2,a4,a6,a0_err,a2_err,a4_err,a6_err,Chi2,Pval,Chi2NDF
4.32521,8.46138122259175e-05,5.225889789395706e-05,-0.00012589696556919748,1.6201312687329442e-05,3.3247661680201425e-06,5.576246949924984e-06,7.79697046635953e-06,7.592942781585035e-06,0.9202298944441537,0.8205433282741785,0.30674329814805124
4.32711,7.317498064138364e-05,4.498214558271126e-05,-9.697805014262527e-05,1.2821688403519666e-05,2.7268332441256533e-06,4.746102082751591e-06,6.500393385542908e-06,6.609952196088761e-06,0.4760588574401088,0.9241188001467326,0.1586862858133696
4.32908,5.920038090241213e-05,3.670546015677804e-05,-7.178687767919482e-05,7.69634081219339e-06,2.137967923296719e-06,3.766826432795623e-06,5.1251044500757435e-06,5.239814195169044e-06,0.47838364742463957,0.9236141083843475,0.15946121580821318
4.33012,6.954057230023853e-05,4.725064613244817e-05,-0.00010012135461812237,7.999250899095563e-06,2.6748787387473107e-06,4.6466535013461795e-06,6.22201567741201e-06,6.406471699426191e-06,1.1695393681310895,0.7603189118526432,0.3898464560436965
4.33119,4.9823310033791134e-05,2.2300714420054423e-05,-4.697601371594178e-05,8.52675432426871e-06,1.7813426206925829e-06,3.1483374466849304e-06,4.339926921029486e-06,4.502390599964041e-06,0.6387689400890558,0.887502534237675,0.21292298002968527
4.33324,5.228587593816317e-05,2.273979546121647e-05,-3.4823606187000324e-05,8.405864562376028e-06,1.5890652396844219e-06,2.927363835583656e-06,3.925964670103104e-06,4.1899190689954505e-06,1.1739022579741671,0.7592701899933091,0.3913007526580557
4.33515,5.049190300550677e-05,2.1272283708945933e-05,-3.110710240546194e-05,1.024249677600991e-05,1.453928229250213e-06,2.6443566354785596e-06,3.558895712254557e-06,3.848734106351608e-06,0.7287378602796163,0.8664245923634435,0.24291262009320544
4.34004,4.480821947979693e-05,1.6551594099221185e-05,-2.2131868838690577e-05,1.0302472982015642e-05,1.2539422338151711e-06,2.3450725961676616e-06,3.0885785548927938e-06,3.4122410397308793e-06,2.4880522723002825,0.4774541754461442,0.8293507574334275
4.34488,4.222202519306554e-05,1.4905702997411096e-05,-1.8686218685022568e-05,5.044039171469712e-06,1.1978983070975556e-06,2.237819783858493e-06,2.9732016869939895e-06,3.2470846251737026e-06,0.6856525049975389,0.8765733237553457,0.22855083499917964
4.34998,4.118158650125781e-05,1.354477140710251e-05,-1.7708695108649775e-05,5.0503378433958514e-06,1.1347759998810928e-06,2.1112333241026206e-06,2.833387978329825e-06,3.1064039579642605e-06,4.131941252862587,0.2475648042097658,1.3773137509541957
4.37005,3.4894370964121036e-05,6.804887916352102e-06,-1.520754987224198e-05,9.929378106095678e-06,1.013212692682009e-06,1.8371443605945802e-06,2.5546896587621436e-06,2.712707001814508e-06,1.7996841274917517,0.6150036755969175,0.5998947091639172
4.39015,3.4584177516833243e-05,7.47936775132409e-06,-1.4129442788194629e-05,9.56364261753124e-06,1.036291512485636e-06,1.9205045615938175e-06,2.577010064086122e-06,2.8209979628043253e-06,4.657250439447276,0.19868551415173175,1.552416813149092
4.41003,3.80337320819678e-05,7.144437164545078e-06,-1.7084557980720877e-05,8.689305367498287e-06,1.1383621561695314e-06,2.1244117774239897e-06,2.8236353796316855e-06,3.068111241495343e-06,10.152591428223227,0.01731260691551928,3.3841971427410757
4.42024,3.888654179075361e-05,9.420229476460167e-06,-1.3926112608492682e-05,8.049567468025583e-06,1.2568820018486038e-06,2.376231504156837e-06,3.2081619949077555e-06,3.4372334823437887e-06,2.1281374069063643,0.546241381461765,0.7093791356354547
4.43018,3.914342913618662e-05,1.1023510453517735e-05,-1.785708556490584e-05,8.539473772631289e-06,1.2533782163283133e-06,2.355556335020162e-06,3.156145737959461e-06,3.381743774085613e-06,0.3899524329581269,0.94231017648218,0.12998414431937563
4.44004,3.3737665777193934e-05,1.31907756566095e-05,-2.3196728098961635e-05,1.278866879082151e-05,1.7636033157577087e-06,3.326207816340297e-06,4.535967073423599e-06,4.737335224896639e-06,0.6784149030327445,0.8782688517897355,0.22613830101091484
4.44994,3.4471815176890016e-05,1.5046658595427041e-05,-2.7030953379096728e-05,1.750574425233864e-05,1.9371237430714954e-06,3.4618890157691973e-06,4.656378052790224e-06,4.974584518818901e-06,1.256616841127656,0.7394596891553686,0.4188722803758853
4.4549900000000004,1.9473540479369506e-05,1.0226163699163837e-05,-1.1613047420194865e-05,6.167052654541443e-06,2.991281285827802e-06,6.145650701128095e-06,7.490808058918024e-06,7.607193487345848e-06,0.4873859309018027,0.9216537986830265,0.16246197696726758
4.46012,2.1221198560865923e-05,5.855640492068461e-06,-1.1696148653290982e-05,2.3372424072634667e-06,3.926316460369111e-06,7.84336335605791e-06,9.940462860998166e-06,9.657333203275615e-06,0.03186437785892623,0.9985015950595607,0.010621459286308742
4.4699599999999995,2.210672688192353e-05,8.117100330345693e-06,-1.541248426812716e-05,1.601206858709381e-05,3.2834433404465027e-06,6.352671130727186e-06,8.00175921540113e-06,8.61390398270847e-06,1.6060845396346053,0.658010979423276,0.5353615132115351
4.4779800000000005,2.96028640981674e-05,2.0338784904791513e-05,-2.6148200846318195e-05,6.116961730687486e-07,3.585362865063413e-06,7.212693623310278e-06,9.0566996505848e-06,8.943780182734271e-06,0.732622371356702,0.8655053190411217,0.24420745711890068
4.48613,3.787314506143766e-05,2.4209738008876153e-05,-2.373201967326395e-05,9.324051857428251e-06,2.389948483041816e-06,4.717649145968891e-06,6.138309305712491e-06,6.423928176343108e-06,2.3889338992420877,0.4956978981699315,0.7963112997473626
4.48819,4.448834729196926e-05,2.3136223829956963e-05,-3.267641995644333e-05,1.3141214405028028e-05,2.289965463032492e-06,4.3153067370187704e-06,5.641898141356767e-06,6.063309968766169e-06,0.9246506818617701,0.8194753233427851,0.3082168939539234
4.490069999999999,4.284106829885176e-05,2.778513675419147e-05,-2.941625879096019e-05,1.1699383691167547e-05,2.3919187574510566e-06,4.61680435870533e-06,5.7511559673661225e-06,6.23957097022478e-06,1.9738606750458807,0.5778497066720136,0.6579535583486269
4.49222,4.940120179369808e-05,2.4622677750674324e-05,-2.9233620675818856e-05,1.2650552664567962e-05,1.873142360659606e-06,3.5589699439129533e-06,4.720398176083095e-06,5.07951865507593e-06,2.2838254902815427,0.5156265935697824,0.7612751634271809
4.4949900000000005,5.456371039802055e-05,2.6910113310442116e-05,-3.0311817946862807e-05,1.4015880498529286e-05,1.679472773379736e-06,3.1568479968216093e-06,4.192896917614604e-06,4.596502720134421e-06,3.450476133255955,0.32724223002687314,1.1501587110853182
4.499969999999999,5.8311110283566775e-05,2.9437988828218183e-05,-3.4551133203362784e-05,1.0944326216470993e-05,1.6515056202459394e-06,3.107800177315306e-06,4.021475843623098e-06,4.4858899813213004e-06,1.6269401612217886,0.653296863033785,0.5423133870739295
4.51021,6.3661287710297e-05,3.121097120267444e-05,-3.49461685710101e-05,1.0175224496649735e-05,1.6623240292353002e-06,3.079267010640501e-06,4.015130294214669e-06,4.521177896778175e-06,6.512397864253166,0.08917484309507462,2.1707992880843885
4.51218,7.496957783316594e-05,3.863140119220463e-05,-5.575673182382403e-05,1.655453825803085e-05,2.262612538791702e-06,4.142021484004561e-06,5.363950524428773e-06,5.918682117554859e-06,3.493305847575683,0.3216313683275487,1.1644352825252275
4.51508,7.466357252985989e-05,4.7726713173415116e-05,-6.641840790443392e-05,1.354744486367673e-05,3.1471135624224227e-06,5.943613918694663e-06,7.4704598583933856e-06,8.224057296925826e-06,4.876671087795185,0.18105387104694526,1.6255570292650618
4.52007,6.832383476376975e-05,3.562730142836454e-05,-6.824668758206654e-05,1.4783295587384597e-05,3.5373619336055397e-06,6.5341212077206355e-06,8.466451553436949e-06,9.15158616947027e-06,3.500858197177959,0.32065083256649074,1.166952732392653
4.52524,6.787212798065026e-05,3.4737415976660245e-05,-7.518263067014608e-05,1.664513032521305e-05,4.778561906412797e-06,8.756158241427962e-06,1.1480815500147493e-05,1.1919682042839072e-05,0.16009781064703468,0.9837582188763317,0.053365936882344894
4.5294099999999995,6.86046926622682e-05,4.2641579974327855e-05,-7.647982178705412e-05,8.710177916045858e-06,4.170624219134481e-06,8.065359619834037e-06,1.0678494529487383e-05,1.0821864113126199e-05,0.802393919844634,0.8488943540349416,0.26746463994821135
4.53506,5.8488825840657916e-05,2.8175282012938623e-05,-7.871710476586943e-05,1.0994927989237147e-05,5.885942590477137e-06,1.0938549418878693e-05,1.3344826106280559e-05,1.4565546272217172e-05,0.472763047605705,0.9248331848699025,0.157587682535235
4.54024,4.527049119184228e-05,2.0107465650068044e-05,-4.752355438675613e-05,1.3032474336338633e-05,6.8104748386645175e-06,1.3048392856321717e-05,1.642220549350374e-05,1.717464371687306e-05,0.7502852660518708,0.8613173411087941,0.25009508868395697
4.5498,5.552555160284734e-05,2.214522084750541e-05,-5.184892982341982e-05,1.9144915686971193e-05,3.688120233717561e-06,6.890204111858778e-06,9.354473432287447e-06,9.416994645573569e-06,0.2979651584784968,0.9604107237465904,0.09932171949283226
4.56018,2.1532142086882194e-05,6.561229621000867e-06,-2.014995138651249e-05,1.186571849090007e-05,4.652450482917764e-06,8.373509264930967e-06,1.021961163347322e-05,1.1065834961309093e-05,0.13868014212547952,0.986822180482211,0.04622671404182651
4.570130000000001,1.622162783797262e-05,1.2821929105875435e-05,-1.1345413729072978e-05,8.344273223487669e-07,4.2784345826963406e-06,8.18584851276563e-06,9.989343870662043e-06,1.1713727485907147e-05,0.40096800404167715,0.9400424553288974,0.13365600134722572
4.580030000000001,2.138773831994196e-05,1.2809737534202614e-05,-2.4649122426258686e-05,1.0714823266360702e-05,5.047304167766846e-06,8.633115299105111e-06,1.018624036933667e-05,1.2207051000099324e-05,0.5815550682414596,0.9006416290683565,0.1938516894138199
4.59008,5.090194046117784e-05,3.34308553747763e-05,-6.385385376318465e-05,1.4271967612567537e-05,3.6814609870775127e-06,7.031731317147283e-06,9.079997218673566e-06,9.922328468841913e-06,1.1623170745814364,0.7620556832997195,0.3874390248604788
4.60027,0.00014452023731387578,0.00010371482553196788,-0.00021693068132679137,9.666937085984383e-06,6.076400067649439e-06,1.066674676964462e-05,1.4185111332873785e-05,1.449147176804286e-05,2.131241987873695,0.545618199358449,0.7104139959578983
4.60999,0.0004272983009725689,0.0003071082876254856,-0.0007106125085139771,1.7753006504200252e-06,1.4526281675368678e-05,2.2212012542439763e-05,2.801989616347228e-05,2.8590204892639976e-05,0.4050816267244556,0.9391907606922786,0.13502720890815187
4.62023,0.00047395361125806656,0.0003196391301922661,-0.0007904515999438102,3.07425046137147e-05,1.7563063371871008e-05,2.7030037607963236e-05,3.4483487242853156e-05,3.562346488034432e-05,1.9072954210411623,0.5918689995706123,0.6357651403470541
4.62994,0.0003626917911121088,0.00025817201194775727,-0.0005923281811242712,8.614461991278345e-07,1.2309259528299073e-05,1.9562986417939396e-05,2.506821842200811e-05,2.5246212178254257e-05,1.1512770804789594,0.7647121929073014,0.3837590268263198
4.63517,0.0001912160606441668,0.00012053180039905061,-0.00029020728180392065,2.7283024166312156e-05,7.241867634039483e-06,1.1902869729278733e-05,1.6078178910563997e-05,1.623591375204769e-05,1.8443860696352437,0.6053239883281183,0.6147953565450812
4.639959999999999,0.00017185118019915873,9.77460797477355e-05,-0.0001832147141603751,3.068993748476341e-05,5.805124150150907e-06,1.029106808697148e-05,1.4107985321831705e-05,1.4494855179073755e-05,2.644768427555046,0.4496950622692918,0.881589475851682
4.64996,0.000200550561010833,0.00011637782467761789,-0.00024175669096950677,3.808962939737919e-05,6.176201869554583e-06,1.0364561532421206e-05,1.3682612098314094e-05,1.4458747305185372e-05,4.287119494863903,0.232083026211927,1.429039831621301
