,a0,a1,a2,a3,a4
4.75888,0.0003314055588332405,0.0,0.00016667135278056067,0.0,-0.00035539681917290606
4.77004,0.00031610176776099915,0.0,0.00015921743782204345,0.0,-0.0003031454040585078
4.77502,0.0002510209122556374,0.0,0.00012629522071041976,0.0,-0.00020498489704956794
4.7801800000000005,0.0001750948868097235,0.0,0.00010262106662535541,0.0,-0.00011856299938651416
4.79012,0.00027564089157954745,0.0,0.0001422700277917776,0.0,-9.846920635222374e-05
4.799919999999999,0.0005798098166655616,0.0,0.000296104990340479,0.0,-0.0001679373281459717
4.81003,0.0005083830781821954,0.0,0.00026164159346664774,0.0,-0.00011042104420692122
4.8121599999999995,0.0003369431636979593,0.0,0.0001820046131209318,0.0,-7.417176203744891e-05
4.81527,0.00021365328481083186,0.0,0.00010039709276411617,0.0,-2.6322193240817926e-05
4.82006,0.00010413349795873534,0.0,4.611446199021812e-05,0.0,-4.868826111873206e-06
4.82989,7.587663989553603e-05,0.0,2.677302476199439e-05,0.0,-6.260913758294115e-06
4.85003,8.062057532638728e-05,0.0,2.4236143083595963e-05,0.0,-1.4766710525122917e-05
4.86629,8.650639581152368e-05,0.0,2.40749456237112e-05,0.0,-1.7190979067023137e-05
4.88989,9.285857128299998e-05,0.0,3.542199139160702e-05,0.0,-2.3027433189323888e-05
4.89991,9.813614401776006e-05,0.0,4.017254027480249e-05,0.0,-2.532221062675796e-05
4.9101300000000005,9.833970292979518e-05,0.0,4.7669243405269316e-05,0.0,-2.69758521456407e-05
4.91996,9.831600097745267e-05,0.0,3.9184109950001845e-05,0.0,-2.620214212218308e-05
4.92615,0.00010338527300650168,0.0,3.894510544813428e-05,0.0,-3.17688065549369e-05
4.9301900000000005,0.00010552556151173304,0.0,5.2266256202511955e-05,0.0,-3.9989235642829244e-05
4.93692,0.00010734048690954305,0.0,4.0549999095328924e-05,0.0,-3.341480773567337e-05
4.94675,0.00010765061722916223,0.0,4.3137957848625954e-05,0.0,-4.706445715377534e-05
4.95027,0.00011238557414250728,0.0,5.301886610072234e-05,0.0,-5.2243298083348885e-05
4.95676,0.00010858892710669064,0.0,4.1980649610206225e-05,0.0,-4.4726410223370794e-05
4.961869999999999,0.00011168013605563613,0.0,4.8604290127622363e-05,0.0,-5.225962703833638e-05
4.96475,0.00011254872817560703,0.0,4.589269151690853e-05,0.0,-5.461853506942691e-05
4.96787,0.00011590173760412837,0.0,5.080887348046275e-05,0.0,-6.034244764736758e-05
4.97004,0.00012282401250705456,0.0,5.5738973235485475e-05,0.0,-5.311423001605077e-05
4.9728,0.00011660085566359861,0.0,4.846806507639442e-05,0.0,-5.280249438452024e-05
