,a0,a1,a2,a3,a4
5.1048599999999995,0.0012847516917734486,0.0,0.0007167382670957921,0.0,-0.000635426078150769
5.1069,0.0012062942294741468,0.0,0.0006926581347087742,0.0,-0.0006072033743485598
5.10878,0.0011690557178990915,0.0,0.0006756662248220253,0.0,-0.0005931808966942929
5.110040000000001,0.0011634452931888184,0.0,0.0006707827371403667,0.0,-0.0005674805682603448
5.11075,0.0011054743921915875,0.0,0.0006377890616839436,0.0,-0.0005310599589755561
5.11384,0.0010353285228064547,0.0,0.000577352541022457,0.0,-0.00048361470069288283
5.1188,0.0008438528457633659,0.0,0.0004383400250156671,0.0,-0.00029931350342842574
5.1237699999999995,0.0005990432957145214,0.0,0.000301552408192297,0.0,-0.00017208290958495314
5.12852,0.00034156422986227975,0.0,0.00016040919098714494,0.0,-7.109817443345241e-05
5.12994,0.0003599395748921194,0.0,0.00018474289301884447,0.0,-8.467110296749167e-05
5.1338099999999995,0.0001960629387642823,0.0,8.6619761910265e-05,0.0,-5.6093318225735964e-05
5.13888,0.00017558535793945436,0.0,6.879843554923793e-05,0.0,-6.945073337978703e-05
5.14165,0.00018584986116715864,0.0,7.866683838057253e-05,0.0,-9.038418104474664e-05
5.1447400000000005,0.00018259444178070325,0.0,8.270624391727821e-05,0.0,-9.740832864859509e-05
5.14799,0.0001901200254847348,0.0,8.599101619979981e-05,0.0,-0.00012046453874421932
5.15001,0.00019461793793658851,0.0,8.938875249089894e-05,0.0,-0.00011248616251812501
5.150980000000001,0.00019710681634788928,0.0,8.599734013746417e-05,0.0,-0.0001232800207852455
5.15704,0.00020987729690268015,0.0,9.62663757814324e-05,0.0,-0.00014560901812486952
5.15937,0.00022126944191814253,0.0,0.00011091124708401252,0.0,-0.00015390045116713536
5.17005,0.00022044508839878885,0.0,0.00011838052512431858,0.0,-0.00014376147915941975
5.18984,0.00025352830579691615,0.0,0.0001344361620897766,0.0,-0.00018109419248394724
5.210030000000001,0.00032816848382198,0.0,0.00018361029788624766,0.0,-0.0002659539946763874
5.23003,0.0004707989368461505,0.0,0.0002880317979856907,0.0,-0.00046096327698745586
5.2395,0.0006746781874800408,0.0,0.0003898586990797781,0.0,-0.0007362959031283577
5.24306,0.0007374891684831205,0.0,0.00046248550208760945,0.0,-0.0008340718351234337
5.25013,0.001020144115469507,0.0,0.0006351933140115579,0.0,-0.0012443949655871072
5.25994,0.0013365549552461597,0.0,0.0008328191550644634,0.0,-0.0016350602450722247
5.26504,0.0013974229149576794,0.0,0.0009001321649602736,0.0,-0.0016855185670767452
5.26998,0.001498137715348429,0.0,0.0009933254341516844,0.0,-0.001749979135899981
5.27496,0.0017356392980421328,0.0,0.0011812091418831848,0.0,-0.0019113467003897206
5.27502,0.0017363218648313694,0.0,0.0011266112341506418,0.0,-0.001838514735843249
5.2798099999999994,0.002360363675207923,0.0,0.0015704228482459463,0.0,-0.002202686789598763
5.28495,0.002794362321180171,0.0,0.0018252013699519762,0.0,-0.002366917430456876
5.29016,0.003571009104265048,0.0,0.0022910800185778034,0.0,-0.0028585591318692352
5.29294,0.004126478044191825,0.0,0.002792279223016678,0.0,-0.0032882784282794487
5.29767,0.003987826393647754,0.0,0.002563627878496991,0.0,-0.0030639142784819407
5.29972,0.003917567515814249,0.0,0.002458337438612029,0.0,-0.0030129699391698043
5.30238,0.003841871766303672,0.0,0.002397134601099568,0.0,-0.0027557958267640788
5.30823,0.003057854650107562,0.0,0.001912898635746626,0.0,-0.0021213843440021224
5.312880000000001,0.002270698963741654,0.0,0.0014073664025785076,0.0,-0.00147172683345402
5.31752,0.0015981873661489782,0.0,0.0009404962121827843,0.0,-0.0008989234109124564
5.32281,0.0010881659811343939,0.0,0.0006312527155075515,0.0,-0.0004891203605819444
5.32768,0.0007631850092063158,0.0,0.00043720438076630484,0.0,-0.00027757869699084064
5.33288,0.0005654535911371725,0.0,0.00033212086059031417,0.0,-0.00011957787342709132
5.33291,0.0005818114183711393,0.0,0.00030230179925562495,0.0,-0.00010633047941391752
5.33747,0.0005152307821169452,0.0,0.00025294060365780647,0.0,-3.780872308695486e-05
5.34274,0.00047168048082442626,0.0,0.0002451951281553624,0.0,-1.3804596713421766e-05
5.34293,0.00046801116844710593,0.0,0.00022438684717041073,0.0,3.880937805888698e-06
5.34694,0.00041704391291672174,0.0,0.00020091726971341992,0.0,1.7729114105680294e-05
5.34826,0.00041056171732957344,0.0,0.00018920167951867758,0.0,3.455933787786167e-05
5.34858,0.00040633978801622364,0.0,0.00018760535486474794,0.0,2.7709773011812816e-05
5.35205,0.00042989346830630464,0.0,0.0002093625561123884,0.0,-3.686209797615426e-05
5.3536,0.000399528360172434,0.0,0.00019241276974857197,0.0,5.5860652730811766e-06
5.3579,0.0005194272891887437,0.0,0.0002687740339730025,0.0,-0.0001523456702533455
5.35797,0.0005346881739430976,0.0,0.00028487497951406254,0.0,-0.00014673572688314417
5.3598300000000005,0.0005049661078442538,0.0,0.0002662758283711255,0.0,-0.00016989087789130827
5.36189,0.0004974543802964704,0.0,0.0002605438743636469,0.0,-0.0001498782819680015
5.36386,0.0004969701517124167,0.0,0.000275765977007397,0.0,-0.0001827647253883513
5.36605,0.0004899426948212101,0.0,0.00026050489180841986,0.0,-0.00017730893738456362
5.368040000000001,0.0004946137460341219,0.0,0.00024128513036527594,0.0,-0.00016411023431445675
5.36827,0.000494549233464798,0.0,0.00026324292536755793,0.0,-0.00015575497185143461
5.36965,0.0004910200295719288,0.0,0.00024642450357471716,0.0,-0.0001812120981116933
5.3714900000000005,0.0005004748330991415,0.0,0.00026793210121243125,0.0,-0.00014550986533295833
5.373419999999999,0.0004739752264050697,0.0,0.000250557939966172,0.0,-0.00015694961374090646
5.3748,0.00043512739770812576,0.0,0.0002160597848720112,0.0,-0.00013219331366808073
5.38009,0.0003683640358007864,0.0,0.00017049927555060608,0.0,-8.268185340906258e-05
5.3829199999999995,0.00035139120426795005,0.0,0.00016178436670655748,0.0,-6.768261927155508e-05
5.3833400000000005,0.00036240967266211287,0.0,0.00016989009375567145,0.0,-7.485608183963512e-05
5.383859999999999,0.00035037853553799555,0.0,0.00015786427356452194,0.0,-6.257128708518166e-05
5.38596,0.00034287918510894047,0.0,0.00014908407024746885,0.0,-6.45296622689692e-05
5.38986,0.0003404194048498071,0.0,0.00014688063177168404,0.0,-6.646523131599107e-05
5.39308,0.00034502295136197255,0.0,0.00015223306321387212,0.0,-5.848925448671116e-05
5.40341,0.00036332405631060645,0.0,0.0001476229557366465,0.0,-6.347158293418752e-05
5.41408,0.0003620724964085549,0.0,0.00015018560575473264,0.0,-5.321366908834529e-05
5.42436,0.0003475232997797018,0.0,0.0001603795297951838,0.0,-4.395174920731826e-05
5.43541,0.00036513064132565325,0.0,0.00018612338855152725,0.0,-6.172253329030538e-05
5.43926,0.00038524918607775737,0.0,0.00020294375278518618,0.0,-8.021482202957368e-05
5.4408199999999995,0.00038244994659461664,0.0,0.00019656589519747677,0.0,-9.359338071051827e-05
