,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
5.00464,0.00012514481864316464,6.512553991387836e-05,-6.676316731334312e-05,3.001272659856829e-06,4.3912805620285156e-06,6.639455144677359e-06,12.36513308505463,0.01483286775664261,3.0912832712636575
5.00999,0.00013537000422334438,6.371825551693872e-05,-5.605674359241623e-05,3.3827922500331504e-06,5.364128754225615e-06,7.682399776900783e-06,4.728577959771671,0.3162974097850051,1.1821444899429177
5.01484,0.00014511508967042638,7.612905826860677e-05,-7.545935702970086e-05,3.520806437384537e-06,5.256382659691306e-06,7.836479798640562e-06,6.993254443713717,0.1362451268448347,1.7483136109284292
5.01774,0.00016347191266199757,7.70817024897367e-05,-8.429232142099358e-05,4.000530126967168e-06,6.045234926280742e-06,8.831632148347888e-06,6.879420801174581,0.1423991496810033,1.7198552002936454
5.01786,0.0001625995450027622,7.286882562055362e-05,-8.59000285787537e-05,3.958826851208801e-06,5.918412966235305e-06,8.683037677588325e-06,5.599686400938808,0.23110493729140358,1.399921600234702
5.019819999999999,0.00020099375089719393,8.647217919573638e-05,-0.00011446316608859365,5.019190087311365e-06,7.587673015698186e-06,1.0951885447228746e-05,1.204099095956042,0.87742326831174,0.3010247739890105
5.0248,0.00032020378173676085,0.00012324146770510992,-0.00014610436467732445,8.075810343373893e-06,1.2769826478981206e-05,1.7778275544974036e-05,2.167778501014472,0.704932468035151,0.541944625253618
5.027830000000001,0.0004352930615922308,0.0001778758077096121,-0.00016712340545344787,1.0675243157151015e-05,1.717164342644969e-05,2.403062534597844e-05,1.10223108474572,0.8939180581602578,0.27555777118643
5.0301,0.00043304142714375933,0.00017350244659088972,-0.0001593933153256809,1.0957150222165677e-05,1.7742868026070903e-05,2.4744043818313685e-05,5.451132412432896,0.24405849122849665,1.362783103108224
5.032780000000001,0.00040898349355742727,0.00016986274787948063,-0.00017261124481293233,1.0189336628179387e-05,1.6215498266290176e-05,2.2721441649711663e-05,2.5364461316452562,0.6381216554724859,0.6341115329113141
5.0359,0.0003999277368983325,0.00015444489618944386,-0.00015084903897614012,9.98094077107569e-06,1.6169979981761264e-05,2.250145429159173e-05,2.950973314521611,0.5660631404854293,0.7377433286304027
5.03871,0.00039363483747239863,0.0001596401835078434,-0.00015761077845888435,9.923503906547885e-06,1.5973213947065323e-05,2.2198776619058843e-05,1.8617415628180047,0.7611691304591899,0.4654353907045012
5.041980000000001,0.0003727868314419133,0.00014597715937588813,-0.0001409955606005974,9.675723782515096e-06,1.61097386527622e-05,2.1785938805398003e-05,0.7046055381466871,0.9507597521516641,0.17615138453667178
5.04479,0.00033584467482811946,0.0001350783253935129,-0.00012044951307576982,8.654514653719285e-06,1.4370132659662728e-05,1.9477949733118738e-05,0.7498732309879623,0.9450390937839342,0.18746830774699058
5.04997,0.00025209308556816394,0.00012565721938089517,-8.307642782269076e-05,6.887368511875127e-06,1.1599409995770361e-05,1.594679704256936e-05,4.78535617671172,0.31003859716129045,1.19633904417793
5.05484,0.00018086466709749734,8.791082764074076e-05,-8.792792517668918e-05,4.981857138753359e-06,7.932482085239192e-06,1.1161754042179918e-05,4.491622825827714,0.3435419519870082,1.1229057064569286
5.0648800000000005,0.00035424245977412833,0.0001683134090119555,-0.00017959211735269257,8.44471824994842e-06,1.2640204794352748e-05,1.863824449163854e-05,1.7392970701682706,0.7835674984165507,0.43482426754206766
