,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
4.3093,2.9431265370701376e-05,0.0,6.6295856579469455e-06,0.0,-1.0502239649016569e-05,0.0,-5.301863698161333e-06,0.0,-4.172651616761634e-06,0.0,-1.89528481275695e-06
4.30996,3.0098104023927634e-05,0.0,4.5486154134728744e-07,0.0,-7.78719485376585e-06,0.0,7.91184668097515e-06,0.0,-1.9308817932306847e-06,0.0,1.7255317686108675e-05
4.31117,2.664981760005154e-05,0.0,-2.8448485490333486e-06,0.0,-1.1802111040538233e-05,0.0,7.373044118917754e-06,0.0,-9.878253849728526e-06,0.0,2.6901564469069324e-05
4.31311,2.863379501376405e-05,0.0,8.989090608129389e-07,0.0,-1.7000873318641084e-05,0.0,1.3458452732824114e-05,0.0,-6.209966385651475e-06,0.0,7.16481759170493e-06
4.31513,2.8022086394131368e-05,0.0,9.100362837722439e-06,0.0,-5.3749145301291556e-06,0.0,3.133838463827183e-06,0.0,4.651475961796886e-06,0.0,-8.583338567398705e-06
4.3172,2.6700475272883476e-05,0.0,8.459755366712173e-08,0.0,-4.323726038892406e-06,0.0,6.053022115886214e-06,0.0,-3.0167168482611673e-06,0.0,7.819267862401653e-06
4.31917,2.9468321134479705e-05,0.0,2.1639272810454652e-06,0.0,1.0919063319503314e-06,0.0,5.30138034511209e-06,0.0,-1.2180626859700597e-05,0.0,-1.1202699682939213e-06
4.32116,2.759307340691589e-05,0.0,8.06406064998531e-06,0.0,-7.050867265378678e-06,0.0,8.690810152197327e-06,0.0,-9.787763330593915e-06,0.0,5.498482765772911e-06
4.32298,2.5790091153887497e-05,0.0,6.5475964367609464e-06,0.0,9.764759895994805e-07,0.0,-2.1663334849058036e-07,0.0,1.4223666327350592e-06,0.0,-1.0249936428926526e-05
4.32521,2.0525248551624253e-05,0.0,2.791609935671759e-06,0.0,-2.419149573826404e-06,0.0,4.2356968859790655e-06,0.0,3.802873809230686e-06,0.0,-6.927944820769036e-06
4.32711,1.9443826431642314e-05,0.0,1.822425966591012e-08,0.0,-7.631248841643231e-07,0.0,2.506519286575191e-06,0.0,4.0038215559476385e-06,0.0,1.8836787919728153e-06
4.32908,1.663308837657912e-05,0.0,6.324468229792662e-06,0.0,-8.78194434203659e-06,0.0,7.673670842230711e-06,0.0,-4.089620967254992e-06,0.0,3.4840772901075798e-06
4.33012,1.802144588014838e-05,0.0,4.514244897930278e-06,0.0,-1.9711701281542548e-06,0.0,3.650642136577436e-06,0.0,-7.3321945435838624e-06,0.0,5.95647095228842e-07
4.33119,2.536737358890866e-05,0.0,6.918645431494039e-07,0.0,-1.1119035187676936e-06,0.0,4.903633730180242e-06,0.0,8.164051584316216e-07,0.0,-7.513218823171534e-07
4.33324,2.6141151699622694e-05,0.0,7.0425484218325064e-06,0.0,-3.398079459680915e-06,0.0,6.883511272220865e-06,0.0,-4.342251504334467e-06,0.0,-2.2166676087155587e-06
4.33515,2.485947060931466e-05,0.0,1.817025763092447e-06,0.0,-1.6619707138589089e-06,0.0,3.854096128117907e-07,0.0,-9.298319353714464e-07,0.0,4.012446569814202e-06
4.34004,2.2511361182886335e-05,0.0,2.1770630853736416e-06,0.0,-2.4748435795415897e-06,0.0,2.4146665128042517e-07,0.0,8.871069641755175e-07,0.0,1.0088969720721077e-06
4.34488,2.2970655504024293e-05,0.0,3.080445288778787e-06,0.0,-4.4841700095943614e-07,0.0,-5.816565773689281e-07,0.0,2.557502113807669e-06,0.0,-8.178167954492799e-08
4.34998,2.222956806236086e-05,0.0,7.197682431018864e-07,0.0,-4.006678069449584e-07,0.0,1.0283501196804412e-06,0.0,6.362437771403895e-07,0.0,-2.2269431100777815e-06
4.37005,1.5447272728613432e-05,0.0,2.3180338935249424e-06,0.0,-1.60071023128767e-06,0.0,1.8192519784980494e-06,0.0,1.3489996980381155e-07,0.0,-1.2298014138809778e-07
4.39015,2.0458074613251656e-05,0.0,9.263729398875873e-07,0.0,1.3224758835099171e-06,0.0,-3.4620569702617335e-07,0.0,-2.5052265413394605e-06,0.0,2.228072977113546e-06
4.41003,3.0370235079132415e-05,0.0,3.617470073876362e-07,0.0,2.9304156446235817e-07,0.0,3.033753582505357e-07,0.0,7.128367777025046e-06,0.0,-1.8800831346763707e-06
4.42024,4.4939976952895e-05,0.0,2.0817578692562746e-06,0.0,-4.141018760656811e-06,0.0,9.291396253756557e-06,0.0,-3.1415448258008127e-06,0.0,3.590118977041137e-06
4.43018,6.13813788243922e-05,0.0,-1.4225513713732092e-07,0.0,-1.4981648576316393e-06,0.0,-3.0346164195527086e-07,0.0,1.33494180742682e-06,0.0,2.4521251332966756e-06
4.44004,0.00012630759030447678,0.0,7.882495014047803e-06,0.0,-2.747213040929515e-06,0.0,1.0023527249132909e-05,0.0,1.2281475079125404e-05,0.0,-9.505974956079556e-06
4.44994,0.00021861634351669134,0.0,9.728101275391514e-06,0.0,9.630666121322292e-07,0.0,-7.2268022851750806e-06,0.0,4.501973689649855e-06,0.0,-1.1801980972366822e-05
4.4549900000000004,0.0005940162787085321,0.0,4.7900474128464685e-05,0.0,-4.2065654040225934e-05,0.0,4.341366606145038e-05,0.0,3.490102344014189e-06,0.0,3.962160057292778e-05
4.46012,0.0009598747207774841,0.0,4.80165986507111e-05,0.0,-3.780482021244397e-05,0.0,7.040146583576275e-05,0.0,2.3558441644007363e-05,0.0,-8.369417177092746e-06
4.4699599999999995,0.0010665376572520475,0.0,2.3719785326034218e-05,0.0,-3.4590541165698556e-05,0.0,5.0072112439443665e-05,0.0,-6.910841705390349e-07,0.0,5.8936165982133114e-05
4.4779800000000005,0.0008588143119388384,0.0,6.082623938449238e-05,0.0,-1.0758988998956021e-05,0.0,1.1379322170081215e-05,0.0,-2.2420546729513203e-05,0.0,7.927881807174328e-05
4.48613,0.0004436159753384241,0.0,2.498079158715828e-05,0.0,-2.7400022603809993e-05,0.0,3.274192769262556e-05,0.0,-1.5362996343343e-05,0.0,2.1516787847677287e-05
4.48819,0.0003422170629638945,0.0,2.111003445575087e-05,0.0,-2.0954081027650596e-05,0.0,3.179615696735326e-05,0.0,-2.121071779682527e-05,0.0,1.699072831519399e-05
4.490069999999999,0.00043416020303825006,0.0,1.203610939641298e-05,0.0,-1.7008848095818478e-05,0.0,4.0195110102811495e-05,0.0,-1.176345093636449e-05,0.0,4.3822737896261036e-05
4.49222,0.00019101436892379108,0.0,1.3661124885550621e-05,0.0,-2.8475806913793526e-06,0.0,4.993887469941026e-06,0.0,1.486217540035498e-06,0.0,9.530229479983137e-06
4.4949900000000005,0.00013710559238886685,0.0,6.704294510054767e-06,0.0,-3.476238414202606e-07,0.0,-1.2409224477608914e-06,0.0,-1.0774236422419747e-06,0.0,6.155866864622446e-06
4.499969999999999,7.900955384414565e-05,0.0,3.291836067593238e-06,0.0,-2.372385897945589e-06,0.0,-9.852542823010244e-07,0.0,4.295435218306039e-06,0.0,5.662582501104877e-06
4.51021,4.249426941233449e-05,0.0,-6.533791044048887e-07,0.0,-5.1800150229343186e-08,0.0,2.8232323285429658e-06,0.0,6.999263007922649e-07,0.0,8.71889097260096e-07
4.51218,3.2931242471056044e-05,0.0,1.7425515417364714e-06,0.0,-1.7295570911249448e-07,0.0,2.1642965723675924e-06,0.0,-5.752379347242347e-06,0.0,6.8490298658692254e-06
4.51508,3.1590988335911844e-05,0.0,2.4063767608359287e-06,0.0,-3.205950846747139e-06,0.0,3.513557846415385e-06,0.0,2.193903576984081e-06,0.0,4.4105521327081804e-07
4.52007,3.871016348113544e-05,0.0,9.946660735448478e-07,0.0,-2.197800486677724e-06,0.0,-2.1489354153374165e-06,0.0,-6.745675929863074e-06,0.0,1.3084269281454643e-05
4.52524,5.3612874417343635e-05,0.0,4.302681006447544e-06,0.0,-8.811735809425936e-06,0.0,1.3611636234388112e-05,0.0,1.1540112570378774e-05,0.0,-7.2344446113059405e-06
4.5294099999999995,5.026568221242539e-05,0.0,6.694800680307929e-06,0.0,-1.295391875985692e-05,0.0,1.0779326702248809e-05,0.0,-1.1189849921882831e-05,0.0,1.9767557123132816e-05
4.53506,9.99976811040864e-05,0.0,1.3173545222293534e-05,0.0,-8.036356327697455e-07,0.0,-6.344013547571933e-06,0.0,1.2488530444872566e-05,0.0,-1.8362960166146474e-06
4.54024,0.00015428877378065965,0.0,2.5028448471275315e-05,0.0,-2.4539686117657216e-05,0.0,3.9255942691999436e-05,0.0,-6.175795246392029e-05,0.0,5.206998036783861e-05
4.5498,0.0003798893396966767,0.0,2.0961133449543396e-05,0.0,-2.8058823830653965e-05,0.0,1.3001473856580396e-05,0.0,-1.0634759974786227e-05,0.0,4.353276457627666e-05
4.56018,0.0009656009528901089,0.0,4.1945383750878967e-05,0.0,-3.9087091125313126e-05,0.0,3.560520991758123e-05,0.0,-1.9510779207948146e-05,0.0,0.00013195113756083194
4.570130000000001,0.000961341953265334,0.0,1.638795669103403e-05,0.0,-1.3283586295002142e-05,0.0,7.19685859405492e-05,0.0,-7.580504638587147e-05,0.0,6.998514939565611e-05
4.580030000000001,0.0005183370752711806,0.0,3.3425742698479187e-05,0.0,-1.557891826370773e-05,0.0,1.7544117912148937e-05,0.0,-4.544913079188343e-05,0.0,1.5416217120707223e-05
4.59008,0.00027529098224522285,0.0,2.5210900763059666e-05,0.0,-2.303926472352908e-05,0.0,3.484393680764596e-05,0.0,-3.337846396539764e-05,0.0,1.1314292027087454e-05
4.60027,0.00013590266343598844,0.0,1.908010748178185e-05,0.0,-2.182510300684e-05,0.0,2.541240299409451e-06,0.0,1.7083703960030936e-05,0.0,-7.1207364129878266e-06
4.60999,0.00013993471492844994,0.0,-5.7840434134334994e-06,0.0,-1.109178152311837e-05,0.0,1.575743676010229e-05,0.0,-1.4057548150477436e-05,0.0,-5.474028222508473e-06
4.62023,9.447972895073184e-05,0.0,1.0696788876138828e-05,0.0,-2.5797437531101617e-05,0.0,2.5293719377592356e-05,0.0,-4.984565402607957e-05,0.0,2.350217816157127e-05
4.62994,9.012539856448884e-05,0.0,-1.1116903473807279e-06,0.0,-4.7792485242032305e-06,0.0,1.2601027820098376e-05,0.0,-1.7761645148279232e-05,0.0,8.03690835462202e-06
4.63517,5.35549597172554e-05,0.0,7.661331272427257e-06,0.0,-2.2974184255701964e-06,0.0,9.486285655278613e-06,0.0,-1.564419618336333e-05,0.0,1.4329138644304575e-05
4.639959999999999,6.46154592333625e-05,0.0,4.77577013614621e-07,0.0,-5.968259846446162e-06,0.0,2.7019193984199667e-06,0.0,-9.280734997222876e-07,0.0,1.2870183977163001e-05
4.64996,0.0001390912845867221,0.0,-3.912470403882102e-06,0.0,-2.023056205175531e-06,0.0,7.905443870563619e-06,0.0,2.0190800067908813e-05,0.0,-1.5059761652971942e-05
4.67012,9.298147681595523e-05,0.0,5.034937833633756e-06,0.0,-4.169976738554396e-06,0.0,-3.13781929063813e-06,0.0,-4.797299652974166e-06,0.0,1.0145590250974225e-05
4.68015,4.26006117215194e-05,0.0,8.966631280039244e-07,0.0,5.873623749099169e-06,0.0,-4.032527484641914e-06,0.0,2.5263076890207325e-06,0.0,-1.4797364093343311e-06
4.68993,3.6283763749873855e-05,0.0,5.648671478191351e-07,0.0,-1.4308967786860343e-06,0.0,5.812494610573445e-06,0.0,-4.549623502937189e-06,0.0,-3.6972820332925856e-06
4.71002,3.349053049413458e-05,0.0,1.525216542360029e-06,0.0,2.2354434863973645e-06,0.0,3.2567264362067907e-06,0.0,-2.189103665615179e-06,0.0,-1.0270339929533243e-06
4.73,4.254670880888627e-05,0.0,2.399717580253132e-06,0.0,3.176784813084556e-06,0.0,-6.626571303123541e-06,0.0,4.319534916413831e-06,0.0,-8.980771735869327e-07
4.75,7.763617551024477e-05,0.0,4.1727476357999236e-07,0.0,-4.503953771015584e-06,0.0,2.855096100360292e-06,0.0,3.811357751760569e-06,0.0,6.765370141695907e-06
4.75518,0.00017790503424733133,0.0,7.070279086445315e-06,0.0,-3.2974685419032974e-06,0.0,4.945639516482498e-06,0.0,-4.540280505442604e-06,0.0,1.40871111362823e-05
4.75888,0.00020005030793030117,0.0,-5.053634059101354e-07,0.0,-4.697519592134446e-06,0.0,7.833443801731153e-06,0.0,8.866356176456631e-06,0.0,-3.3587480928142452e-06
4.77004,0.00023514532899419796,0.0,1.0042462528901108e-05,0.0,-1.5049184050575098e-05,0.0,1.5768531819161008e-05,0.0,7.788511848579999e-06,0.0,1.7565634028585413e-05
4.77502,0.0002429930302788038,0.0,1.224421166873198e-05,0.0,-2.0224119844537083e-06,0.0,-7.643985130096047e-06,0.0,3.4818663151728938e-06,0.0,6.972413763913926e-06
4.7801800000000005,0.0002161892198361276,0.0,9.626386993609978e-06,0.0,-1.4559208868002394e-05,0.0,-4.997601462603744e-06,0.0,2.0475430554501492e-05,0.0,-3.602945009015096e-06
4.79012,0.00018871551991897397,0.0,4.2639165315431056e-06,0.0,-3.4153835925036442e-06,0.0,1.48952763730909e-05,0.0,1.42897924445519e-05,0.0,-1.2816656657053723e-05
4.799919999999999,0.00014290384212351138,0.0,4.615319763689226e-08,0.0,-5.211961409867919e-07,0.0,7.714075752879765e-06,0.0,8.493639336320049e-06,0.0,-7.122542315296775e-06
4.81003,0.00013261048403871034,0.0,5.517111141989876e-06,0.0,-3.206658520688246e-06,0.0,9.626642955952194e-06,0.0,-1.1244125264267091e-05,0.0,2.25352755314884e-06
4.8121599999999995,0.00012451459966711059,0.0,9.305424230458562e-06,0.0,-5.61851681678484e-06,0.0,4.375765131453492e-06,0.0,5.685129238384184e-06,0.0,-1.41737488332888e-06
4.81527,0.00012181070723079881,0.0,8.360016524230422e-06,0.0,-3.6013341209210914e-06,0.0,-4.786948155357473e-06,0.0,9.409422621875493e-06,0.0,-5.005510035745331e-06
4.82006,0.00012096378454099672,0.0,1.1785381735378565e-05,0.0,-4.286376812411899e-06,0.0,3.7849718389773577e-06,0.0,-4.109677971121538e-06,0.0,1.1101981882122391e-05
4.82989,0.00012094976182787476,0.0,5.016317251013012e-06,0.0,-3.633515891059248e-06,0.0,1.6210854863216437e-06,0.0,8.68889564778579e-06,0.0,2.030482803336692e-06
4.85003,0.00014266151508748076,0.0,5.051072313632454e-06,0.0,-1.5144100588083722e-06,0.0,5.048921775596806e-06,0.0,7.387882684806225e-06,0.0,2.483702618854217e-06
4.86629,0.0001906238288701798,0.0,1.5243928937202186e-05,0.0,-6.120592399645982e-06,0.0,1.0955411637683002e-05,0.0,3.16380775602606e-09,0.0,4.248301316338305e-06
4.88989,0.00031225245221506493,0.0,1.6581149303350847e-05,0.0,-1.0230493407432852e-05,0.0,1.954608232224277e-05,0.0,7.310614536328954e-08,0.0,1.2868947281981554e-05
4.89991,0.00047695081932287893,0.0,2.2959172627330214e-05,0.0,-1.7065805341096992e-05,0.0,2.0542533453285242e-05,0.0,6.348451577139774e-06,0.0,1.0429309944590431e-05
4.9101300000000005,0.0006314789611028427,0.0,4.035738006601282e-05,0.0,-2.0910458385386145e-05,0.0,2.2847565353880003e-05,0.0,3.3981302885775074e-06,0.0,2.664340906369983e-05
4.91996,0.0008407603709329334,0.0,2.6148555401886623e-05,0.0,-1.8936771554752938e-05,0.0,4.165802790960923e-05,0.0,-6.982936465840692e-06,0.0,2.925445688247113e-06
4.92615,0.001046956355688186,0.0,5.782212565600508e-05,0.0,-3.236382578789317e-05,0.0,4.9116652326810186e-05,0.0,3.809569342915002e-06,0.0,5.226137195476794e-05
4.9301900000000005,0.001130138105501322,0.0,9.044181607367374e-05,0.0,-3.153026084147763e-05,0.0,3.356946348673511e-05,0.0,2.1187133844274187e-05,0.0,3.076244275765278e-05
4.93692,0.0014113041008037615,0.0,9.628186954078938e-05,0.0,-4.858683889216757e-05,0.0,6.345287052946557e-05,0.0,9.70606769728289e-06,0.0,4.2532287733938054e-05
4.94675,0.0017323310704969632,0.0,7.356894177499726e-05,0.0,-5.466309832160686e-05,0.0,7.02398935818059e-05,0.0,-8.31603361379511e-06,0.0,7.099800077735729e-05
4.95027,0.0017528624931110455,0.0,7.477115383411939e-05,0.0,-5.1093390458379205e-05,0.0,7.781455403814759e-05,0.0,-5.414437607870838e-06,0.0,9.503941912852966e-05
4.95676,0.001964666232353889,0.0,4.1234031124770504e-05,0.0,-6.68434742078999e-05,0.0,0.00012896242305125824,0.0,3.4283511590515295e-05,0.0,1.588664524885908e-05
4.961869999999999,0.0020073054689581224,0.0,7.081822819391709e-05,0.0,-6.594309857035925e-05,0.0,8.768871853609008e-05,0.0,-7.3925562465008845e-06,0.0,5.575669158205045e-05
4.96475,0.0019947546160267856,0.0,5.336574121482839e-05,0.0,-7.863807981741463e-05,0.0,0.0001367305693136047,0.0,2.5604201979336553e-05,0.0,4.254704171387134e-05
4.96787,0.0019631531865300493,0.0,7.541853167910583e-05,0.0,-6.811857727410126e-05,0.0,9.367012305303864e-05,0.0,-2.378707072934333e-05,0.0,8.223050487971272e-05
4.97004,0.0019639500376047265,0.0,4.618807807762638e-05,0.0,-1.7584238507815196e-05,0.0,0.00010560009621149094,0.0,-7.669426855411817e-06,0.0,0.00011859925502992232
4.9728,0.0018624930818547318,0.0,7.204451964515674e-05,0.0,-7.469231502986883e-05,0.0,0.00011270550007866271,0.0,2.498020776605029e-05,0.0,4.656727188173631e-05
4.97463,0.0018182863469193575,0.0,6.814186607907914e-05,0.0,-6.717610927059127e-05,0.0,7.698778248208865e-05,0.0,-5.3671098310426485e-06,0.0,4.726426368032941e-05
4.98471,0.0014946611315228928,0.0,3.778566358115591e-05,0.0,-6.74730501807521e-05,0.0,9.241440624250573e-05,0.0,1.256284713082383e-05,0.0,1.987466701536603e-05
4.990069999999999,0.0013907126156647916,0.0,4.555980816960505e-05,0.0,-2.23626510013655e-05,0.0,8.144068133383373e-05,0.0,3.029194942022587e-06,0.0,7.835437885051662e-05
4.994669999999999,0.0011690251502002133,0.0,6.413435238913622e-05,0.0,-4.921069866987673e-05,0.0,5.817882895822971e-05,0.0,4.201362688936533e-06,0.0,4.257461515237851e-05
5.00464,0.0009072539169732288,0.0,3.791457767538279e-05,0.0,-3.350313578520688e-05,0.0,3.115683265409262e-05,0.0,4.472376624438063e-06,0.0,1.3143970391976803e-05
5.00999,0.0008306337634066271,0.0,2.218908745759342e-05,0.0,-2.23959710097932e-05,0.0,4.413138124885979e-05,0.0,-1.055675225722854e-05,0.0,4.450801617897162e-05
5.01484,0.0007144732246846193,0.0,4.509581164036592e-05,0.0,-3.1414557909702514e-05,0.0,3.763841020219599e-05,0.0,5.37916723941763e-06,0.0,2.161504743537681e-05
5.01774,0.0006799671564363197,0.0,3.016600722799692e-05,0.0,-2.5783023355345317e-05,0.0,1.3689771709366905e-05,0.0,-2.2532568622669562e-07,0.0,1.5254959337183747e-05
5.01786,0.0006833123496448584,0.0,2.735768441411438e-05,0.0,-2.658472691587897e-05,0.0,2.513934501835521e-05,0.0,-7.4381710049769895e-06,0.0,1.1358527234314296e-05
5.019819999999999,0.0006748912536738123,0.0,5.4699047862000224e-05,0.0,-4.912566339221257e-05,0.0,2.0089425037114842e-05,0.0,5.961329425852458e-07,0.0,-2.4373310896653177e-05
5.0248,0.0006539737537181454,0.0,4.225537160252998e-05,0.0,-4.1693979845569485e-05,0.0,2.3120059459376044e-06,0.0,2.6741821756934503e-05,0.0,-2.8126950836508885e-05
5.027830000000001,0.0006604173520637157,0.0,3.361126587881557e-05,0.0,-4.7691733823696634e-05,0.0,3.279810044855613e-05,0.0,1.3171215145881743e-06,0.0,-7.81524537074048e-06
5.0301,0.0006702475844105687,0.0,-4.974919920013048e-07,0.0,-4.9066156829857825e-06,0.0,2.7111668095566732e-05,0.0,-7.5609447275500006e-06,0.0,5.4828047792992936e-05
5.032780000000001,0.0007426903319171646,0.0,4.935744366984614e-05,0.0,-3.7598003346042906e-05,0.0,3.208381709126277e-05,0.0,-5.895992645362075e-06,0.0,-2.014524199860426e-05
5.0359,0.0008110660089783079,0.0,3.10842835896526e-05,0.0,-3.9641725397523017e-05,0.0,1.9501969295769654e-05,0.0,9.19641128722176e-06,0.0,-3.6662894103136034e-05
5.03871,0.0008512645699231944,0.0,4.0345695805802875e-05,0.0,-3.443722639497573e-05,0.0,2.2526851186732322e-05,0.0,-1.3050967014491428e-05,0.0,-4.343616854428637e-05
5.041980000000001,0.0008648988732124717,0.0,4.561853481951162e-05,0.0,-4.2040493688452685e-05,0.0,3.5096724526304e-05,0.0,1.960793775685116e-05,0.0,-3.8204019355544107e-05
5.04479,0.0008425960574243205,0.0,5.127004737013335e-05,0.0,-5.055434870502377e-05,0.0,-6.621873637889036e-07,0.0,1.080458966612895e-05,0.0,-3.2352127553013526e-05
5.04997,0.0008015458055430694,0.0,3.925021742373287e-05,0.0,-2.444903268368913e-05,0.0,1.9174901261414924e-05,0.0,1.7830929528988512e-06,0.0,4.086173984614115e-05
5.05484,0.0006902408820986897,0.0,3.933503363358148e-05,0.0,-4.025927867340909e-05,0.0,8.078256434638053e-06,0.0,1.2750027847642217e-05,0.0,-2.0827862629212333e-05
5.0648800000000005,0.00043083411780898246,0.0,1.863392839411561e-05,0.0,-2.19330650821001e-05,0.0,5.33031660425117e-06,0.0,6.7440218663595465e-06,0.0,-3.28300869088639e-06
5.06991,0.0003620039057603099,0.0,6.5587526794044826e-06,0.0,-1.1296065840689406e-06,0.0,3.004685591100581e-06,0.0,1.44508282905551e-05,0.0,1.7796680868359835e-05
5.07448,0.0002917853191522737,0.0,1.8583012587892098e-05,0.0,-1.8086118262152966e-05,0.0,8.449567716715815e-06,0.0,-3.790805482063198e-06,0.0,-4.653518823230992e-06
5.08419,0.00022558004123927278,0.0,2.0698296893041243e-05,0.0,-1.0728596781674979e-05,0.0,8.164823358559345e-06,0.0,-1.1942428685122453e-06,0.0,-6.147023941146188e-07
5.08999,0.00021337269234789497,0.0,3.6117324996470327e-07,0.0,4.852685349554524e-06,0.0,-1.5879467593421261e-06,0.0,1.4508136698929397e-05,0.0,-4.4705918696588706e-06
5.093719999999999,0.00020518207064559058,0.0,6.042182697722533e-06,0.0,-1.3431932751600852e-05,0.0,1.4567696370618864e-07,0.0,1.7148580581351792e-05,0.0,-1.469956526533633e-05
5.09676,0.00021382483432313818,0.0,1.0252367820309024e-05,0.0,-2.447151841164835e-06,0.0,4.307408115616452e-06,0.0,1.5466578715660796e-06,0.0,-3.3441068619657943e-06
