,a0,a0_err,Chi2,Pval,Chi2NDF
5.26504,417917577553522.75,11120647773447.719,686.3933827154782,5.298559170668446e-145,114.39889711924637
5.269983,470659406239995.75,12323799047466.832,674.1434845308968,2.3366511339049913e-142,112.35724742181613
5.27496,577683296742322.4,14791379263470.887,661.4202769399432,1.302876334339496e-139,110.23671282332386
5.275024,577781055030902.9,13859135341697.564,685.1488736410043,9.836210577982105e-145,114.19147894016739
5.279812000000001,941559301080756.1,22633960985202.996,522.7979061705237,1.0298586179209981e-109,87.13298436175394
5.284953,1192502118384947.2,28157225696885.0,469.44435313822504,3.2006091395709336e-98,78.24072552303751
5.290161,1525478474860811.5,34068424885549.383,504.745564867296,7.98711425656203e-106,84.124260811216
5.292942,1705807680236196.0,38447569835492.734,554.1974367135682,1.7576373374747057e-116,92.36623945226137
5.297674,1705466884598957.5,37173609279001.22,523.1823379655601,8.510113098641051e-110,87.19705632759336
5.299721,1691237441733093.0,37018414120059.875,494.061437262272,1.5992267473512314e-103,82.34357287704533
5.302376000000001,1749842068394939.0,37958738540145.06,454.17234193725625,6.207336556261128e-95,75.69539032287604
5.308233,1389883662154454.8,29735725333837.03,463.17235512562013,7.170456979336287e-97,77.1953925209367
5.312876,1081532137800760.9,23297286058997.105,415.00765623199237,1.657450379506612e-86,69.16794270533207
5.317521,817445215491878.0,17521062362663.291,333.20021246842265,6.223392929641721e-69,55.53336874473711
5.3228089999999995,594621597264753.0,12769314258809.645,271.1121050157804,1.2542081207538853e-55,45.1853508359634
5.327683,436368023834927.75,9606330554906.658,229.15437382126655,1.1601301860254814e-46,38.192395636877755
5.33288,340507438002477.7,7784947289085.07,192.59338222680935,7.146451389700869e-39,32.09889703780156
5.332912,354052204508360.2,7710408042644.762,171.39618303593602,2.2742520659910247e-34,28.566030505989335
5.3374690000000005,323378636505407.56,6919578545232.656,154.53066845297266,8.516702751824646e-31,25.75511140882878
5.342735,294878297912940.7,6374411420495.769,165.724684701118,3.6266670651888625e-33,27.620780783519667
5.342928,297124184114020.7,6279715738304.983,155.87114337828345,4.431966698835745e-31,25.978523896380576
5.3469430000000004,266136455299916.47,5642339698288.567,143.73982614264384,1.6272025847653507e-28,23.95663769044064
5.348261,262421537684311.75,5475775233096.657,153.31571826584317,1.5393154323224371e-30,25.55261971097386
5.348582,258711367354368.88,5372741851943.372,142.66249307256146,2.747502828154288e-28,23.777082178760242
5.352053,269927985932423.6,5998914363800.061,136.43602007754876,5.6597015859974305e-27,22.73933667959146
5.353596,251666976742043.6,5204342823006.813,165.5288748591665,3.990366399864653e-33,27.588145809861086
5.357905000000001,311846087979182.44,6949253984781.926,160.92224668353387,3.776716274796318e-32,26.820374447255645
5.3598349999999995,297520056740164.06,6644572151519.895,171.32422244626463,2.3556140949089926e-34,28.554037074377437
5.361894,297634933387461.6,6644853179871.997,164.19907274465564,7.635798842673959e-33,27.366512124109274
5.363857,289470053883297.8,6508627850511.086,194.0649087563328,3.476125456383231e-39,32.344151459388804
5.366045,288118137816150.3,6513327291786.436,175.2296002261092,3.4947298457924235e-35,29.2049333710182
5.368041000000001,288651471754773.4,6105762064576.426,175.45203057334717,3.1347489469399155e-35,29.24200509555786
5.369651,287622297047007.4,6355482447572.441,170.20601825685415,4.067222966335432e-34,28.36766970947569
5.374804,254635502981600.06,5281039110677.123,189.51925116201937,3.219583879286795e-38,31.586541860336563
5.380088,222030827584103.22,4582169133857.864,156.514227208754,3.2395376487968513e-31,26.08570453479233
5.382924,213444177572229.9,4345752228328.0083,149.4153998453155,1.028452032949582e-29,24.90256664088592
5.383343,219334714295106.25,4448942275767.974,166.83847541442597,2.1057129671012636e-33,27.806412569070996
5.383858999999999,213071570051559.0,4289782993405.983,149.63027168690502,9.263108044143438e-30,24.93837861448417
5.385955,209565574914244.0,4196968777133.451,142.0471700419494,3.7055453054067037e-28,23.6745283403249
5.389858,207235658072980.97,4109499791322.203,139.5221227787325,1.2641581092370397e-27,23.253687129788748
5.393084,211474482025753.84,4222635476054.0015,150.6475628577779,5.644970523651532e-30,25.107927142962982
5.403415,224098112352767.5,4441610492647.124,128.25177008864503,2.999588235079763e-25,21.37529501477417
5.414078,224787755658480.47,4478503995946.623,133.60010737965183,2.2419702112247476e-26,22.266684563275305
5.424364,213963256900471.16,4307472776937.046,164.38631879224397,6.969031194673706e-33,27.397719798707328
5.435405,218386741965492.47,4382700013275.6074,199.0113830837759,3.0805024135271573e-40,33.168563847295985
5.439261,227786307600113.9,4607967250693.078,215.54354635893463,9.275828919372973e-44,35.92392439315577
