Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,sig2,X2NDF,Linear,Offset,Q_int
run0281,det_h0-0,0.0556108,0.000764611,6749.6,92.8024,118.286,1,0,0,9,11,6.26858,-0.0853822,11,121372
run0281,det_h0-1,0.0586304,0.000835472,7116.09,101.403,118.286,1,0,0,10.8124,11,4.45913,-0.129617,11,121372
run0281,det_h0-2,0.0280984,0.000602449,3410.36,73.1204,118.286,1,0,0,10.0641,11,1.71763,-0.0926594,11,121372
run0281,det_h0-3,0.0506826,0.000814922,6151.44,98.9088,118.286,1,0,0,9.96315,11,1.52928,-0.0970862,11,121372
run0281,det_h0-4,0.0474873,0.00079637,5763.63,96.657,118.286,1,0,0,11.3185,11,4.77597,-0.147449,11,121372
run0281,det_h0-5,0.0495027,0.000833519,6008.24,101.166,118.286,0,0,0,10.8599,11,1.16857,-0.113856,11,121372
run0281,det_h0-6,0.0522459,0.000837676,6341.19,101.67,118.286,1,0,0,9.8758,11,1.55616,-0.0990252,11,121372
run0281,det_h0-7,0.0517735,0.000840683,6283.85,102.035,118.286,1,0,0,11.4306,11,4.77211,-0.158335,11,121372
run0281,det_h1-0,0.0510204,0.000843466,6192.44,102.373,118.286,1,0,0,10.163,11,1.77835,-0.112888,11,121372
run0281,det_h1-1,0.0448382,0.000747982,5442.1,90.7841,118.286,1,0,0,10.6179,11,5.8666,-0.107911,11,121372
run0281,det_h1-2,0.0197202,0.000534408,2393.48,64.8621,118.286,1,0,0,11.7801,11,5.20837,-0.130846,11,121372
run0281,det_h1-3,0.0512428,0.000846243,6219.44,102.71,118.286,1,0,0,12.7494,11,9.46991,-0.213607,11,121372
run0281,det_h1-4,0.0609536,0.000851271,7398.06,103.321,118.286,1,0,0,11.1385,11,6.00086,-0.121414,11,121372
run0282,det_h0-0,0.0639812,0.001148,4360.76,78.2442,69.8842,1,0,0,9,11,4.49564,-0.114197,11,68157
run0282,det_h0-1,0.0634574,0.00126124,4325.06,85.9622,69.8842,1,0,0,9.94691,11,3.15755,-0.143161,11,68157
run0282,det_h0-2,0.0312174,0.000843333,2127.68,57.4791,69.8842,1,0,0,9.61439,11,1.85092,-0.086805,11,68157
run0282,det_h0-3,0.0575726,0.00120076,3923.98,81.8404,69.8842,0,0,0,9.74385,11,1.12457,-0.135428,11,68157
run0282,det_h0-4,0.0553104,0.00117555,3769.79,80.1217,69.8842,1,0,0,11.2867,11,3.68024,-0.154169,11,68157
run0282,det_h0-5,0.052451,0.00118526,3574.9,80.784,69.8842,0,0,0,10.0249,11,1.30002,-0.123476,11,68157
run0282,det_h0-6,0.0611029,0.00120945,4164.59,82.4323,69.8842,1,0,0,9.52772,11,1.4026,-0.134146,11,68157
run0282,det_h0-7,0.0591712,0.00124886,4032.93,85.1188,69.8842,1,0,0,10.811,11,2.45135,-0.16463,11,68157
run0282,det_h1-0,0.060008,0.00120439,4089.97,82.0876,69.8842,1,0,0,10.0329,11,1.41294,-0.123603,11,68157
run0282,det_h1-1,0.0507275,0.00112301,3457.44,76.5413,69.8842,1,0,0,10.6144,11,4.42475,-0.112547,11,68157
run0282,det_h1-2,0.0211342,0.000748418,1440.45,51.0099,69.8842,1,0,0,10.7888,11,3.78746,-0.09787,11,68157
run0282,det_h1-3,0.0612021,0.00123003,4171.35,83.8349,69.8842,1,0,0,12.2336,11,6.10963,-0.186161,11,68157
run0282,det_h1-4,0.0716591,0.00128222,4884.07,87.3924,69.8842,1,0,0,10.7227,11,3.37602,-0.144747,11,68157
run0283,det_h0-0,0.0292538,0.00171194,1355.97,79.352,54.0122,1,0,0,9.98452,11,2.34428,-0.225465,11,46352
run0283,det_h0-1,0.0331951,0.00166948,1538.66,77.3838,54.0122,0,0,0,9.25824,11,1.17577,-0.214126,11,46352
run0283,det_h0-2,0.0137983,0.00105755,639.577,49.0194,54.0122,0,0,0,9.17386,11,1.36821,-0.118621,11,46352
run0283,det_h0-3,0.0266438,0.00146115,1234.99,67.7273,54.0122,0,0,0,9,11,1.28686,-0.173906,11,46352
run0283,det_h0-4,0.0335655,0.00228659,1555.83,105.988,54.0122,0,0,0,12.6459,11,1.03197,-0.154604,11,46352
run0283,det_h0-5,0.0242975,0.00178812,1126.24,82.8828,54.0122,0,0,0,10.4366,11,1.3665,-0.205564,11,46352
run0283,det_h0-6,0.0277266,0.00141595,1285.18,65.632,54.0122,0,0,0,9,11,1.37866,-0.227754,11,46352
run0283,det_h0-7,0.0278316,0.00183161,1290.05,84.8989,54.0122,0,0,0,9.97349,11,1.18705,-0.241129,11,46352
run0283,det_h1-0,0.0288641,0.00172656,1337.91,80.0293,54.0122,0,0,0,9.07467,11,1.33128,-0.175698,11,46352
run0283,det_h1-1,0.0275735,0.00185986,1278.09,86.2081,54.0122,0,0,0,9.99424,11,1.04071,-0.164325,11,46352
run0283,det_h1-2,0.0118106,0.00111801,547.446,51.8218,54.0122,0,0,0,10.567,11,1.27376,-0.127914,11,46352
run0283,det_h1-3,0.0312132,0.00175492,1446.79,81.3439,54.0122,0,0,0,11.1384,11,1.32137,-0.228338,11,46352
run0283,det_h1-4,0.0338782,0.00178916,1570.32,82.9311,54.0122,1,0,0,9.13415,11,1.51028,-0.206226,11,46352
run0284,det_h0-0,0.047361,0.00119133,3187.73,80.1849,72.6762,1,0,0,9.17853,11,3.266,-0.0798645,11,67307
run0284,det_h0-1,0.0487473,0.00130937,3281.04,88.1298,72.6762,1,0,0,10.5544,11,1.51739,-0.128532,11,67307
run0284,det_h0-2,0.021567,0.000825471,1451.61,55.56,72.6762,1,0,0,10.327,11,2.23272,-0.0985934,11,67307
run0284,det_h0-3,0.0392146,0.00121378,2639.42,81.6956,72.6762,1,0,0,9.21087,11,1.50519,-0.1146,11,67307
run0284,det_h0-4,0.0450222,0.00134096,3030.31,90.2559,72.6762,1,0,0,11.1887,11,1.61446,-0.149372,11,67307
run0284,det_h0-5,0.0416473,0.0012215,2803.15,82.2158,72.6762,0,0,0,10.2716,11,1.38348,-0.131269,11,67307
run0284,det_h0-6,0.0433696,0.00114109,2919.08,76.8037,72.6762,0,0,0,9.87132,11,1.23299,-0.136795,11,67307
run0284,det_h0-7,0.0450478,0.00123357,3032.04,83.0279,72.6762,1,0,0,10.8497,11,1.58813,-0.156413,11,67307
run0284,det_h1-0,0.0413406,0.00129056,2782.51,86.8638,72.6762,0,0,0,9.57799,11,0.798315,-0.137534,11,67307
run0284,det_h1-1,0.0396,0.00124672,2665.36,83.9127,72.6762,1,0,0,10.0257,11,1.92712,-0.0950886,11,67307
run0284,det_h1-2,0.0168262,0.000768488,1132.52,51.7247,72.6762,1,0,0,11.826,11,2.52486,-0.0865948,11,67307
run0284,det_h1-3,0.0424726,0.00125628,2858.7,84.5562,72.6762,1,0,0,11.9277,11,2.56168,-0.193752,11,67307
run0284,det_h1-4,0.051506,0.00134327,3466.71,90.4115,72.6762,1,0,0,10.7664,11,1.60495,-0.120804,11,67307
run0286,det_h0-0,0.0244104,0.000412129,5171.38,87.3099,214.415,1,0,0,9.35953,7.38404,3.34156,-0.0477824,7.38404,211851
run0286,det_h0-1,0.0268609,0.000595646,5690.51,126.188,214.415,1,0,0,11.8257,11,2.99986,-0.105917,11,211851
run0286,det_h0-2,0.0106496,0.000304379,2256.14,64.483,214.415,1,0,0,9.87583,11,2.17465,-0.0988217,11,211851
run0286,det_h0-3,0.0201853,0.000482291,4276.28,102.174,214.415,1,0,0,10.1023,11,1.41343,-0.0491384,11,211851
run0286,det_h0-4,0.02309,0.000475162,4891.63,100.664,214.415,1,0,0,13,11,2.96729,-0.0726768,11,211851
run0286,det_h0-5,0.0194501,0.000452797,4120.52,95.9255,214.415,1,0,0,10.6695,11,1.534,-0.110083,11,211851
run0286,det_h0-6,0.0205614,0.000418266,4355.96,88.61,214.415,1,0,0,9.60048,11,1.73865,-0.138549,11,211851
run0286,det_h0-7,0.0229289,0.000457429,4857.5,96.9069,214.415,1,0,0,13,11,2.88424,-0.111699,11,211851
run0286,det_h1-0,0.0217842,0.000505054,4614.99,106.996,214.415,0,0,0,10.5062,11,1.27868,-0.0836309,11,211851
run0286,det_h1-1,0.0220165,0.000685379,4664.22,145.198,214.415,1,0,0,12.9098,11,2.77176,-0.0927145,11,211851
run0286,det_h1-2,0.0103284,0.000288568,2188.08,61.1333,214.415,1,0,0,13,11,4.10139,-0.0994477,11,211851
run0286,det_h1-3,0.0255459,0.000470598,5411.93,99.6967,214.415,1,0,0,13,11,4.44852,-0.162135,11,211851
run0286,det_h1-4,0.0286478,0.000714755,6069.07,151.422,214.415,1,0,0,12.3427,11,3.24149,-0.076823,11,211851
run0287,det_h0-0,0.0383589,0.000463241,8194.92,98.9659,210.041,1,0,0,9,7.39067,7.49798,-0.0982898,7.39067,213638
run0287,det_h0-1,0.039518,0.000574142,8442.55,122.659,210.041,1,0,0,11.0212,11,5.84705,-0.162386,11,213638
run0287,det_h0-2,0.0186078,0.000357852,3975.34,76.4509,210.041,1,0,0,9.77726,11,2.61249,-0.0997386,11,213638
run0287,det_h0-3,0.0341048,0.000506997,7286.08,108.314,210.041,1,0,0,9.9046,11.6076,1.46081,-0.121193,11.6076,213638
run0287,det_h0-4,0.0343704,0.00046987,7342.82,100.382,210.041,1,0,0,13,11,5.61591,-0.167292,11,213638
run0287,det_h0-5,0.0321798,0.000506041,6874.83,108.11,210.041,1,0,0,10.7395,11,1.8534,-0.162819,11,213638
run0287,det_h0-6,0.0355223,0.000504953,7588.9,107.877,210.041,1,0,0,9.81171,11,1.86573,-0.190769,11,213638
run0287,det_h0-7,0.0357998,0.000494987,7648.2,105.748,210.041,1,0,0,12.1417,11,5.36941,-0.199732,11,213638
run0287,det_h1-0,0.0351158,0.000508778,7502.07,108.694,210.041,1,0,0,10.1588,11,2.36394,-0.124585,11,213638
run0287,det_h1-1,0.0313274,0.000596335,6692.72,127.4,210.041,1,0,0,11.6411,11,6.62442,-0.140857,11,213638
run0287,det_h1-2,0.0152738,0.000319332,3263.07,68.2215,210.041,1,0,0,13,11,5.12619,-0.114077,11,213638
run0287,det_h1-3,0.0400819,0.000503635,8563.02,107.596,210.041,1,0,0,13,11,7.62011,-0.255804,11,213638
run0287,det_h1-4,0.0443726,0.000643877,9479.68,137.557,210.041,1,0,0,11.8703,11,7.06588,-0.147409,11,213638
run0288,det_h0-0,0.042986,0.000573758,7271.77,97.0603,169.872,1,0,0,9.05657,11,4.10714,-0.121735,11,169166
run0288,det_h0-1,0.042362,0.000696807,7166.21,117.876,169.872,1,0,0,11.8452,11,7.13648,-0.138458,11,169166
run0288,det_h0-2,0.0210351,0.000429516,3558.42,72.6595,169.872,1,0,0,9.99659,11,2.10169,-0.0955714,11,169166
run0288,det_h0-3,0.0375786,0.000602917,6357.02,101.993,169.872,1,0,0,10.2212,11,1.99406,-0.155242,11,169166
run0288,det_h0-4,0.0334438,0.000530439,5657.56,89.7322,169.872,1,0,0,13,11,8.70472,-0.168521,11,169166
run0288,det_h0-5,0.0361813,0.000619811,6120.64,104.851,169.872,1,0,0,11.09,11,2.30448,-0.140718,11,169166
run0288,det_h0-6,0.0372769,0.00061289,6305.98,103.68,169.872,1,0,0,10.0307,11,3.269,-0.152628,11,169166
run0288,det_h0-7,0.034078,0.000531787,5764.84,89.9603,169.872,1,0,0,13,11,8.52233,-0.170248,11,169166
run0288,det_h1-0,0.037165,0.000589176,6287.06,99.6686,169.872,1,0,0,12.487,11,5.61408,-0.130227,11,169166
run0288,det_h1-1,0.0288776,0.000548526,4885.11,92.792,169.872,1,0,0,12.8913,11,10.6685,-0.150072,11,169166
run0288,det_h1-2,0.0135581,0.000325144,2293.57,55.0033,169.872,1,0,0,13,11,8.39248,-0.105856,11,169166
run0288,det_h1-3,0.0342139,0.000536313,5787.82,90.7259,169.872,1,0,0,13,11,17.0164,-0.264887,11,169166
run0288,det_h1-4,0.0449524,0.000632938,7604.41,107.072,169.872,1,0,0,12.6877,11,9.96387,-0.152609,11,169166
run0291,det_h0-0,0.0459074,0.000623252,6818.94,92.576,148.351,1,0,0,9,11,4.56211,-0.109939,11,148537
run0291,det_h0-1,0.0454721,0.000656766,6754.29,97.5541,148.351,1,0,0,11.8781,11,6.68786,-0.138062,11,148537
run0291,det_h0-2,0.0212772,0.000469105,3160.46,69.6795,148.351,1,0,0,9.92004,11,1.70892,-0.0808693,11,148537
run0291,det_h0-3,0.0374585,0.000666132,5563.98,98.9452,148.351,1,0,0,10.4536,11,2.69497,-0.180193,11,148537
run0291,det_h0-4,0.0334521,0.000607647,4968.88,90.2581,148.351,1,0,0,12.9771,11,7.44996,-0.15661,11,148537
run0291,det_h0-5,0.0379755,0.000709301,5640.77,105.357,148.351,1,0,0,11.9395,11,2.04211,-0.137722,11,148537
run0291,det_h0-6,0.037706,0.00068369,5600.74,101.553,148.351,1,0,0,10.7641,11,4.29059,-0.167115,11,148537
run0291,det_h0-7,0.0345153,0.000626723,5126.8,93.0916,148.351,1,0,0,12.986,11,9.74543,-0.168274,11,148537
run0291,det_h1-0,0.0373621,0.000619457,5549.65,92.0123,148.351,1,0,0,11.4925,11,5.84926,-0.139326,11,148537
run0291,det_h1-1,0.0282872,0.000568315,4201.69,84.4158,148.351,1,0,0,12.5877,11,11.5136,-0.141615,11,148537
run0291,det_h1-2,0.0141103,0.000372703,2095.9,55.3601,148.351,1,0,0,13,11,7.73136,-0.0888858,11,148537
run0291,det_h1-3,0.0380614,0.000567125,5653.53,84.239,148.351,1,0,0,13,11,12.729,-0.244915,11,148537
run0291,det_h1-4,0.0439403,0.000675808,6526.75,100.382,148.351,1,0,0,12.7364,11,10.4335,-0.161053,11,148537
run0292,det_h0-0,0.0451337,0.000707303,5184.92,81.2542,121.823,1,0,0,9,11,3.10202,-0.0863132,11,114879
run0292,det_h0-1,0.0433791,0.000745109,4983.35,85.5974,121.823,1,0,0,12.5866,11,5.30442,-0.0688314,11,114879
run0292,det_h0-2,0.0198872,0.000517491,2284.63,59.4488,121.823,1,0,0,9.9055,11,1.45342,-0.0687846,11,114879
run0292,det_h0-3,0.0366958,0.000763788,4215.57,87.7432,121.823,1,0,0,10.5355,11,1.80877,-0.124706,11,114879
run0292,det_h0-4,0.0347523,0.000688992,3992.31,79.1507,121.823,1,0,0,11.8241,11,4.39117,-0.124139,11,114879
run0292,det_h0-5,0.0360174,0.000773181,4137.64,88.8223,121.823,1,0,0,11.1875,11,2.61921,-0.127871,11,114879
run0292,det_h0-6,0.0368152,0.000779456,4229.3,89.5431,121.823,1,0,0,10.5973,11,4.03762,-0.142355,11,114879
run0292,det_h0-7,0.032615,0.000636208,3746.78,73.0869,121.823,1,0,0,13,11,7.79962,-0.154474,11,114879
run0292,det_h1-0,0.0358902,0.000710742,4123.03,81.6493,121.823,1,0,0,12.7877,11,5.73389,-0.149963,11,114879
run0292,det_h1-1,0.0268647,0.000591373,3086.19,67.9364,121.823,1,0,0,13,11,9.67841,-0.12931,11,114879
run0292,det_h1-2,0.0110108,0.000427114,1264.91,49.0664,121.823,1,0,0,11.9015,11,8.10046,-0.0869642,11,114879
run0292,det_h1-3,0.0397271,0.000683003,4563.81,78.4627,121.823,1,0,0,13,11,10.2849,-0.188723,11,114879
run0292,det_h1-4,0.0421412,0.000703334,4841.14,80.7984,121.823,1,0,0,13,11,8.56713,-0.13312,11,114879
run0293,det_h0-0,0.0440922,0.000694337,5482.16,86.3297,123.142,1,0,0,9.14638,11,3.20343,-0.0753542,11,124334
run0293,det_h0-1,0.0419753,0.000702518,5218.95,87.3469,123.142,1,0,0,11.9124,11,4.929,-0.116657,11,124334
run0293,det_h0-2,0.0210882,0.000515095,2621.98,64.0438,123.142,1,0,0,10.3102,11,2.12287,-0.0669378,11,124334
run0293,det_h0-3,0.0371822,0.000719232,4623.01,89.425,123.142,1,0,0,10.4746,11,1.96432,-0.116187,11,124334
run0293,det_h0-4,0.0302716,0.000654248,3763.79,81.3453,123.142,1,0,0,12.6581,11,7.71233,-0.149584,11,124334
run0293,det_h0-5,0.0376588,0.000816911,4682.27,101.57,123.142,1,0,0,12.3072,11,1.98468,-0.108998,11,124334
run0293,det_h0-6,0.0383537,0.000754338,4768.67,93.7898,123.142,1,0,0,11.5095,11,3.59833,-0.132241,11,124334
run0293,det_h0-7,0.0323008,0.000667213,4016.09,82.9573,123.142,1,0,0,12.8655,11,7.16824,-0.157709,11,124334
run0293,det_h1-0,0.0330482,0.000649387,4109.01,80.7408,123.142,1,0,0,11.5373,11,5.54842,-0.131725,11,124334
run0293,det_h1-1,0.0266314,0.000559935,3311.19,69.6189,123.142,1,0,0,13,11,9.93144,-0.135919,11,124334
run0293,det_h1-2,0.0114553,0.000381449,1424.28,47.4271,123.142,1,0,0,13,11,6.82683,-0.0908366,11,124334
run0293,det_h1-3,0.0359781,0.000642451,4473.31,79.8785,123.142,1,0,0,13,11,9.26237,-0.188654,11,124334
run0293,det_h1-4,0.042752,0.000671681,5315.53,83.5127,123.142,1,0,0,13,11,9.50651,-0.135614,11,124334
run0295,det_h0-0,0.0435083,0.000687378,5305.4,83.8189,120.665,1,0,0,9.0253,11,2.36963,-0.102057,11,121940
run0295,det_h0-1,0.0406312,0.00070845,4954.56,86.3883,120.665,1,0,0,12.317,11,5.82313,-0.118796,11,121940
run0295,det_h0-2,0.0202683,0.000511243,2471.52,62.341,120.665,1,0,0,10.2479,11,2.70763,-0.0628502,11,121940
run0295,det_h0-3,0.0354394,0.000741371,4321.48,90.4028,120.665,1,0,0,10.6629,11,1.85128,-0.12387,11,121940
run0295,det_h0-4,0.0300771,0.000642713,3667.6,78.3724,120.665,1,0,0,12.3272,11,6.23795,-0.166692,11,121940
run0295,det_h0-5,0.0342568,0.000775193,4177.27,94.527,120.665,1,0,0,11.9565,11,2.14921,-0.110279,11,121940
run0295,det_h0-6,0.0329041,0.000729406,4012.33,88.9437,120.665,1,0,0,10.874,11,2.97933,-0.136194,11,121940
run0295,det_h0-7,0.0309066,0.000667172,3768.75,81.3549,120.665,1,0,0,12.7407,11,7.30741,-0.147261,11,121940
run0295,det_h1-0,0.0320251,0.000675867,3905.14,82.4153,120.665,1,0,0,12.3827,11,4.77231,-0.153498,11,121940
run0295,det_h1-1,0.0243335,0.000552804,2967.23,67.4089,120.665,1,0,0,13,11,9.89039,-0.142106,11,121940
run0295,det_h1-2,0.0115943,0.000387558,1413.81,47.2588,120.665,1,0,0,13,11,6.23739,-0.0921855,11,121940
run0295,det_h1-3,0.0340182,0.000637295,4148.18,77.7117,120.665,1,0,0,13,11,8.08377,-0.208215,11,121940
run0295,det_h1-4,0.0378656,0.000649714,4617.33,79.2261,120.665,1,0,0,13,11,8.65916,-0.135185,11,121940
run0296,det_h0-0,0.0356578,0.000680865,3822.59,72.99,112.076,1,0,0,9.04053,11,1.95544,-0.0937673,11,107202
run0296,det_h0-1,0.0342421,0.000843029,3670.82,90.3744,112.076,1,0,0,12.349,11,3.35264,-0.115029,11,107202
run0296,det_h0-2,0.0144925,0.000460543,1553.63,49.3711,112.076,1,0,0,9.01743,11,1.68359,-0.0775204,11,107202
run0296,det_h0-3,0.0291472,0.000748625,3124.64,80.2541,112.076,1,0,0,10.6485,11,2.2028,-0.121025,11,107202
run0296,det_h0-4,0.0284382,0.000859177,3048.63,92.1055,112.076,1,0,0,12.2403,11,2.4215,-0.105926,11,107202
run0296,det_h0-5,0.0273047,0.00079655,2927.12,85.3918,112.076,1,0,0,11.8452,11,1.9434,-0.121147,11,107202
run0296,det_h0-6,0.0268695,0.0007036,2880.47,75.4273,112.076,1,0,0,10.0834,11,3.19245,-0.129714,11,107202
run0296,det_h0-7,0.0258266,0.000611465,2768.66,65.5503,112.076,1,0,0,13,11,4.63426,-0.138538,11,107202
run0296,det_h1-0,0.027734,0.00062945,2973.14,67.4783,112.076,1,0,0,13,11,4.27897,-0.132844,11,107202
run0296,det_h1-1,0.0211576,0.000561046,2268.14,60.1452,112.076,1,0,0,13,11,7.43323,-0.135531,11,107202
run0296,det_h1-2,0.0101548,0.000390326,1088.61,41.8437,112.076,1,0,0,13,11,4.62582,-0.0734327,11,107202
run0296,det_h1-3,0.0303758,0.00064536,3256.35,69.1839,112.076,1,0,0,13,11,6.98047,-0.148147,11,107202
run0296,det_h1-4,0.0342047,0.000667595,3666.81,71.5675,112.076,1,0,0,13,11,6.87182,-0.140713,11,107202
run0297,det_h0-0,0.0201644,0.000516429,2419.69,61.9704,125.413,1,0,0,9.06419,11,2.2004,-0.110788,11,119998
run0297,det_h0-1,0.0212345,0.000549121,2548.1,65.8934,125.413,1,0,0,13,11,3.18335,-0.0922079,11,119998
run0297,det_h0-2,0.00946639,0.000387668,1135.95,46.5194,125.413,1,0,0,10.1426,11,2.27407,-0.0485967,11,119998
run0297,det_h0-3,0.0163755,0.000576123,1965.03,69.1336,125.413,1,0,0,10.5672,11,1.41924,-0.102518,11,119998
run0297,det_h0-4,0.0157237,0.000477075,1886.81,57.248,125.413,1,0,0,13,11,4.21531,-0.136793,11,119998
run0297,det_h0-5,0.0151429,0.000578344,1817.11,69.4001,125.413,1,0,0,10.5649,11,1.97068,-0.11856,11,119998
run0297,det_h0-6,0.0173483,0.000790888,2081.76,94.9049,125.413,1,0,0,12.9889,11,2.19144,-0.122677,11,119998
run0297,det_h0-7,0.0152936,0.000510265,1835.2,61.2308,125.413,1,0,0,13,11,3.80969,-0.161248,11,119998
run0297,det_h1-0,0.0189523,0.000535891,2274.24,64.3059,125.413,1,0,0,13,11,2.82574,-0.0998998,11,119998
run0297,det_h1-1,0.0124067,0.000468783,1488.78,56.253,125.413,1,0,0,13,11,5.20067,-0.136681,11,119998
run0297,det_h1-2,0.00641965,0.000330775,770.345,39.6924,125.413,1,0,0,13,11,3.11445,-0.0847497,11,119998
run0297,det_h1-3,0.0186019,0.000520195,2232.19,62.4224,125.413,1,0,0,13,11,3.50098,-0.170799,11,119998
run0297,det_h1-4,0.0209185,0.000529629,2510.17,63.5544,125.413,1,0,0,13,11,4.10544,-0.145026,11,119998
run0298,det_h0-0,0.0162736,0.000503992,1851.09,57.328,119.877,1,0,0,9,11,1.94332,-0.116202,11,113748
run0298,det_h0-1,0.0181168,0.000565932,2060.75,64.3736,119.877,1,0,0,13,11,3.4941,-0.126774,11,113748
run0298,det_h0-2,0.00738784,0.00039642,840.352,45.092,119.877,1,0,0,10.1118,11,2.07058,-0.0982116,11,113748
run0298,det_h0-3,0.0133013,0.000532041,1512.99,60.5186,119.877,1,0,0,9.50187,11,1.66978,-0.137935,11,113748
run0298,det_h0-4,0.0140962,0.00052259,1603.42,59.4435,119.877,1,0,0,13,11,2.0793,-0.126765,11,113748
run0298,det_h0-5,0.01355,0.000788746,1541.29,89.7182,119.877,1,0,0,12.2948,11,2.13644,-0.109128,11,113748
run0298,det_h0-6,0.0129888,0.000625772,1477.45,71.1803,119.877,1,0,0,10.6833,11,1.66871,-0.143573,11,113748
run0298,det_h0-7,0.014752,0.000535533,1678.01,60.9158,119.877,1,0,0,13,11,2.43339,-0.140123,11,113748
run0298,det_h1-0,0.0146868,0.00055072,1670.59,62.6433,119.877,1,0,0,13,11,2.41546,-0.153819,11,113748
run0298,det_h1-1,0.0126969,0.000458906,1444.24,52.1996,119.877,1,0,0,13,11,3.67466,-0.0848797,11,113748
run0298,det_h1-2,0.00578663,0.00034305,658.218,39.0212,119.877,1,0,0,13,11,2.73531,-0.0832285,11,113748
run0298,det_h1-3,0.0157192,0.000519677,1788.02,59.1123,119.877,1,0,0,13,11,3.35243,-0.174556,11,113748
run0298,det_h1-4,0.0173711,0.000587409,1975.93,66.8166,119.877,1,0,0,13,11,3.2026,-0.123691,11,113748
run0299,det_h0-0,0.0177896,0.000679531,1338.3,51.1205,80.9279,1,0,0,9,11,1.76873,-0.107041,11,75229
run0299,det_h0-1,0.0194359,0.00116047,1462.14,87.3008,80.9279,1,0,0,12.9874,11,1.91186,-0.0757498,11,75229
run0299,det_h0-2,0.00702376,0.000442117,528.39,33.26,80.9279,1,0,0,9,11,1.70704,-0.0707064,11,75229
run0299,det_h0-3,0.0135227,0.00073761,1017.3,55.4897,80.9279,0,0,0,9.62763,11,1.30867,-0.0927273,11,75229
run0299,det_h0-4,0.0135729,0.000696462,1021.07,52.3941,80.9279,1,0,0,13,11,2.00544,-0.116004,11,75229
run0299,det_h0-5,0.0142247,0.00091032,1070.11,68.4825,80.9279,0,0,0,11.1621,11,1.37753,-0.0991906,11,75229
run0299,det_h0-6,0.0169676,0.000884405,1276.45,66.5329,80.9279,1,0,0,12.6985,11,1.64579,-0.0971313,11,75229
run0299,det_h0-7,0.0122566,0.000703041,922.055,52.8891,80.9279,1,0,0,13,11,1.91159,-0.142612,11,75229
run0299,det_h1-0,0.0159121,0.000716971,1197.05,53.937,80.9279,1,0,0,13,11,2.00379,-0.0965018,11,75229
run0299,det_h1-1,0.0127603,0.000652757,959.948,49.1062,80.9279,1,0,0,13,11,2.84246,-0.102897,11,75229
run0299,det_h1-2,0.00704225,0.000484538,529.781,36.4513,80.9279,1,0,0,13,11,2.32868,-0.0787902,11,75229
run0299,det_h1-3,0.0157928,0.000698909,1188.07,52.5782,80.9279,1,0,0,13,11,2.14694,-0.145542,11,75229
run0299,det_h1-4,0.0203685,0.000755301,1532.3,56.8205,80.9279,1,0,0,13,11,2.61998,-0.113724,11,75229
run0300,det_h0-0,0.0220279,0.000690976,2009.54,63.0357,94.4612,1,0,0,9,11,1.53269,-0.171682,11,91227
run0300,det_h0-1,0.0203362,0.000811886,1855.21,74.0659,94.4612,1,0,0,12.0074,11,2.33541,-0.163733,11,91227
run0300,det_h0-2,0.00954615,0.000558411,870.867,50.9422,94.4612,1,0,0,9.83971,11,1.67596,-0.10231,11,91227
run0300,det_h0-3,0.0166995,0.000888327,1523.45,81.0394,94.4612,0,0,0,10.8852,11,1.25015,-0.165396,11,91227
run0300,det_h0-4,0.0146931,0.000927044,1340.4,84.5714,94.4612,0,0,0,10.6458,11,1.2481,-0.177098,11,91227
run0300,det_h0-5,0.0167518,0.00079023,1528.22,72.0903,94.4612,0,0,0,11.6434,11,1.13341,-0.150758,11,91227
run0300,det_h0-6,0.0165526,0.000794107,1510.04,72.444,94.4612,1,0,0,9.41746,11,1.9153,-0.174175,11,91227
run0300,det_h0-7,0.0145271,0.000812939,1325.27,74.162,94.4612,1,0,0,11.4296,11,2.29524,-0.205237,11,91227
run0300,det_h1-0,0.0159062,0.000831363,1451.07,75.8428,94.4612,1,0,0,11.7195,11,1.57797,-0.155306,11,91227
run0300,det_h1-1,0.012116,0.000665982,1105.3,60.7555,94.4612,1,0,0,13,11,2.47716,-0.157706,11,91227
run0300,det_h1-2,0.00609412,0.000543642,555.948,49.5949,94.4612,1,0,0,12.4243,11,2.6217,-0.0821457,11,91227
run0300,det_h1-3,0.0162759,0.000692066,1484.8,63.1351,94.4612,1,0,0,13,11,2.66032,-0.191095,11,91227
run0300,det_h1-4,0.0190288,0.000753311,1735.94,68.7223,94.4612,1,0,0,13,11,2.99858,-0.217133,11,91227
run0301,det_h0-0,0.0226214,0.000833542,1557.98,57.4077,74.4502,1,0,0,9,11,1.6428,-0.134965,11,68872
run0301,det_h0-1,0.0241957,0.00102829,1666.4,70.8206,74.4502,1,0,0,11.896,11,1.76869,-0.144957,11,68872
run0301,det_h0-2,0.00948704,0.000636555,653.392,43.8408,74.4502,0,0,0,9.01016,11,1.30311,-0.0894767,11,68872
run0301,det_h0-3,0.0191209,0.000969419,1316.89,66.7658,74.4502,0,0,0,9.78221,11,1.21427,-0.132392,11,68872
run0301,det_h0-4,0.0145733,0.00108342,1003.69,74.6176,74.4502,1,0,0,12.9059,11,2.11167,-0.148017,11,68872
