,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
46,run0167,det_h0-7,0.0064312,0.000202678,3016.6,95.0675,441.13300000000004,1,0.0,0.0,10.2525,1.3793799999999998,-0.08277810000000001,125.807,469056.0,5394.8,167
47,run0167,det_h1-0,0.00678622,0.00020124299999999998,3183.12,94.3944,441.13300000000004,0,0.0,0.0,9.73886,1.6743700000000001,-0.0902233,136.625,469056.0,5394.8,167
48,run0167,det_h1-1,0.00621558,0.000187245,2915.46,87.8282,441.13300000000004,0,0.0,0.0,9.41505,1.6825,-0.08323860000000001,128.381,469056.0,5394.8,167
49,run0167,det_h1-2,0.00346701,0.000191539,1626.22,89.8424,441.13300000000004,0,0.0,0.0,11.8036,1.86493,-0.10501700000000001,118.184,469056.0,5394.8,167
50,run0167,det_h1-3,0.0075223,0.00024308,3528.38,114.01799999999999,441.13300000000004,1,0.0,0.0,11.5087,1.35169,-0.130631,159.17,469056.0,5394.8,167
51,run0167,det_h1-4,0.00873214,0.000225195,4095.86,105.62899999999999,441.13300000000004,0,0.0,0.0,10.4778,1.8312700000000002,-0.0608749,107.42399999999999,469056.0,5394.8,167
52,run0172,det_h0-0,0.059807400000000004,0.000556539,15422.4,143.513,233.15200000000002,0,0.0,0.0,9.447989999999999,1.44445,-0.20936300000000002,218.80599999999998,257867.0,5365.1,172
53,run0172,det_h0-1,0.059217399999999996,0.000577775,15270.2,148.989,233.15200000000002,1,0.0,0.0,9.67424,1.33743,-0.205614,215.877,257867.0,5365.1,172
54,run0172,det_h0-2,0.0243338,0.00038175300000000003,6274.89,98.4416,233.15200000000002,0,0.0,0.0,10.1331,1.7666400000000002,-0.127949,131.319,257867.0,5365.1,172
55,run0172,det_h0-3,0.0429947,0.000522385,11086.9,134.70600000000002,233.15200000000002,1,0.0,0.0,10.1984,1.25485,-0.21738200000000002,227.695,257867.0,5365.1,172
56,run0172,det_h0-4,0.0469028,0.000555515,12094.7,143.249,233.15200000000002,1,0.0,0.0,10.2753,1.31331,-0.239988,251.533,257867.0,5365.1,172
