,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
3.713066663063821,0.00027611610005986764,8.565393029684021e-05,-6.6269751032490415e-06,6.893472866762361e-06,1.2583174313844039e-05,1.6120714932703125e-05,4.397661361865063,0.35485523900731186,1.0994153404662657
3.714609239285003,0.00025111832163498247,7.833991427570995e-05,-5.354590454242903e-06,6.259663893243992e-06,1.1404950828191831e-05,1.4736738883984322e-05,5.0593343148782095,0.2812634285587179,1.2648335787195524
3.7164946102220036,0.00020318144005713334,6.835398913336118e-05,-9.843331281253075e-06,5.025252216270507e-06,9.139727743548098e-06,1.1789121032205168e-05,2.9164427434693745,0.5719044752183146,0.7291106858673436
3.7181228851221393,0.00016265666811293196,4.717403445678223e-05,-4.695129062570156e-06,4.008320588710153e-06,7.357459457125871e-06,9.40093272866913e-06,2.4090785956937584,0.6609872382857886,0.6022696489234396
3.719836858701231,0.00011030750756655461,3.6739021655779615e-05,-1.6423449450647762e-06,2.745880338581859e-06,5.005159612284318e-06,6.475099896878356e-06,4.0555280368965,0.3985431047687933,1.013882009224125
3.720693845490776,0.00015567602883866588,4.4866016165447846e-05,-1.0785046554950785e-06,3.903887917427986e-06,7.246936344845082e-06,9.180635704317136e-06,1.5677891713821643,0.814569405624553,0.3919472928455411
3.721636530959276,7.8007136291933e-05,2.4122194427032725e-05,-1.9747761725916175e-06,1.9953609414638535e-06,3.694735186465792e-06,4.679987597571797e-06,1.640109849187903,0.8015657748469287,0.41002746229697573
3.7233505045383666,5.24012386154456e-05,1.1850845890499891e-05,-1.2370990802728103e-06,1.3659625997733943e-06,2.5287790849864903e-06,3.1610795566213263e-06,1.6772823883842851,0.7948400521766681,0.4193205970960713
3.7250644781174582,4.003179333670344e-05,9.213717091302968e-06,-1.0192155000032639e-06,1.0563847408867136e-06,1.9449491553338706e-06,2.4169470367431084e-06,2.671520267621747,0.6142073178768841,0.6678800669054368
3.7291780147072764,2.4195773934078257e-05,5.015999458996266e-06,-8.124648578152169e-07,6.941613607726214e-07,1.2955594542558264e-06,1.5987330534674957e-06,1.904302610432524,0.753354553580337,0.476075652608131
3.7333772499760496,2.1537531051000426e-05,2.8739442337497584e-06,-2.0675811489156648e-06,6.50160519634547e-07,1.1570285946639727e-06,1.458627994460271e-06,8.565584444734872,0.07292400303394343,2.141396111183718
3.737747882602732,2.016816623866864e-05,1.1869114187044055e-06,-1.1688988870104183e-06,5.943855150833864e-07,1.0993015638634093e-06,1.3271711533295882e-06,2.0010501303685277,0.7355657216651923,0.5002625325921319
3.7549733170725963,2.1941057805428035e-05,1.420116516246653e-08,-7.593527909245567e-07,6.249005046437237e-07,1.1532725623480158e-06,1.3728684723099065e-06,5.372527863744466,0.25116367234274556,1.3431319659361165
3.7721130528635065,2.8854853033287336e-05,-2.8808007575803604e-06,1.6321218730526321e-06,7.808256708076537e-07,1.474895612060732e-06,1.691581220702641e-06,0.9793959643459845,0.9129039748862318,0.24484899108649613
3.789167089975462,3.8915224788455044e-05,-2.195065991526268e-06,9.197307278273979e-07,1.0271376977707902e-06,1.8911112629942117e-06,2.2325701996022913e-06,5.034167698185058,0.28380960947611195,1.2585419245462646
3.7979083552288264,5.75037022228124e-05,-1.954144943317218e-06,-2.1020453131777447e-06,1.4755567057415315e-06,2.683582213205057e-06,3.1524352546635278e-06,4.548262184620136,0.33686312993627393,1.137065546155034
3.8064782231242815,7.164364265350434e-05,-2.739038915868563e-06,-2.4651393497363374e-06,1.7752899212172643e-06,3.2155548437504385e-06,3.7995944203640155e-06,2.0177145746617455,0.7325005108457258,0.5044286436654364
3.8148766936618275,0.00013622211657674508,-1.2194013463819685e-05,5.779866009331981e-07,3.48431657688431e-06,6.422355731110487e-06,7.448930932322458e-06,3.1770674050462175,0.5286428985089833,0.7942668512615544
3.823360862878328,0.00021249436594448568,-2.3787467311164314e-05,-2.317360150685911e-06,5.287518526640151e-06,9.686893738259408e-06,1.1089246844884145e-05,0.651939678285013,0.9571207754190393,0.16298491957125325
3.82773149550501,0.0004983022180633358,-6.16390982378606e-05,5.585495321359349e-06,1.2603775138186911e-05,2.337770403567067e-05,2.655792492021464e-05,0.44448897239353313,0.9786750861668229,0.11112224309838328
3.832102128131692,0.0007439638796530426,-6.870858696641341e-05,6.801590102175313e-06,1.839218104830326e-05,3.359878593518742e-05,3.908555125670061e-05,3.445559415258877,0.4862042879509806,0.8613898538147192
3.8405862973481923,0.0007855044415125878,-0.00010730902863485586,8.982935780946482e-06,1.909833995057912e-05,3.4591633739160164e-05,3.984606486644808e-05,4.4631191678102935,0.34694302004301436,1.1157797919525734
3.8474421916645563,0.0005789023634797877,-7.085969144885861e-05,1.2066837712930737e-05,1.4386064809562393e-05,2.6333268773777255e-05,3.028093945110039e-05,3.1564391163399934,0.5319953707940397,0.7891097790849984
3.8543837846598756,0.0002751684401139762,-2.137364938326064e-05,-9.917989312073798e-06,6.942580056259863e-06,1.2531105579198613e-05,1.4603515474817306e-05,3.2059980813422513,0.5239626985301195,0.8014995203355628
3.8561834569179205,0.00020398827476410752,-2.2332206141137867e-05,6.463795518588892e-08,5.188737603427452e-06,9.582380100546369e-06,1.0921793708602922e-05,1.6724772118240168,0.7957108900947256,0.4181193029560042
3.857811731818057,0.0002699155665295807,-3.281865408337462e-05,4.004479032100876e-06,6.70742500182131e-06,1.2246881512671834e-05,1.413686126524695e-05,4.169464725003958,0.3835568369211542,1.0423661812509895
3.859611404076103,0.00010342529452982412,-6.250961471907681e-06,1.4201127258828782e-06,2.690450397426369e-06,4.927894886306881e-06,5.802620541375399e-06,5.1736367476587555,0.2699407438959294,1.2934091869146889
3.8620109670868303,6.924421410740606e-05,-1.2172334595606828e-06,1.057820768755302e-06,1.77123695575549e-06,3.2390120321656985e-06,3.833287753748327e-06,4.313836955313093,0.3651956319134849,1.0784592388282732
