Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0170,det_h1-1,0.0465656,0.000540626,8144.36,94.5561,162.556,1,0,0,12.5391,1.6846,-0.00900977,16.4898,174901
run0170,det_h1-2,0.0144439,0.000316055,2526.26,55.2784,162.556,0,0,0,14,1.31449,-0.013337,21.707,174901
run0170,det_h1-3,0.0300148,0.000452574,5249.61,79.1556,162.556,1,0,0,14,1.68646,-0.0245832,40.8361,174901
run0170,det_h1-4,0.0469872,0.000548282,8218.12,95.8951,162.556,0,0,0,13.4959,1.09526,-0.0131497,21.9734,174901
run0171,det_h0-0,0.0472636,0.000574843,7520.02,91.4621,146.168,0,0,0,12.3,1.28961,0.00735066,-5.58819,159108
run0171,det_h0-1,0.0387633,0.000520993,6167.55,82.8942,146.168,1,0,0,13.3076,1.46576,0.00105021,1.4112,159108
run0171,det_h0-2,0.0148309,0.000351714,2359.71,55.9605,146.168,1,0,0,12.7752,1.44429,0.00741222,-6.30628,159108
run0171,det_h0-3,0.0451756,0.000574929,7187.81,91.4757,146.168,0,0,0,13.8025,1.1265,-0.0290514,44.533,159108
run0171,det_h0-4,0.0507811,0.000596387,8079.68,94.8899,146.168,0,0,0,14,1.211,-0.0280679,43.0002,159108
run0171,det_h0-5,0.0476267,0.000590813,7577.78,94.003,146.168,1,0,0,14,1.51075,0.0225035,-24.2625,159108
run0171,det_h0-6,0.0495918,0.000604666,7890.45,96.2071,146.168,1,0,0,13.1007,1.4815,-0.0176213,29.8568,159108
run0171,det_h0-7,0.0457902,0.00056892,7285.58,90.5198,146.168,0,0,0,14,1.16591,-0.0504869,74.093,159108
run0171,det_h1-0,0.0494486,0.000592378,7867.67,94.252,146.168,0,0,0,13.1191,1.11382,-0.0204811,32.3501,159108
run0171,det_h1-1,0.0487909,0.000579942,7763.03,92.2734,146.168,1,0,0,12.724,1.47861,0.00446633,-2.44465,159108
run0171,det_h1-2,0.0151305,0.000340819,2407.39,54.2271,146.168,1,0,0,14,1.51832,-0.00538363,11.0261,159108
run0171,det_h1-3,0.0319902,0.000491923,5089.89,78.2689,146.168,1,0,0,14,1.49719,-0.022282,37.9849,159108
run0171,det_h1-4,0.0495693,0.000591687,7886.87,94.1422,146.168,0,0,0,13.2863,1.23793,-0.00211065,7.01526,159108
run0172,det_h0-0,0.0337256,0.000386885,8696.73,99.7648,233.152,1,0,0,12.5337,1.49852,0.00232463,3.15179,257867
run0172,det_h0-1,0.0293743,0.000363832,7574.65,93.8202,233.152,0,0,0,13.1478,1.27369,-0.0119482,21.7847,257867
run0172,det_h0-2,0.013915,0.000263062,3588.22,67.8351,233.152,0,0,0,13.6296,1.26799,-0.0142911,23.5647,257867
run0172,det_h0-3,0.0303762,0.000376647,7833.01,97.1247,233.152,0,0,0,13.9116,1.28383,-0.0216246,35.8469,257867
run0172,det_h0-4,0.0369432,0.00040266,9526.42,103.833,233.152,1,0,0,14,1.68881,-0.0314949,50.1144,257867
run0172,det_h0-5,0.0400859,0.000426,10336.8,109.851,233.152,1,0,0,14,1.63613,0.0164361,-13.4811,257867
run0172,det_h0-6,0.0456645,0.000460745,11775.4,118.811,233.152,0,0,0,13.0292,1.31181,-0.0204247,38.3161,257867
run0172,det_h0-7,0.0384601,0.000417036,9917.58,107.54,233.152,1,0,0,13.9615,1.74884,-0.0516416,76.6694,257867
run0172,det_h1-0,0.035979,0.00040268,9277.81,103.838,233.152,1,0,0,13.2265,1.54443,-0.0325434,51.1797,257867
run0172,det_h1-1,0.0324662,0.000375618,8371.97,96.8595,233.152,1,0,0,12.507,1.56756,-0.0220246,35.5344,257867
run0172,det_h1-2,0.0137861,0.000250376,3554.99,64.5637,233.152,1,0,0,14,2.56095,0.00685673,-5.25559,257867
run0172,det_h1-3,0.0250506,0.000342164,6459.72,88.2328,233.152,1,0,0,14,2.40079,-0.0148317,29.9961,257867
run0172,det_h1-4,0.0347899,0.000386448,8971.16,99.6523,233.152,0,0,0,13.7139,1.28726,-0.0147871,24.0158,257867
run0173,det_h0-0,0.0337932,0.000432515,6937.45,88.7914,189.258,1,0,0,12.2105,1.41492,0.0164549,-17.5161,205291
run0173,det_h0-1,0.031385,0.000420432,6443.06,86.3108,189.258,0,0,0,13.244,1.05777,-0.0133276,22.6113,205291
run0173,det_h0-2,0.0146885,0.000299973,3015.41,61.5819,189.258,0,0,0,12.9707,1.1567,0.00814688,-7.3431,205291
run0173,det_h0-3,0.0302523,0.000419797,6210.53,86.1805,189.258,1,0,0,13.69,1.42846,-0.0226476,35.8895,205291
run0173,det_h0-4,0.0381676,0.000455709,7835.47,93.553,189.258,0,0,0,14,1.36334,-0.0251811,39.5869,205291
run0173,det_h0-5,0.0427454,0.00048347,8775.25,99.252,189.258,1,0,0,14,1.87626,-0.0270201,43.5362,205291
run0173,det_h0-6,0.0487927,0.000529705,10016.7,108.744,189.258,1,0,0,13.3031,1.44437,-0.00480899,14.5272,205291
run0173,det_h0-7,0.0394291,0.000466706,8094.44,95.8106,189.258,0,0,0,14,1.29125,-0.0481398,72.0031,205291
run0173,det_h1-0,0.0365648,0.000455435,7506.43,93.4967,189.258,1,0,0,13.0163,1.57481,-0.0162109,27.9174,205291
run0173,det_h1-1,0.0321129,0.000421454,6592.5,86.5208,189.258,1,0,0,12.3079,1.70504,-0.00221697,7.59063,205291
run0173,det_h1-2,0.0152104,0.000295904,3122.55,60.7465,189.258,1,0,0,14,2.00533,-0.000902108,4.95148,205291
run0173,det_h1-3,0.0256999,0.000391722,5275.97,80.417,189.258,1,0,0,14,1.5721,-0.0135151,27.4927,205291
run0173,det_h1-4,0.0353368,0.000442806,7254.32,90.9041,189.258,0,0,0,13.514,1.37696,-0.00279841,7.76904,205291
run0174,det_h0-0,0.0400278,0.000541928,6059,82.0317,139.253,1,0,0,12.3472,1.40415,0.00411747,-2.26152,151370
run0174,det_h0-1,0.0354182,0.000519517,5361.25,78.6393,139.253,0,0,0,13.0826,1.24734,0.0052757,-3.82102,151370
run0174,det_h0-2,0.0156685,0.000364064,2371.73,55.1084,139.253,0,0,0,13.3432,1.17134,0.00621872,-5.90267,151370
run0174,det_h0-3,0.0357433,0.000530178,5410.46,80.253,139.253,1,0,0,13.8078,1.48011,-0.0146545,23.9356,151370
run0174,det_h0-4,0.0424381,0.000571501,6423.86,86.5081,139.253,0,0,0,14,0.894991,0.00506358,-1.25879,151370
run0174,det_h0-5,0.0470241,0.000593795,7118.04,89.8827,139.253,1,0,0,14,1.90112,-0.00607553,13.5138,151370
run0174,det_h0-6,0.0533426,0.000636366,8074.47,96.3268,139.253,1,0,0,13.2642,1.52071,-0.0193288,31.8201,151370
run0174,det_h0-7,0.044663,0.000576846,6760.64,87.3172,139.253,0,0,0,14,1.27497,-0.0340525,51.0805,151370
run0174,det_h1-0,0.0428638,0.000563512,6488.3,85.2988,139.253,0,0,0,12.9093,1.19435,-0.0338518,50.1231,151370
run0174,det_h1-1,0.0372313,0.000537113,5635.7,81.3028,139.253,0,0,0,12.3018,0.735931,0.0112904,-10.1515,151370
run0174,det_h1-2,0.0160285,0.000358336,2426.24,54.2413,139.253,1,0,0,14,1.58539,-0.00102943,4.45577,151370
run0174,det_h1-3,0.0303807,0.000488223,4598.73,73.9023,139.253,1,0,0,14,1.56735,-0.0423913,64.1098,151370
run0174,det_h1-4,0.039888,0.000549122,6037.84,83.1205,139.253,1,0,0,13.1702,1.45305,-0.00140837,5.28255,151370
run0175,det_h0-0,0.0445009,0.000647894,5322,77.4836,109.58,0,0,0,12.3491,0.940367,0.0107935,-11.6301,119593
run0175,det_h0-1,0.0380123,0.000607721,4546.01,72.6791,109.58,0,0,0,13.0689,1.12893,0.000345334,2.17207,119593
run0175,det_h0-2,0.0164522,0.000420634,1967.57,50.3049,109.58,0,0,0,13.3382,1.22961,0.00600292,-5.76776,119593
run0175,det_h0-3,0.0401484,0.000627356,4801.47,75.0274,109.58,0,0,0,13.8081,1.34698,-0.0168191,26.2326,119593
run0175,det_h0-4,0.0473343,0.000669571,5660.85,80.076,109.58,0,0,0,14,1.25036,-0.0247259,37.7355,119593
run0175,det_h0-5,0.0494398,0.000680388,5912.66,81.3697,109.58,1,0,0,14,1.50445,-0.0148621,24.2993,119593
run0175,det_h0-6,0.0560093,0.000735927,6698.33,88.0117,109.58,0,0,0,13.0549,1.30546,-0.0153421,25.5458,119593
run0175,det_h0-7,0.0473453,0.000683912,5662.16,81.7911,109.58,0,0,0,13.8495,1.31571,-0.0278902,42.0296,119593
run0175,det_h1-0,0.0470886,0.00067079,5631.46,80.2217,109.58,0,0,0,12.9591,1.37832,-0.000538143,4.09342,119593
run0175,det_h1-1,0.043491,0.000633472,5201.21,75.7588,109.58,0,0,0,12.5241,1.34369,-0.00349975,7.3171,119593
run0175,det_h1-2,0.0169355,0.000419816,2025.36,50.2071,109.58,0,0,0,14,1.27459,-0.0013889,4.80273,119593
run0175,det_h1-3,0.0325435,0.000571794,3891.97,68.3826,109.58,0,0,0,14,1.2374,-0.0157845,27.0022,119593
run0175,det_h1-4,0.04543,0.000656217,5433.11,78.479,109.58,0,0,0,13.3844,1.17598,-0.00728014,12.8428,119593
run0176,det_h0-0,0.0519493,0.000775619,4895.39,73.0896,90.0006,0,0,0,12.1593,1.14445,0.00123287,0.630348,94234
run0176,det_h0-1,0.0411799,0.000719456,3880.55,67.7972,90.0006,0,0,0,13.5428,0.897256,0.0097959,-10.9946,94234
run0176,det_h0-2,0.0174591,0.000485357,1645.24,45.7372,90.0006,0,0,0,12.8599,0.996191,0.00799419,-9.01955,94234
run0176,det_h0-3,0.0478167,0.000767511,4505.96,72.3257,90.0006,0,0,0,13.8143,1.23253,-0.0200821,29.9794,94234
run0176,det_h0-4,0.0547217,0.000812317,5156.64,76.5478,90.0006,0,0,0,14,1.13934,-0.00711533,13.3313,94234
run0176,det_h0-5,0.0543222,0.000806682,5119,76.0169,90.0006,0,0,0,14,1.38255,-0.00340091,8.14956,94234
run0176,det_h0-6,0.0594029,0.000848355,5597.77,79.9438,90.0006,1,0,0,13.4107,1.40858,-0.0077878,13.8786,94234
run0176,det_h0-7,0.0505731,0.000794656,4765.7,74.8836,90.0006,0,0,0,13.825,1.11961,-0.0214098,32.4753,94234
run0176,det_h1-0,0.0528561,0.000811329,4980.84,76.4547,90.0006,0,0,0,13.1576,1.00613,-0.0150401,24.2382,94234
run0176,det_h1-1,0.0502863,0.000777854,4738.67,73.3003,90.0006,0,0,0,12.5968,1.29566,-0.000847594,4.22373,94234
run0176,det_h1-2,0.0175495,0.000475438,1653.76,44.8024,90.0006,0,0,0,14,1.26228,-0.00434961,8.13913,94234
run0176,det_h1-3,0.0350284,0.000661328,3300.87,62.3195,90.0006,1,0,0,14,1.6366,-0.0172328,27.6306,94234
run0176,det_h1-4,0.053912,0.000796944,5080.34,75.0992,90.0006,0,0,0,13.1882,1.30224,-0.00056985,2.83274,94234
run0177,det_h0-0,0.0691613,0.00099231,5369.68,77.0429,71.8399,0,0,0,12.4695,0.878274,0.0020687,-0.303502,77640
run0177,det_h0-1,0.0537887,0.000886989,4176.16,68.8658,71.8399,0,0,0,13.1881,0.98375,-0.00225339,5.21123,77640
run0177,det_h0-2,0.0184869,0.000565531,1435.33,43.9078,71.8399,0,0,0,13.148,1.17885,0.00475412,-4.45901,77640
run0177,det_h0-3,0.0653507,0.000988006,5073.83,76.7088,71.8399,0,0,0,13.6476,1.31866,-0.0237359,35.2697,77640
run0177,det_h0-4,0.0717456,0.00100866,5570.33,78.3122,71.8399,0,0,0,14,1.20063,-0.0162044,25.0109,77640
