,a0,a1,a2,a3,a4
4.71002,5.428693334351317e-05,0.0,4.929306553528948e-06,0.0,1.5682455964217327e-06
4.73,4.993894033237813e-05,0.0,8.286585035285333e-06,0.0,-9.667901531291405e-07
4.75,6.820368416399008e-05,0.0,9.97048682003196e-06,0.0,1.5890725454957171e-06
4.75518,0.0001212440948170731,0.0,1.3888865828367973e-05,0.0,4.477912642282561e-06
4.75888,0.00013943385482825314,0.0,1.4897424976742307e-05,0.0,-3.590146475148465e-06
4.77004,0.00016901393606932926,0.0,2.2489115956475122e-05,0.0,1.3117144929420609e-06
4.77502,0.000256380241313657,0.0,4.127847895041645e-05,0.0,-3.724896774982533e-06
4.7801800000000005,0.0005446066761259368,0.0,0.00014432159980511962,0.0,-5.721439481166956e-05
4.79012,0.0006786886403507574,0.0,0.00015722770932606432,0.0,-4.727469438677575e-06
4.799919999999999,0.0005590327736204807,0.0,0.00011661041046933433,0.0,-4.6011434268361745e-06
4.81003,0.00026804000739079895,0.0,5.920218106033663e-05,0.0,8.229128851408462e-06
4.8121599999999995,0.0001294295617436089,0.0,3.2009283737474466e-05,0.0,4.822474694562891e-07
4.81527,8.005024165864148e-05,0.0,2.1018759381573422e-05,0.0,2.3201913597166953e-06
4.82006,4.3530537396792144e-05,0.0,1.0755769871254518e-05,0.0,-2.494667287960182e-06
4.82989,2.799780278940492e-05,0.0,3.640822545246507e-06,0.0,-2.597662408419491e-07
4.85003,2.0022429852228257e-05,0.0,1.749274918045344e-06,0.0,2.463712970298008e-06
4.86629,1.9745086448432625e-05,0.0,2.9076588539513894e-06,0.0,2.1090866365418437e-06
4.88989,2.2716824683514502e-05,0.0,3.88847153741889e-06,0.0,1.6745642145768328e-06
4.89991,4.313248744654314e-05,0.0,3.0820942605397464e-06,0.0,-2.651838858274727e-06
4.9101300000000005,6.238715749587872e-05,0.0,-3.2076431601804962e-06,0.0,1.72802067734024e-06
4.91996,7.83318479609716e-05,0.0,-3.615291397548551e-06,0.0,-1.9969560337625327e-06
4.92615,7.995816395607992e-05,0.0,-1.003326529093139e-06,0.0,-2.733178744043491e-07
4.9301900000000005,8.03775851223998e-05,0.0,1.564242139413321e-06,0.0,7.11778415923755e-07
4.93692,7.73603258385149e-05,0.0,3.920344392480965e-06,0.0,2.7248822496358145e-06
4.94675,8.044939016698061e-05,0.0,1.9102333614288013e-06,0.0,2.2005287685985005e-06
4.95027,8.074304920806619e-05,0.0,9.617500006969837e-06,0.0,4.899075837412142e-08
4.95676,8.570072122041012e-05,0.0,4.321604251148142e-06,0.0,4.979044988269373e-06
4.961869999999999,9.034216867090089e-05,0.0,8.409821881520193e-06,0.0,2.508871318017056e-06
4.96475,9.481554340494221e-05,0.0,6.758689102969499e-06,0.0,4.173929805900977e-06
4.96787,9.592863153921229e-05,0.0,1.1451884064577349e-05,0.0,2.8430146063820398e-06
4.97004,0.00010035893881867835,0.0,1.1883025146762729e-05,0.0,1.432425080870933e-07
4.9728,9.759080525866604e-05,0.0,1.3402024352463095e-05,0.0,3.6716848191510315e-06
4.97463,9.724648991134781e-05,0.0,1.2441162235001666e-05,0.0,8.061473004883658e-07
4.98471,8.089729524675603e-05,0.0,7.61852265273912e-06,0.0,4.213145396709002e-06
4.990069999999999,7.915331254162537e-05,0.0,1.384493007647819e-05,0.0,1.116047399846236e-07
4.994669999999999,6.31548077176167e-05,0.0,7.019326291010903e-06,0.0,2.1100208906244893e-06
5.00464,5.031091940958432e-05,0.0,5.211611994174707e-06,0.0,4.6852115692009004e-07
5.00999,5.382833268949138e-05,0.0,5.662376616479877e-06,0.0,2.6772087096796695e-06
5.01484,6.802908093107301e-05,0.0,1.191881532367751e-05,0.0,1.6161265864803566e-06
5.01774,9.25170925448223e-05,0.0,1.2951447949156753e-05,0.0,4.2934364499771734e-06
5.01786,8.945964681536273e-05,0.0,1.0860630517572506e-05,0.0,-9.4486706606196e-08
5.019819999999999,0.00014468065973499914,0.0,2.4997343254292114e-05,0.0,-1.3651111994091228e-06
5.0248,0.00026532285799434584,0.0,4.663677998894224e-05,0.0,-1.5892345524668762e-05
5.027830000000001,0.0002924619210172752,0.0,5.282110326073967e-05,0.0,-1.969271216821685e-05
5.0301,0.0003085624705153005,0.0,4.8812177802522034e-05,0.0,1.0980218708368973e-05
5.032780000000001,0.00034745561189070655,0.0,6.574397869647205e-05,0.0,3.6114429152590864e-06
5.0359,0.0003999038068333059,0.0,6.807056731786677e-05,0.0,-5.777772315892627e-06
5.03871,0.00041886301591188146,0.0,8.055425703430473e-05,0.0,-9.520033746006127e-06
5.041980000000001,0.00040589940002550516,0.0,8.364841345818629e-05,0.0,2.6292760594556843e-06
5.04479,0.00037108469772656667,0.0,7.094063871823951e-05,0.0,-5.991409537395213e-06
5.04997,0.00029538172868451653,0.0,7.623683141978848e-05,0.0,-4.352718164746147e-06
5.05484,0.00021134979638411065,0.0,5.5937667274937484e-05,0.0,-1.3496172487554343e-05
5.0648800000000005,0.00014200477624578845,0.0,3.060543926288926e-05,0.0,-2.0709763684511433e-06
5.06991,0.00011528204627755851,0.0,2.4461872178224698e-05,0.0,6.3968967281643164e-06
5.07448,9.342930342212303e-05,0.0,2.0358432868412126e-05,0.0,7.246702439023296e-07
5.08419,7.988411803689253e-05,0.0,1.706292855508841e-05,0.0,4.043544718885489e-06
5.08999,8.879269971645093e-05,0.0,1.589860467874555e-05,0.0,7.166699770338696e-06
5.093719999999999,0.0003293260845873026,0.0,8.650026491851863e-05,0.0,-1.1940452590917027e-05
5.09676,0.0006274129378046552,0.0,0.00015469484164621345,0.0,1.1492145604056921e-05
5.09889,0.0006984973322907529,0.0,0.00017145412182623728,0.0,1.5376170010580636e-05
5.09999,0.0007352375743384266,0.0,0.00018623745427950137,0.0,-3.5765055052817976e-06
5.10043,0.0007204316279372303,0.0,0.00017593916466951976,0.0,-4.518511044134991e-06
5.100709999999999,0.0007168377662702624,0.0,0.000168818101801415,0.0,-3.3171048591816466e-06
5.10288,0.0008881372252283734,0.0,0.00022020581494261156,0.0,-8.858677605420076e-06
5.1048599999999995,0.0009289622663922919,0.0,0.00021961108002018667,0.0,-2.1161943964874257e-05
5.1069,0.0009264985896335037,0.0,0.00020063554743736904,0.0,8.614492099024227e-06
5.10878,0.0009385396758766754,0.0,0.0002542589505219598,0.0,-1.5078127746951165e-06
5.110040000000001,0.0009460925911397544,0.0,0.0002227078666439506,0.0,2.0890797955600638e-05
5.11075,0.0009320207552190797,0.0,0.0002118342467462176,0.0,7.339649172659951e-06
5.11384,0.0009169670329805345,0.0,0.0002039072723243473,0.0,1.3458015308472844e-07
5.1188,0.0007680249172174119,0.0,0.00017674744508790286,0.0,4.4742706403908615e-06
5.1237699999999995,0.0005629131303903205,0.0,0.0001351139566760753,0.0,-1.0332282317580731e-05
5.12852,0.0004107580228342945,0.0,8.750933579760506e-05,0.0,2.4273264946403563e-06
5.12994,0.00043031734517178725,0.0,0.00010654994157856887,0.0,8.129421299013026e-06
5.1338099999999995,0.0003311331470249582,0.0,8.073977516782003e-05,0.0,1.733269783866387e-06
5.13888,0.0003310166193261172,0.0,7.184190698285265e-05,0.0,7.099740762049726e-06
5.14165,0.00031827294423030677,0.0,7.885190376734371e-05,0.0,-1.7253612127029212e-06
5.1447400000000005,0.00029294005192444846,0.0,6.301657955251813e-05,0.0,8.378859503636059e-07
5.14799,0.00027231093668773985,0.0,6.318755264315908e-05,0.0,-1.2262243733435162e-05
5.15001,0.00026171573681600137,0.0,6.774813916727199e-05,0.0,-3.2334537503518335e-06
5.150980000000001,0.0002493272019499312,0.0,5.772271841677461e-05,0.0,1.1020549179691656e-06
5.15704,0.00021079471984830056,0.0,4.3926842431362996e-05,0.0,-3.987241105376607e-06
5.15937,0.0001886547860933451,0.0,3.933504503146113e-05,0.0,7.251278680724332e-06
5.17005,0.00011984979489714379,0.0,2.7929332150481127e-05,0.0,1.168536829299468e-06
5.18984,8.889934980119232e-05,0.0,1.7368440693241397e-05,0.0,5.542811101512008e-06
5.210030000000001,9.669099162737189e-05,0.0,2.1245886589790475e-05,0.0,6.4804073670169965e-06
5.23003,0.00013085297869299236,0.0,2.2982294506544424e-05,0.0,5.35032577862588e-06
5.2395,0.00016982861411335884,0.0,3.878136785973486e-05,0.0,7.712730358316712e-07
5.24306,0.00018556260979018954,0.0,3.5851335328129155e-05,0.0,6.821254740295646e-06
5.25013,0.00025592861568334214,0.0,4.464778614030352e-05,0.0,1.7339513464589932e-05
5.25994,0.00038567151307328,0.0,7.527498458607928e-05,0.0,1.5989555221439024e-05
5.26504,0.00045598463422762397,0.0,8.854937381100043e-05,0.0,-1.4180207633485732e-06
5.26998,0.0005551077469547375,0.0,0.00012681732352240533,0.0,1.0496325917192617e-05
5.27496,0.0007498996780802837,0.0,0.00021496284775136262,0.0,3.363231852993233e-05
5.27502,0.0007421393939302571,0.0,0.00020521440406966863,0.0,8.164403394931125e-06
5.2798099999999994,0.0011231723216673243,0.0,0.000260849160595102,0.0,2.1657040440990915e-05
5.28495,0.0014393364931895298,0.0,0.0003248044732896631,0.0,3.5693380472375334e-06
5.29016,0.0018713542782694507,0.0,0.0003852629451515217,0.0,9.236916885932158e-05
5.29294,0.0022019802586003587,0.0,0.000617117314409957,0.0,5.6231566829454675e-05
5.29767,0.0021449054713127834,0.0,0.0004987951231202109,0.0,2.758703284644474e-05
5.29972,0.002112937407379047,0.0,0.0005566926347355342,0.0,-6.106242373602888e-06
5.30238,0.0019871374103136064,0.0,0.0004681514898122839,0.0,9.776144028755311e-06
5.30823,0.0017235518965151384,0.0,0.00041781211774750103,0.0,4.308208635926714e-05
5.312880000000001,0.0016376572581585545,0.0,0.00039880518832578635,0.0,4.257604443430796e-05
5.31752,0.0014052600526926556,0.0,0.00036721957422189904,0.0,1.783411642374489e-05
5.32281,0.001116911626743041,0.0,0.0003005481122658742,0.0,1.8215610605691993e-05
5.32768,0.0009393015894190314,0.0,0.00022482892710339877,0.0,3.516089981968231e-05
5.33288,0.0006904472105173385,0.0,0.0002028001410614523,0.0,3.647819569036101e-07
5.33291,0.0007163056137630521,0.0,0.00018479078550944126,0.0,1.3902994014056919e-05
5.33747,0.0004804442080658567,0.0,0.00010945819670836461,0.0,1.7291286342310273e-05
5.34274,0.000297083562196953,0.0,7.4057709807352e-05,0.0,-1.4471708947728506e-05
5.34293,0.0002974900916691384,0.0,6.371074033422943e-05,0.0,9.14290832638224e-06
5.34694,0.0002249334097699183,0.0,4.394942243546935e-05,0.0,-1.0722151695162477e-05
5.34826,0.00021262853333768022,0.0,4.1924103761884664e-05,0.0,1.028505592339121e-05
5.34858,0.0002000263469023997,0.0,4.094282072034656e-05,0.0,-4.500373318070391e-06
5.35205,0.0003381119631856241,0.0,8.300084210123922e-05,0.0,-9.98415004743756e-06
5.3536,0.0002604446672310681,0.0,6.219949547515947e-05,0.0,2.845828243225355e-06
5.3579,0.00041049856914012676,0.0,9.283990155989329e-05,0.0,1.7188356883486072e-06
5.35797,0.00043501460715038976,0.0,0.0001057231771976385,0.0,1.4903484378056614e-05
5.3598300000000005,0.0003894113614452074,0.0,8.773028012294188e-05,0.0,9.469088560436776e-09
5.36189,0.00037524399656463456,0.0,9.046259389440986e-05,0.0,-5.13328675835587e-06
5.36386,0.00036928334134324407,0.0,9.182690263603521e-05,0.0,2.28512946505924e-06
5.36605,0.0003597132588485009,0.0,8.472120091451387e-05,0.0,-6.3185951940925715e-06
5.368040000000001,0.0003436090003220392,0.0,7.914073519308307e-05,0.0,-9.031857090654223e-06
5.36827,0.00035230677601880443,0.0,8.486181333102896e-05,0.0,9.579636833579998e-06
5.36965,0.0003502020859816901,0.0,6.988152422758817e-05,0.0,6.7333987344371415e-06
5.3714900000000005,0.0003749957014928966,0.0,8.433830701965792e-05,0.0,6.436495349231803e-06
5.373419999999999,0.00030427494012881285,0.0,7.60840600765825e-05,0.0,8.31048630423333e-06
5.3748,0.00020537225553909097,0.0,5.0060841052109764e-05,0.0,1.9662129290652437e-06
5.38009,8.981860121365042e-05,0.0,2.0588432580394936e-05,0.0,-1.8944908388831844e-06
5.3829199999999995,5.781402309190402e-05,0.0,7.75987876779349e-06,0.0,-3.6562954709514576e-06
5.3833400000000005,8.124213668680005e-05,0.0,1.691910514686228e-05,0.0,2.3328016780247e-06
5.383859999999999,5.108765938350154e-05,0.0,8.618249237228057e-06,0.0,-1.2655942317196635e-06
5.38596,3.940575500517179e-05,0.0,4.5728290629137125e-06,0.0,2.449125403465283e-06
5.38986,3.413864196461903e-05,0.0,3.1370841216753316e-06,0.0,-2.4074836748033465e-06
5.39308,3.216044166305156e-05,0.0,1.3151239291348307e-06,0.0,2.6013195590967226e-06
5.40341,3.1248720742055634e-05,0.0,8.829767117806767e-07,0.0,3.7794850496694854e-06
5.41408,3.751468777130242e-05,0.0,1.7514159548398687e-06,0.0,5.539661847502759e-07
5.42436,3.800803970945954e-05,0.0,3.931620873595142e-06,0.0,2.0689189935519787e-06
5.43541,4.198089464376256e-05,0.0,6.766106499424512e-06,0.0,2.6250828763289844e-06
5.43926,4.860010999832939e-05,0.0,6.684662756913025e-06,0.0,1.418395634556859e-06
5.4408199999999995,4.846799095123276e-05,0.0,3.462384350585882e-06,0.0,5.63172191407934e-06
