,Run,Detector,Yield,Yield err,Fit Status,Ea
133,run0172,det_h0-3,0.0432829,0.00123892,0,5353.59605829881
134,run0172,det_h0-4,0.0474392,0.000927257,0,5353.59605829881
135,run0172,det_h0-5,0.0336578,0.00183126,0,5353.59605829881
136,run0172,det_h0-6,0.0523513,0.000815984,0,5353.59605829881
137,run0172,det_h0-7,0.029267200000000004,0.0017512,0,5353.59605829881
138,run0172,det_h1-0,0.04491830000000001,0.000933727,0,5353.59605829881
139,run0172,det_h1-1,0.0389033,0.00129002,0,5353.59605829881
140,run0172,det_h1-2,0.0261988,0.000630811,0,5353.59605829881
141,run0172,det_h1-3,1.90342e-12,0.0016209,1,5353.59605829881
142,run0172,det_h1-4,0.05990940000000001,0.00163987,0,5353.59605829881
143,run0173,det_h0-0,0.055738199999999995,0.000980445,0,5348.26057429132
144,run0173,det_h0-1,0.051869500000000006,0.00284489,0,5348.26057429132
145,run0173,det_h0-2,0.0222702,0.000645533,0,5348.26057429132
146,run0173,det_h0-3,0.039806,0.00101667,0,5348.26057429132
147,run0173,det_h0-4,0.042159800000000004,0.0013392999999999999,0,5348.26057429132
148,run0173,det_h0-5,0.0403312,0.00234951,0,5348.26057429132
149,run0173,det_h0-6,0.0456475,0.00210247,0,5348.26057429132
150,run0173,det_h0-7,0.026057999999999998,0.0024781,0,5348.26057429132
151,run0173,det_h1-0,0.0417844,0.00138675,0,5348.26057429132
152,run0173,det_h1-1,0.035886699999999994,0.00125447,0,5348.26057429132
153,run0173,det_h1-2,0.00885141,0.00192291,0,5348.26057429132
154,run0173,det_h1-3,0.0345097,0.00414221,0,5348.26057429132
155,run0173,det_h1-4,0.0548924,0.0025874,0,5348.26057429132
156,run0174,det_h0-0,0.0287792,0.00193778,0,5342.92775032613
157,run0174,det_h0-1,0.027627600000000002,0.00189924,0,5342.92775032613
158,run0174,det_h0-2,0.017316599999999998,0.00670148,0,5342.92775032613
159,run0174,det_h0-3,3.66725e-16,0.000236281,0,5342.92775032613
160,run0174,det_h0-4,0.0212342,0.00215736,0,5342.92775032613
161,run0174,det_h0-5,0.051380499999999996,0.0022555,0,5342.92775032613
162,run0174,det_h0-6,0.0522072,0.00241171,0,5342.92775032613
163,run0174,det_h0-7,0.0482893,0.00108188,0,5342.92775032613
164,run0174,det_h1-0,0.0486364,0.00118636,0,5342.92775032613
165,run0174,det_h1-1,5.8056e-10,0.00552549,1,5342.92775032613
166,run0174,det_h1-2,0.014817600000000002,0.006951899999999999,0,5342.92775032613
167,run0174,det_h1-3,0.0446593,0.00495072,0,5342.92775032613
168,run0174,det_h1-4,0.0664804,0.00157675,0,5342.92775032613
169,run0175,det_h0-0,0.0703887,0.00178558,0,5337.46918153931
170,run0175,det_h0-1,0.07114060000000001,0.00191361,0,5337.46918153931
171,run0175,det_h0-2,0.000544744,0.000375868,0,5337.46918153931
172,run0175,det_h0-3,1.04637e-11,0.000915433,0,5337.46918153931
173,run0175,det_h0-4,0.054317899999999995,0.00213851,0,5337.46918153931
174,run0175,det_h0-5,0.05656749999999999,0.00156297,0,5337.46918153931
175,run0175,det_h0-6,0.0640859,0.00118201,0,5337.46918153931
176,run0175,det_h0-7,3.15123e-12,0.00102742,0,5337.46918153931
177,run0175,det_h1-0,0.0340464,0.00378877,0,5337.46918153931
178,run0175,det_h1-1,0.033481,0.00906728,0,5337.46918153931
179,run0175,det_h1-2,2.6306999999999996e-09,0.0171513,0,5337.46918153931
180,run0175,det_h1-3,0.0435515,0.0160529,0,5337.46918153931
181,run0175,det_h1-4,0.0729919,0.00179171,0,5337.46918153931
182,run0176,det_h0-0,0.039488999999999996,0.00446337,0,5332.91180952301
183,run0176,det_h0-1,0.0359279,0.00282185,0,5332.91180952301
184,run0176,det_h0-2,0.029379200000000005,0.00189564,0,5332.91180952301
185,run0176,det_h0-3,0.000133564,0.000398818,0,5332.91180952301
186,run0176,det_h0-4,0.05312480000000001,0.00415274,0,5332.91180952301
187,run0176,det_h0-5,0.000568976,0.00053317,0,5332.91180952301
188,run0176,det_h0-6,3.49205e-12,0.00039814300000000005,0,5332.91180952301
189,run0176,det_h0-7,0.0533587,0.00122286,0,5332.91180952301
190,run0176,det_h1-0,3.18108e-11,0.000211942,0,5332.91180952301
191,run0176,det_h1-1,0.045225,0.00279675,0,5332.91180952301
192,run0176,det_h1-2,0.030177600000000002,0.00115532,0,5332.91180952301
193,run0176,det_h1-3,0.036334500000000006,0.0173892,0,5332.91180952301
194,run0176,det_h1-4,1.27456e-10,0.00372879,0,5332.91180952301
195,run0177,det_h0-0,0.0327577,0.00327449,0,5327.68285950507
196,run0177,det_h0-1,0.0702302,0.00205376,0,5327.68285950507
197,run0177,det_h0-2,0.0250952,0.0017999000000000003,0,5327.68285950507
198,run0177,det_h0-3,0.0483753,0.00134151,0,5327.68285950507
199,run0177,det_h0-4,0.052913999999999996,0.00163344,0,5327.68285950507
200,run0177,det_h0-5,0.047416599999999996,0.00593874,0,5327.68285950507
201,run0177,det_h0-6,0.056347,0.00489535,0,5327.68285950507
202,run0177,det_h0-7,0.0476616,0.00138753,0,5327.68285950507
203,run0177,det_h1-0,0.0521376,0.00127025,0,5327.68285950507
204,run0177,det_h1-1,3.49969e-11,0.000256714,0,5327.68285950507
205,run0177,det_h1-2,1.95519e-10,0.000714137,0,5327.68285950507
206,run0177,det_h1-3,4.14689e-14,0.000256623,0,5327.68285950507
207,run0177,det_h1-4,0.0675417,0.00157559,0,5327.68285950507
208,run0178,det_h0-0,0.042568199999999994,0.00457609,0,5322.80909439646
209,run0178,det_h0-1,0.0481851,0.00726907,0,5322.80909439646
210,run0178,det_h0-2,0.0239616,0.00145133,0,5322.80909439646
211,run0178,det_h0-3,0.043011,0.0014114000000000002,0,5322.80909439646
212,run0178,det_h0-4,0.0235932,0.0035391,0,5322.80909439646
213,run0178,det_h0-5,0.045910400000000004,0.00188018,0,5322.80909439646
214,run0178,det_h0-6,0.053947,0.0014365,0,5322.80909439646
215,run0178,det_h0-7,0.040725599999999994,0.00177925,0,5322.80909439646
216,run0178,det_h1-0,1.91548e-11,0.00053222,0,5322.80909439646
217,run0178,det_h1-1,0.0309601,0.00420649,0,5322.80909439646
218,run0178,det_h1-2,0.0257123,0.00110547,0,5322.80909439646
219,run0178,det_h1-3,0.020267900000000002,0.00963692,0,5322.80909439646
220,run0178,det_h1-4,0.0482032,0.00484158,0,5322.80909439646
221,run0179,det_h0-0,0.0516882,0.00473633,0,5317.52101867339
222,run0179,det_h0-1,0.0385342,0.00774136,0,5317.52101867339
223,run0179,det_h0-2,0.020636500000000002,0.00106673,0,5317.52101867339
224,run0179,det_h0-3,0.028256200000000002,0.00765125,0,5317.52101867339
225,run0179,det_h0-4,0.0370275,0.00257795,0,5317.52101867339
226,run0179,det_h0-5,5.20776e-12,0.000546293,0,5317.52101867339
227,run0179,det_h0-6,4.598869999999999e-12,0.000145235,0,5317.52101867339
228,run0179,det_h0-7,0.0363698,0.00146038,0,5317.52101867339
229,run0179,det_h1-0,0.0353373,0.00378019,0,5317.52101867339
230,run0179,det_h1-1,1.3679200000000002e-10,0.00318527,0,5317.52101867339
231,run0179,det_h1-2,9.35821e-13,0.00302843,0,5317.52101867339
232,run0179,det_h1-3,4.94793e-11,0.00133177,0,5317.52101867339
233,run0179,det_h1-4,0.0403146,0.00895201,0,5317.52101867339
234,run0180,det_h0-0,0.0437735,0.00402926,0,5312.87609138786
235,run0180,det_h0-1,0.045082800000000006,0.00183372,0,5312.87609138786
236,run0180,det_h0-2,0.00932049,0.00431899,0,5312.87609138786
237,run0180,det_h0-3,0.0331145,0.00171276,0,5312.87609138786
238,run0180,det_h0-4,0.0218308,0.00407174,0,5312.87609138786
239,run0180,det_h0-5,0.00178633,0.000738811,0,5312.87609138786
240,run0180,det_h0-6,0.0390426,0.00302944,0,5312.87609138786
241,run0180,det_h0-7,0.00339381,0.00130374,0,5312.87609138786
242,run0180,det_h1-0,0.0341824,0.00156057,0,5312.87609138786
243,run0180,det_h1-1,3.04789e-13,0.000617706,0,5312.87609138786
244,run0180,det_h1-2,0.00842008,0.00363058,0,5312.87609138786
245,run0180,det_h1-3,4.624080000000001e-12,0.000394053,0,5312.87609138786
246,run0180,det_h1-4,2.40087e-11,0.00041088199999999995,0,5312.87609138786
247,run0181,det_h0-0,0.0405745,0.00363866,0,5308.23319369259
248,run0181,det_h0-1,0.020874200000000002,0.00916211,0,5308.23319369259
249,run0181,det_h0-2,0.000620012,0.00047227099999999996,0,5308.23319369259
250,run0181,det_h0-3,0.0307492,0.00309346,0,5308.23319369259
251,run0181,det_h0-4,0.021646400000000003,0.018996000000000002,0,5308.23319369259
252,run0181,det_h0-5,0.0318909,0.00141904,0,5308.23319369259
253,run0181,det_h0-6,0.00237462,0.00118618,0,5308.23319369259
254,run0181,det_h0-7,0.0261416,0.00328807,0,5308.23319369259
255,run0181,det_h1-0,9.181540000000002e-13,0.00040394300000000003,0,5308.23319369259
256,run0181,det_h1-1,7.38473e-13,0.000206617,0,5308.23319369259
257,run0181,det_h1-2,0.0036031999999999995,0.00105175,0,5308.23319369259
258,run0181,det_h1-3,7.45054e-13,0.0005076190000000001,0,5308.23319369259
259,run0181,det_h1-4,0.0357372,0.00472546,0,5308.23319369259
260,run0183,det_h0-0,0.028671600000000002,0.00689236,0,5302.3764337268
261,run0183,det_h0-1,6.242540000000001e-15,0.000630162,0,5302.3764337268
262,run0183,det_h0-2,0.00608581,0.00389796,0,5302.3764337268
263,run0183,det_h0-3,0.0169692,0.00775897,0,5302.3764337268
264,run0183,det_h0-4,0.00346901,0.00267925,0,5302.3764337268
265,run0183,det_h0-5,4.70138e-11,0.0008006280000000001,0,5302.3764337268
266,run0183,det_h0-6,0.0338781,0.00249167,0,5302.3764337268
267,run0183,det_h0-7,0.0285019,0.00220686,0,5302.3764337268
268,run0183,det_h1-0,0.024311700000000002,0.00216161,0,5302.3764337268
269,run0183,det_h1-1,0.00186793,0.00101397,0,5302.3764337268
270,run0183,det_h1-2,4.2972e-06,0.00012259,0,5302.3764337268
271,run0183,det_h1-3,4.1393599999999993e-10,0.000725081,0,5302.3764337268
272,run0183,det_h1-4,0.0245318,0.010625200000000001,0,5302.3764337268
273,run0184,det_h0-0,0.0193199,0.0102851,0,5297.67416465187
274,run0184,det_h0-1,0.04335630000000001,0.00211853,0,5297.67416465187
275,run0184,det_h0-2,2.0255700000000002e-12,0.0008657439999999999,0,5297.67416465187
276,run0184,det_h0-3,3.1271e-10,0.00157906,0,5297.67416465187
277,run0184,det_h0-4,0.0285647,0.00214792,0,5297.67416465187
278,run0184,det_h0-5,0.0008888189999999999,0.000939313,0,5297.67416465187
279,run0184,det_h0-6,0.028348,0.0102262,0,5297.67416465187
280,run0184,det_h0-7,0.028604,0.00201599,0,5297.67416465187
281,run0184,det_h1-0,1.4847799999999999e-12,0.00147753,0,5297.67416465187
282,run0184,det_h1-1,0.015902100000000002,0.00337433,0,5297.67416465187
283,run0184,det_h1-2,0.014432299999999999,0.00162993,0,5297.67416465187
284,run0184,det_h1-3,1.85789e-11,0.000639306,0,5297.67416465187
285,run0184,det_h1-4,1.62428e-14,0.00014457,0,5297.67416465187
286,run0185,det_h0-0,0.0377308,0.0038391,0,5292.94201465065
287,run0185,det_h0-1,0.03911969999999999,0.0026317,0,5292.94201465065
288,run0185,det_h0-2,8.88445e-12,0.00161191,0,5292.94201465065
289,run0185,det_h0-3,0.028575299999999998,0.00340336,0,5292.94201465065
290,run0185,det_h0-4,0.027556200000000003,0.00506288,0,5292.94201465065
291,run0185,det_h0-5,0.0222632,0.0070248,0,5292.94201465065
292,run0185,det_h0-6,0.00168957,0.00138434,0,5292.94201465065
293,run0185,det_h0-7,0.00201409,0.00118165,0,5292.94201465065
294,run0185,det_h1-0,0.026522900000000005,0.00295897,0,5292.94201465065
295,run0185,det_h1-1,0.00940701,0.00825633,0,5292.94201465065
296,run0185,det_h1-2,2.7514099999999997e-09,0.0056359999999999995,0,5292.94201465065
297,run0185,det_h1-3,2.62447e-12,0.100914,0,5292.94201465065
298,run0185,det_h1-4,0.028544299999999998,0.00657749,0,5292.94201465065
299,run0186,det_h0-0,0.0386004,0.00340862,0,5290.1612646264
300,run0186,det_h0-1,0.0267149,0.00606801,0,5290.1612646264
301,run0186,det_h0-2,0.014589500000000002,0.00149964,0,5290.1612646264
302,run0186,det_h0-3,0.013285299999999998,0.00520313,0,5290.1612646264
303,run0186,det_h0-4,0.0360315,0.00277109,0,5290.1612646264
304,run0186,det_h0-5,0.00296601,0.00148822,0,5290.1612646264
305,run0186,det_h0-6,8.45688e-11,0.0008407260000000001,0,5290.1612646264
306,run0186,det_h0-7,0.029878,0.00233347,0,5290.1612646264
307,run0186,det_h1-0,0.033563,0.00255544,0,5290.1612646264
308,run0186,det_h1-1,2.093e-12,0.0007304360000000001,0,5290.1612646264
309,run0186,det_h1-2,0.00299641,0.00156574,0,5290.1612646264
310,run0186,det_h1-3,7.627769999999999e-10,0.00624946,0,5290.1612646264
311,run0186,det_h1-4,0.0340112,0.00517014,0,5290.1612646264
312,run0187,det_h0-0,0.034243,0.010222,0,5284.95332050573
313,run0187,det_h0-1,0.0214198,0.00698648,0,5284.95332050573
314,run0187,det_h0-2,0.0127823,0.00743953,0,5284.95332050573
315,run0187,det_h0-3,0.0189,0.0163096,0,5284.95332050573
316,run0187,det_h0-4,0.030101099999999995,0.00299163,0,5284.95332050573
317,run0187,det_h0-5,0.024268,0.0108718,0,5284.95332050573
318,run0187,det_h0-6,0.0360637,0.00492541,0,5284.95332050573
319,run0187,det_h0-7,7.22081e-15,0.00124142,0,5284.95332050573
320,run0187,det_h1-0,0.028660400000000003,0.00431449,0,5284.95332050573
321,run0187,det_h1-1,0.0239681,0.00738567,0,5284.95332050573
322,run0187,det_h1-2,0.0145056,0.0023233,0,5284.95332050573
323,run0187,det_h1-3,8.664969999999999e-14,0.0006315769999999999,0,5284.95332050573
324,run0187,det_h1-4,2.40694e-15,0.0006159669999999999,0,5284.95332050573
325,run0188,det_h0-0,0.0487421,0.00520999,0,5279.81179529371
326,run0188,det_h0-1,0.052732100000000004,0.00424339,0,5279.81179529371
327,run0188,det_h0-2,0.0161093,0.00232094,0,5279.81179529371
328,run0188,det_h0-3,0.014445099999999999,0.00722804,0,5279.81179529371
329,run0188,det_h0-4,0.00374186,0.00148349,0,5279.81179529371
330,run0188,det_h0-5,0.0394237,0.00714992,0,5279.81179529371
331,run0188,det_h0-6,0.03874,0.00246787,0,5279.81179529371
332,run0188,det_h0-7,0.028032599999999998,0.00263562,0,5279.81179529371
333,run0188,det_h1-0,1.04405e-07,0.061091999999999994,0,5279.81179529371
334,run0188,det_h1-1,3.4904e-13,0.00184697,0,5279.81179529371
335,run0188,det_h1-2,0.00159017,0.00173932,0,5279.81179529371
336,run0188,det_h1-3,8.46057e-11,0.00268898,0,5279.81179529371
337,run0188,det_h1-4,5.34603e-11,0.00206978,0,5279.81179529371
338,run0189,det_h0-0,0.053178699999999995,0.00226988,0,5274.95998084337
339,run0189,det_h0-1,1.05544e-12,0.000621762,0,5274.95998084337
340,run0189,det_h0-2,1.51099e-11,0.00643217,0,5274.95998084337
341,run0189,det_h0-3,0.0189697,0.00951757,0,5274.95998084337
342,run0189,det_h0-4,0.0215109,0.0157609,0,5274.95998084337
343,run0189,det_h0-5,0.0372151,0.00788191,0,5274.95998084337
344,run0189,det_h0-6,0.0299773,0.011271399999999999,0,5274.95998084337
345,run0189,det_h0-7,5.6094e-12,0.00116741,0,5274.95998084337
346,run0189,det_h1-0,0.0218957,0.00699176,0,5274.95998084337
347,run0189,det_h1-1,1.81192e-14,0.00048533800000000003,0,5274.95998084337
348,run0189,det_h1-2,0.022837700000000002,0.00878409,0,5274.95998084337
349,run0189,det_h1-3,7.386589999999999e-12,0.0007313360000000001,0,5274.95998084337
350,run0189,det_h1-4,1.8270199999999999e-13,0.000562485,0,5274.95998084337
351,run0190,det_h0-0,0.0624072,0.00536699,0,5269.98280615583
352,run0190,det_h0-1,0.0604319,0.00224152,0,5269.98280615583
353,run0190,det_h0-2,2.5939599999999997e-10,0.00321409,0,5269.98280615583
354,run0190,det_h0-3,0.0426002,0.00210037,0,5269.98280615583
355,run0190,det_h0-4,0.0420653,0.00255336,0,5269.98280615583
356,run0190,det_h0-5,0.0506224,0.00333238,0,5269.98280615583
357,run0190,det_h0-6,0.0498471,0.00255429,0,5269.98280615583
358,run0190,det_h0-7,0.00033415,0.00574531,0,5269.98280615583
359,run0190,det_h1-0,0.0378144,0.0110167,0,5269.98280615583
360,run0190,det_h1-1,2.02302e-11,0.000495391,0,5269.98280615583
361,run0190,det_h1-2,0.0245977,0.00574053,0,5269.98280615583
362,run0190,det_h1-3,0.0210739,0.0107075,0,5269.98280615583
363,run0190,det_h1-4,0.053424099999999995,0.00436872,0,5269.98280615583
364,run0191,det_h0-0,0.045626599999999996,0.0192174,0,5265.03986310246
365,run0191,det_h0-1,0.05166180000000001,0.00764563,0,5265.03986310246
366,run0191,det_h0-2,1.03165e-11,0.00106142,0,5265.03986310246
367,run0191,det_h0-3,0.0441034,0.0020238,0,5265.03986310246
368,run0191,det_h0-4,0.0515105,0.00199232,0,5265.03986310246
369,run0191,det_h0-5,0.03850580000000001,0.00398174,0,5265.03986310246
370,run0191,det_h0-6,0.0503726,0.00188369,0,5265.03986310246
371,run0191,det_h0-7,0.0399992,0.0029313000000000004,0,5265.03986310246
372,run0191,det_h1-0,0.0448565,0.00522518,0,5265.03986310246
373,run0191,det_h1-1,2.85411e-13,0.00053663,0,5265.03986310246
374,run0191,det_h1-2,0.0009613569999999999,0.00101341,0,5265.03986310246
375,run0191,det_h1-3,3.92217e-10,0.102853,0,5265.03986310246
376,run0191,det_h1-4,0.057480399999999994,0.00491995,0,5265.03986310246
377,run0192,det_h0-0,0.0476967,0.00807612,0,5259.93990288553
378,run0192,det_h0-1,0.0622793,0.00162687,0,5259.93990288553
379,run0192,det_h0-2,0.023154400000000002,0.00221894,0,5259.93990288553
380,run0192,det_h0-3,0.046222900000000004,0.00184795,0,5259.93990288553
