Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0170,det_h0-0,0.0529455,0.000550197,9260.21,96.23,162.556,0,0,0,9.23904,1.18337,9.23904,-0.189272,174901
run0170,det_h0-1,0.052693,0.000548884,9216.06,96.0003,162.556,1,0,0,9.55584,1.65839,9.55584,-0.207203,174901
run0170,det_h0-2,0.0202707,0.000340439,3545.37,59.543,162.556,0,0,0,9.8106,1.37058,9.8106,-0.126015,174901
run0170,det_h0-3,0.0378975,0.000465489,6628.31,81.4144,162.556,1,0,0,10.0108,1.4104,10.0108,-0.179704,174901
run0170,det_h0-4,0.0416587,0.000488041,7286.14,85.3589,162.556,1,0,0,10.1539,1.44198,10.1539,-0.203217,174901
run0170,det_h0-5,0.0413454,0.000486203,7231.36,85.0374,162.556,0,0,0,10.2483,1.07797,10.2483,-0.214286,174901
run0170,det_h0-6,0.0462889,0.000514449,8095.97,89.9776,162.556,0,0,0,9.57018,1.2404,9.57018,-0.22168,174901
run0170,det_h0-7,0.0381459,0.000467012,6671.75,81.6808,162.556,0,0,0,9.70662,1.15609,9.70662,-0.244945,174901
run0170,det_h1-0,0.0396281,0.000475998,6931,83.2526,162.556,0,0,0,9.60234,1.28253,9.60234,-0.176205,174901
run0170,det_h1-1,0.0398809,0.000477514,6975.2,83.5177,162.556,0,0,0,9,1.29196,9,-0.200804,174901
run0170,det_h1-2,0.0234827,0.000366419,4107.15,64.087,162.556,1,0,0,11.7534,1.40176,11.7534,-0.113544,174901
run0170,det_h1-3,0.0473875,0.000520518,8288.12,91.0391,162.556,1,0,0,11.3255,1.69123,11.3255,-0.206618,174901
run0170,det_h1-4,0.0543096,0.00055724,9498.81,97.4618,162.556,0,0,0,9.7612,1.36402,9.7612,-0.162779,174901
run0171,det_h0-0,0.0674544,0.000651117,10732.5,103.598,146.168,0,0,0,9.27188,1.28689,9.27188,-0.192534,159108
run0171,det_h0-1,0.0662057,0.000645062,10533.9,102.635,146.168,0,0,0,9.3922,1.23766,9.3922,-0.207236,159108
run0171,det_h0-2,0.027152,0.0004131,4320.1,65.7275,146.168,1,0,0,9.96319,1.64146,9.96319,-0.148137,159108
run0171,det_h0-3,0.0482684,0.000550789,7679.89,87.635,146.168,0,0,0,10.1529,1.21077,10.1529,-0.230527,159108
run0171,det_h0-4,0.0515571,0.000569244,8203.15,90.5712,146.168,0,0,0,9.96315,1.02317,9.96315,-0.198519,159108
run0171,det_h0-5,0.0544861,0.00058519,8669.18,93.1084,146.168,0,0,0,10.7688,1.36044,10.7688,-0.21724,159108
run0171,det_h0-6,0.0595101,0.000611574,9468.53,97.3064,146.168,0,0,0,9.86413,1.21735,9.86413,-0.214065,159108
run0171,det_h0-7,0.0505237,0.00056351,8038.72,89.6589,146.168,0,0,0,10.3848,1.29496,10.3848,-0.17184,159108
