,a0,a1,a2,a3,a4,a5,a6
5.383859999999999,4.009633778630205e-05,0.0,2.018270452450016e-06,0.0,-5.413468815682841e-07,0.0,1.228101219415134e-06
5.38596,3.241442110459062e-05,0.0,2.2162837403454706e-06,0.0,1.549416259335397e-07,0.0,2.389905343570634e-06
5.38986,2.7674040501056e-05,0.0,2.179857042741372e-06,0.0,2.0513073977752793e-06,0.0,-9.423945943373337e-07
5.39308,2.778705952283175e-05,0.0,3.0778944936225155e-06,0.0,2.4288785025604655e-06,0.0,-2.0210243743490927e-06
5.40341,4.071432861476608e-05,0.0,4.1102145654305895e-06,0.0,3.5208697458450997e-07,0.0,3.6340392793492263e-06
5.41408,7.577031829690622e-05,0.0,4.328878699718748e-06,0.0,1.7131208614167323e-06,0.0,4.14782464108947e-06
5.42436,8.48595355389139e-05,0.0,3.939795264889916e-06,0.0,2.158334504578063e-06,0.0,7.026121010380463e-06
5.43541,7.477330681328296e-05,0.0,5.0160059500586305e-06,0.0,-1.3780911564615651e-08,0.0,5.100014574163508e-06
5.43926,6.647410491466593e-05,0.0,5.553002762937798e-06,0.0,2.8579250187761273e-07,0.0,2.7524568186107817e-06
5.4408199999999995,6.853051148590945e-05,0.0,6.877012201555047e-07,0.0,3.9564106473701205e-06,0.0,5.31059226438898e-06
