Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0180,det_h0-3,0.000401315,0.0010294,28.1402,72.1817,65.797,1,0,0,10.618,1.27642,-0.201602,228.754,70120
run0180,det_h0-4,0.00388345,0.00089994,272.308,63.1038,65.797,1,0,0,9.95123,1.19025,-0.247105,270.546,70120
run0180,det_h0-5,0.000869249,0.000938165,60.9518,65.7841,65.797,1,0,0,10.5832,1.29681,-0.282187,295.742,70120
run0180,det_h0-6,0.00481976,0.000831845,337.962,58.329,65.797,1,0,0,9.33361,1.09889,-0.220824,241.144,70120
run0180,det_h0-7,0.00116281,0.000912415,81.5364,63.9786,65.797,1,0,0,10.8707,0.996482,-0.207964,225.828,70120
run0180,det_h1-0,0.0029043,0.00080282,203.65,56.2937,65.797,1,0,0,9.1041,1.1733,-0.197244,227.605,70120
run0180,det_h1-1,0.00362471,0.000858298,254.165,60.1838,65.797,1,0,0,9.39835,1.26924,-0.19227,225.143,70120
run0180,det_h1-2,0.00100156,0.000593789,70.2291,41.6365,65.797,1,0,0,9.96608,1.37357,-0.136158,137.827,70120
run0180,det_h1-3,0.00347278,0.000862602,243.511,60.4857,65.797,1,0,0,10.5249,1.2642,-0.241082,248.209,70120
run0180,det_h1-4,0.0026586,0.000872795,186.421,61.2004,65.797,1,0,0,9.57995,1.03463,-0.225345,250.383,70120
run0181,det_h0-0,0.00432425,0.000938845,364.711,79.1831,77.8421,1,0,0,9.34093,1.36553,-0.295343,337.153,84341
run0181,det_h0-1,0.00419462,0.000764153,353.778,64.4494,77.8421,1,0,0,9.61768,1.2695,-0.256509,280.02,84341
run0181,det_h0-2,0.00103391,0.00055687,87.2009,46.967,77.8421,0,0,0,10.2482,1.4873,-0.171265,175.377,84341
run0181,det_h0-3,0.00522659,0.00104894,440.816,88.469,77.8421,1,0,0,10.3753,1.19693,-0.222121,275.778,84341
run0181,det_h0-4,0.00147538,0.00094052,124.435,79.3244,77.8421,1,0,0,9.79761,1.28148,-0.25361,305.69,84341
run0181,det_h0-5,0.00242085,0.000902224,204.177,76.0945,77.8421,1,0,0,9.856,1.24269,-0.302119,337.185,84341
run0181,det_h0-6,0.00138798,0.000828719,117.063,69.895,77.8421,1,0,0,9.75102,1.07818,-0.374579,399.295,84341
run0181,det_h0-7,0.00242657,0.000800217,204.659,67.4911,77.8421,1,0,0,9.49708,1.30955,-0.294125,324.25,84341
run0181,det_h1-0,0.00357098,0.000838414,301.18,70.7127,77.8421,1,0,0,9.43353,1.01014,-0.279129,327.337,84341
run0181,det_h1-1,0.0062254,0.000827669,525.056,69.8065,77.8421,1,0,0,9,1.17586,-0.227654,285.321,84341
run0181,det_h1-2,0.000312814,0.000754209,26.383,63.6107,77.8421,0,0,0,10.9843,1.56761,-0.130486,142.176,84341
run0181,det_h1-3,0.00188209,0.000959608,158.737,80.9343,77.8421,1,0,0,10.8705,1.09618,-0.287371,309.148,84341
run0181,det_h1-4,0.00475356,0.000915123,400.92,77.1824,77.8421,1,0,0,10.0409,1.22535,-0.231062,283.15,84341
run0183,det_h0-0,0.00513618,0.00120454,228.365,53.5565,42.8977,1,0,0,9,1.13506,-0.191428,219.875,44462
run0183,det_h0-1,0.00428438,0.00111963,190.492,49.7808,42.8977,1,0,0,9.32816,1.05909,-0.157942,175.909,44462
run0183,det_h0-2,0.000509614,0.000645624,22.6584,28.7057,42.8977,1,0,0,9.64836,1.24214,-0.101691,105.468,44462
run0183,det_h0-3,0.00645551,0.00135128,287.025,60.0805,42.8977,1,0,0,9.57373,1.20382,-0.126542,163.545,44462
run0183,det_h0-4,0.00346911,0.00133441,154.243,59.3307,42.8977,1,0,0,9.48305,1.09263,-0.131972,170.119,44462
run0183,det_h0-5,0.00492643,0.00126185,219.039,56.1043,42.8977,1,0,0,10.0228,1.29748,-0.202451,223.493,44462
run0183,det_h0-6,0.00396861,0.00112333,176.452,49.9454,42.8977,1,0,0,9,1.05675,-0.184335,204.597,44462
run0183,det_h0-7,0.00283008,0.00165932,125.831,73.7768,42.8977,0,0,0,10.3052,1.44993,-0.142726,166.64,44462
run0183,det_h1-0,0.00266235,0.00119658,118.374,53.2023,42.8977,1,0,0,9.00946,1.24892,-0.122571,162.378,44462
run0183,det_h1-1,0.00289683,0.00116637,128.799,51.859,42.8977,1,0,0,9,1.35131,-0.120439,162.399,44462
run0183,det_h1-2,8.98926e-12,0.00029356,3.9968e-07,13.0522,42.8977,1,0,0,12.1409,1.35653,-0.0855776,92.1394,44462
run0183,det_h1-3,0.00368874,0.00174502,164.009,77.5869,42.8977,1,0,0,11.4664,1.11758,-0.155483,171.063,44462
run0183,det_h1-4,0.00387141,0.00146995,172.131,65.3567,42.8977,1,0,0,9.86691,0.980708,-0.145676,181.348,44462
run0184,det_h0-0,0.00442235,0.0012545,256.934,72.8854,50.5743,1,0,0,9.40119,1.37922,-0.211422,256.182,58099
run0184,det_h0-1,0.00460189,0.001104,267.365,64.1411,50.5743,1,0,0,9.4425,1.27758,-0.235034,254.868,58099
run0184,det_h0-2,0.00188537,0.000586601,109.538,34.0809,50.5743,0,0,0,9,1.51966,-0.136001,141.705,58099
run0184,det_h0-3,0.00435034,0.00130615,252.75,75.8858,50.5743,1,0,0,9.99318,1.30041,-0.205266,253.639,58099
run0184,det_h0-4,0.00299885,0.0011419,174.23,66.3435,50.5743,1,0,0,9.14696,1.16901,-0.248667,292.591,58099
run0184,det_h0-5,8.59912e-13,0.000297409,4.996e-08,17.2792,50.5743,1,0,0,10.2621,1.08244,-0.278282,308.067,58099
run0184,det_h0-6,0.00360837,0.00110538,209.642,64.2214,50.5743,1,0,0,9.40253,1.31587,-0.27111,295.036,58099
run0184,det_h0-7,0.000812697,0.0012348,47.2169,71.7406,50.5743,1,0,0,10.3356,1.14103,-0.226035,256.528,58099
run0184,det_h1-0,3.72629e-12,0.00747943,2.16493e-07,434.547,50.5743,1,0,0,9.56911,1.18411,-0.175537,227.345,58099
