,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
76,run0173,det_h1-3,0.003981800000000001,0.000359997,817.427,73.9041,189.25799999999998,0,0.0,0.0,11.4577,2.00052,-0.184552,182.226,205291.0,5359.8,173
77,run0173,det_h1-4,0.00541453,0.000307678,1111.55,63.1635,189.25799999999998,1,0.0,0.0,9.92008,1.24729,-0.13292,139.221,205291.0,5359.8,173
78,run0174,det_h0-0,0.00574907,0.000359128,870.237,54.3612,139.253,1,0.0,0.0,9.55503,1.36608,-0.120171,124.874,151370.0,5354.4,174
79,run0174,det_h0-1,0.00570764,0.000351601,863.966,53.2219,139.253,0,0.0,0.0,9.58774,1.98291,-0.178893,174.082,151370.0,5354.4,174
80,run0174,det_h0-2,0.00180847,0.000232345,273.747,35.17,139.253,0,0.0,0.0,10.083,1.9878,-0.05795,59.1997,151370.0,5354.4,174
81,run0174,det_h0-3,0.00318631,0.00036302599999999996,482.31199999999995,54.9513,139.253,1,0.0,0.0,10.2026,1.36927,-0.15059,152.68200000000002,151370.0,5354.4,174
82,run0174,det_h0-4,0.00370619,0.000386758,561.005,58.5436,139.253,1,0.0,0.0,10.2052,1.30395,-0.127915,136.172,151370.0,5354.4,174
83,run0174,det_h0-5,0.00349362,0.000424933,528.8290000000001,64.3221,139.253,0,0.0,0.0,10.8873,1.4208100000000001,-0.122591,133.72899999999998,151370.0,5354.4,174
84,run0174,det_h0-6,0.00472457,0.000400988,715.158,60.6976,139.253,1,0.0,0.0,9.926960000000001,1.1857600000000001,-0.155834,165.945,151370.0,5354.4,174
85,run0174,det_h0-7,0.00313545,0.00037734300000000004,474.61300000000006,57.1184,139.253,1,0.0,0.0,10.4141,1.21011,-0.152791,156.921,151370.0,5354.4,174
86,run0174,det_h1-0,0.00406523,0.000343065,615.354,51.9298,139.253,1,0.0,0.0,9.441089999999999,1.33998,-0.15525799999999998,159.858,151370.0,5354.4,174
87,run0174,det_h1-1,0.0043487,0.000334885,658.263,50.6915,139.253,0,0.0,0.0,9.58612,1.69363,-0.11170899999999999,118.21600000000001,151370.0,5354.4,174
88,run0174,det_h1-2,0.00133493,0.00032590900000000004,202.06799999999998,49.3328,139.253,0,0.0,0.0,11.5537,2.1424,-0.081706,80.7441,151370.0,5354.4,174
89,run0174,det_h1-3,0.00354405,0.000452236,536.462,68.455,139.253,0,0.0,0.0,11.5799,1.67323,-0.198765,193.641,151370.0,5354.4,174
90,run0174,det_h1-4,0.00562082,0.00037811400000000003,850.823,57.2351,139.253,0,0.0,0.0,9.71227,1.53075,-0.10269,110.061,151370.0,5354.4,174
91,run0175,det_h0-0,0.00525773,0.000422387,628.788,50.5145,109.58,0,0.0,0.0,9.51428,1.5162200000000001,-0.146387,147.785,119593.0,5349.0,175
92,run0175,det_h0-1,0.00592635,0.000451964,708.75,54.0517,109.58,1,0.0,0.0,9.7317,1.32292,-0.138034,139.369,119593.0,5349.0,175
93,run0175,det_h0-2,0.00159914,0.000295597,191.245,35.3514,109.58,0,0.0,0.0,9.87145,1.74787,-0.08240510000000001,81.7867,119593.0,5349.0,175
94,run0175,det_h0-3,0.00317032,0.000454751,379.148,54.385,109.58,0,0.0,0.0,10.652999999999999,1.44218,-0.12483599999999999,128.345,119593.0,5349.0,175
95,run0175,det_h0-4,0.00392506,0.000445652,469.41,53.2969,109.58,0,0.0,0.0,10.2005,1.7914299999999999,-0.16719900000000001,168.149,119593.0,5349.0,175
96,run0175,det_h0-5,0.00349954,0.000501763,418.52099999999996,60.0073,109.58,0,0.0,0.0,10.7913,1.43751,-0.187879,188.769,119593.0,5349.0,175
97,run0175,det_h0-6,0.0045543,0.000456597,544.6619999999999,54.6058,109.58,1,0.0,0.0,9.92895,1.18782,-0.16405999999999998,168.851,119593.0,5349.0,175
98,run0175,det_h0-7,0.00361067,0.000481865,431.81,57.6276,109.58,1,0.0,0.0,10.6699,1.31913,-0.169378,169.747,119593.0,5349.0,175
99,run0175,det_h1-0,0.00380328,0.000426018,454.846,50.9488,109.58,1,0.0,0.0,9.774,1.25177,-0.151618,155.391,119593.0,5349.0,175
