,a0,a0err,fitOrder,splineX,splineY
3.6683,2.082041293892029e-05,4.7643612782430714e-07,4,3.6683,2.082041293892029e-05
3.6688,2.1290449864763657e-05,4.886549369238544e-07,4,3.6688,2.1290449864763657e-05
3.6692,2.177785488872834e-05,5.01427485593741e-07,4,3.6692,2.177785488872834e-05
3.6696,2.228326180540695e-05,5.147862641603487e-07,4,3.6696,2.228326180540695e-05
3.67,2.280755305340025e-05,5.287668091589354e-07,4,3.67,2.280755305340025e-05
3.6705,2.335289862695774e-05,5.434301433000755e-07,4,3.6705,2.335289862695774e-05
3.6709,2.3919347246121017e-05,5.588002032143542e-07,4,3.6709,2.3919347246121017e-05
3.6713,2.4507482433559028e-05,5.749166694253408e-07,4,3.6713,2.4507482433559028e-05
3.6718,2.5119937028277522e-05,5.918574011249322e-07,4,3.6718,2.5119937028277522e-05
3.6722,2.5756088084836275e-05,6.096399242333584e-07,4,3.6722,2.5756088084836275e-05
3.6726,2.6418676490052612e-05,6.283517820530886e-07,4,3.6726,2.6418676490052612e-05
3.673,2.710883388413881e-05,6.480437053566784e-07,4,3.673,2.710883388413881e-05
3.6735,2.782844982847602e-05,6.687966373953552e-07,4,3.6735,2.782844982847602e-05
3.6739,2.8577975873798092e-05,6.906667810703911e-07,4,3.6739,2.8577975873798092e-05
3.6743,2.9360067123176395e-05,7.13746030188464e-07,4,3.6743,2.9360067123176395e-05
3.6748,3.0176078766502608e-05,7.38117696640114e-07,4,3.6748,3.0176078766502608e-05
3.6752,3.102801177669923e-05,7.638744455849585e-07,4,3.6752,3.102801177669923e-05
3.6756,3.191777859110356e-05,7.911139221325791e-07,4,3.6756,3.191777859110356e-05
3.676,3.284754739485276e-05,8.199531881717359e-07,4,3.676,3.284754739485276e-05
3.6765,3.382080822013023e-05,8.505260703128306e-07,4,3.6765,3.382080822013023e-05
3.6769,3.4838039024999555e-05,8.829350226764655e-07,4,3.6769,3.4838039024999555e-05
3.6773,3.59020117891824e-05,9.173174100115764e-07,4,3.6773,3.59020117891824e-05
3.6778,3.70167812599436e-05,9.53856575311142e-07,4,3.6778,3.70167812599436e-05
3.6782,3.818539273046301e-05,9.927111757132668e-07,4,3.6782,3.818539273046301e-05
3.6786,3.940938077615318e-05,1.0340431476953947e-06,4,3.6786,3.940938077615318e-05
3.679,4.069384608217389e-05,1.0780679265872164e-06,4,3.679,4.069384608217389e-05
3.6795,4.204207974423172e-05,1.124996021891569e-06,4,3.6795,4.204207974423172e-05
3.6799,4.345741524246154e-05,1.1750497034763285e-06,4,3.6799,4.345741524246154e-05
3.6803,4.49450702422554e-05,1.2284890768192038e-06,4,3.6803,4.49450702422554e-05
3.6808,4.650827190814726e-05,1.2855585327964667e-06,4,3.6808,4.650827190814726e-05
3.6812,4.8151786384282155e-05,1.3465659395340898e-06,4,3.6812,4.8151786384282155e-05
3.6816,4.9882989919307985e-05,1.4118447833628387e-06,4,3.6816,4.9882989919307985e-05
3.682,5.170374753512571e-05,1.4816587188868438e-06,4,3.682,5.170374753512571e-05
3.6825,5.362363394678711e-05,1.5564206050779242e-06,4,3.6825,5.362363394678711e-05
3.6829,5.564426830261855e-05,1.636475424074097e-06,4,3.6829,5.564426830261855e-05
3.6833,5.7773582039795176e-05,1.7221489093368045e-06,4,3.6833,5.7773582039795176e-05
3.6838,6.001970521537835e-05,1.8139285060195957e-06,4,3.6838,6.001970521537835e-05
3.6842,6.870721487460558e-05,2.0257965444358826e-06,4,3.6842,6.870721487460558e-05
3.6846,7.13876136735628e-05,2.1339680870648008e-06,4,3.6846,7.13876136735628e-05
3.685,7.421469248559527e-05,2.2495963315348767e-06,4,3.685,7.421469248559527e-05
3.6855,7.71942074493328e-05,2.373019367150027e-06,4,3.6855,7.71942074493328e-05
3.6859,8.032951665137695e-05,2.5044952074901085e-06,4,3.6859,8.032951665137695e-05
3.6863,8.362575337923968e-05,2.644200331726854e-06,4,3.6863,8.362575337923968e-05
3.6868,8.708062820495434e-05,2.792193524407334e-06,4,3.6868,8.708062820495434e-05
3.6872,9.069456614645346e-05,2.948391555663802e-06,4,3.6872,9.069456614645346e-05
3.6876,9.445813309650319e-05,3.112375218559739e-06,4,3.6876,9.445813309650319e-05
3.688,9.835938707440455e-05,3.2835100008200777e-06,4,3.688,9.835938707440455e-05
3.6885,0.00010237074533027086,3.4606612251956977e-06,4,3.6885,0.00010237074533027086
3.6889,0.00010647898659115653,3.6426639989086723e-06,4,3.6889,0.00010647898659115653
3.6893,0.0001106321244987353,3.827412291785772e-06,4,3.6893,0.0001106321244987353
3.6898,0.00011479688093247159,4.012771657130489e-06,4,3.6898,0.00011479688093247159
3.6902,0.00011890958781423764,4.195815376887569e-06,4,3.6902,0.00011890958781423764
3.6906,0.0001229038545531781,4.3731090849902925e-06,4,3.6906,0.0001229038545531781
3.691,0.0001267092616992662,4.541177080568215e-06,4,3.691,0.0001267092616992662
3.6915,0.00013025048021316691,4.696104608496869e-06,4,3.6915,0.00013025048021316691
3.6919,0.00013344676011008502,4.833936449621571e-06,4,3.6919,0.00013344676011008502
3.6923,0.00013622476586642491,4.950856466315875e-06,4,3.6923,0.00013622476586642491
3.6928,0.00013852519984507397,5.043810758359721e-06,4,3.6928,0.00013852519984507397
3.6932,0.0001402947048705211,5.110209504338363e-06,4,3.6932,0.0001402947048705211
3.6936,0.0001414979277968516,5.148324873835252e-06,4,3.6936,0.0001414979277968516
3.694,0.00014212542349969598,5.15762869125437e-06,4,3.694,0.00014212542349969598
3.6945,0.00014218769245933756,5.138744261257474e-06,4,3.6945,0.00014218769245933756
3.6949,0.00014170869617081866,5.092934889578238e-06,4,3.6949,0.00014170869617081866
3.6953,0.00014074523801183743,5.022862396463376e-06,4,3.6953,0.00014074523801183743
3.6958,0.00013934423148240016,4.931270016856098e-06,4,3.6958,0.00013934423148240016
3.6962,0.0001375796588439824,4.8217052931587886e-06,4,3.6962,0.0001375796588439824
3.6966,0.00013551481385298846,4.697798323168099e-06,4,3.6966,0.00013551481385298846
3.697,0.00013322630196057163,4.563192190490934e-06,4,3.697,0.00013322630196057163
3.6975,0.00013075997228155788,4.420884916809448e-06,4,3.6975,0.00013075997228155788
3.6979,0.0001281870560334559,4.274258750179789e-06,4,3.6979,0.0001281870560334559
3.6983,0.0001255547927485997,4.125836075364034e-06,4,3.6983,0.0001255547927485997
3.6988,0.0001228955964729816,3.977635055947252e-06,4,3.6988,0.0001228955964729816
3.6992,0.00012024328376974333,3.831561221755944e-06,4,3.6992,0.00012024328376974333
3.6996,0.00011762987185803459,3.6890164157366536e-06,4,3.6996,0.00011762987185803459
3.7,0.0001150674484480075,3.550992722636917e-06,4,3.7,0.0001150674484480075
3.7005,0.00011256271652447044,3.4180277117180218e-06,4,3.7005,0.00011256271652447044
3.7009,0.00011013722721795064,3.2909491071017516e-06,4,3.7009,0.00011013722721795064
3.7013,0.00010778566164964802,3.1696456658863192e-06,4,3.7013,0.00010778566164964802
3.7018,0.00010551941499900137,3.0545411553995578e-06,4,3.7018,0.00010551941499900137
3.7022,0.00010332810629557523,2.945375102834284e-06,4,3.7022,0.00010332810629557523
3.7026,0.00010122297584249858,2.842242625931194e-06,4,3.7026,0.00010122297584249858
3.703,9.919427302977325e-05,2.744788850564901e-06,4,3.703,9.919427302977325e-05
3.7035,9.724129432323955e-05,2.6528770863332466e-06,4,3.7035,9.724129432323955e-05
3.7039,9.536458472684125e-05,2.566276728972432e-06,4,3.7039,9.536458472684125e-05
3.7043,9.356046745167652e-05,2.4847023090869576e-06,4,3.7043,9.356046745167652e-05
3.7048,9.182542557095481e-05,2.4078799361933386e-06,4,3.7048,9.182542557095481e-05
3.7052,9.015817967032763e-05,2.335576224434958e-06,4,3.7052,9.015817967032763e-05
3.7056,8.855520413622527e-05,2.2674537159288866e-06,4,3.7056,8.855520413622527e-05
3.706,8.701335581369008e-05,2.2032639550129934e-06,4,3.706,8.701335581369008e-05
3.7065,8.553211831144536e-05,2.1428335212689812e-06,4,3.7065,8.553211831144536e-05
3.7069,8.4107134889091e-05,2.0858491994251727e-06,4,3.7069,8.4107134889091e-05
3.7073,8.273635861300412e-05,2.03206775656558e-06,4,3.7073,8.273635861300412e-05
3.7078,8.14192727240919e-05,1.9813975590624335e-06,4,3.7078,8.14192727240919e-05
3.7082,8.015098852415077e-05,1.9334953622400404e-06,4,3.7082,8.015098852415077e-05
3.7086,7.893160382518986e-05,1.8882684460596109e-06,4,3.7086,7.893160382518986e-05
3.709,7.775726207020573e-05,1.8455088760227178e-06,4,3.709,7.775726207020573e-05
3.7095,7.66262387299642e-05,1.8050514229925871e-06,4,3.7095,7.66262387299642e-05
3.7099,7.553602546471691e-05,1.766735475081808e-06,4,3.7099,7.553602546471691e-05
3.7103,7.448497593561901e-05,1.7304147038176562e-06,4,3.7103,7.448497593561901e-05
3.7108,7.346942886075191e-05,1.695932364035588e-06,4,3.7108,7.346942886075191e-05
3.7112,7.249009147005516e-05,1.6632309152821236e-06,4,3.7112,7.249009147005516e-05
3.7116,7.154134475951586e-05,1.632099320897475e-06,4,3.7116,7.154134475951586e-05
3.712,7.062356645429649e-05,1.6024859290450636e-06,4,3.712,7.062356645429649e-05
3.7125,6.973411481188272e-05,1.5742648325803493e-06,4,3.7125,6.973411481188272e-05
3.7129,6.886965603019159e-05,1.5473050075842237e-06,4,3.7129,6.886965603019159e-05
3.7133,6.802940492261109e-05,1.5215449714901686e-06,4,3.7133,6.802940492261109e-05
3.7138,6.721112905660716e-05,1.4968849174586127e-06,4,3.7138,6.721112905660716e-05
3.7142,6.641289393091626e-05,1.473240276598534e-06,4,3.7142,6.641289393091626e-05
3.7146,6.563198805754917e-05,1.4505125902287883e-06,4,3.7146,6.563198805754917e-05
3.715,6.48681099662213e-05,1.428655939552582e-06,4,3.715,6.48681099662213e-05
3.7155,6.41177994858997e-05,1.4075634128245098e-06,4,3.7155,6.41177994858997e-05
3.7159,6.338054738473737e-05,1.3871935707306665e-06,4,3.7159,6.338054738473737e-05
3.7163,6.265365945847806e-05,1.3674575936495648e-06,4,3.7163,6.265365945847806e-05
3.7168,6.193625308355867e-05,1.3483106153142576e-06,4,3.7168,6.193625308355867e-05
3.7172,6.122659271852335e-05,1.3296931249244122e-06,4,3.7172,6.122659271852335e-05
3.7176,6.052226504765538e-05,1.3115278284927582e-06,4,3.7176,6.052226504765538e-05
3.718,5.982321284063123e-05,1.293791112344536e-06,4,3.718,5.982321284063123e-05
3.7185,5.912668467905555e-05,1.2764076176722966e-06,4,3.7185,5.912668467905555e-05
3.7189,5.8432510032476714e-05,1.259351520715541e-06,4,3.7189,5.8432510032476714e-05
3.7193,5.773896948353125e-05,1.24257069783718e-06,4,3.7193,5.773896948353125e-05
3.7198,5.704473660581857e-05,1.226021262402425e-06,4,3.7198,5.704473660581857e-05
3.7202,5.634846860850964e-05,1.209657799056119e-06,4,3.7202,5.634846860850964e-05
3.7206,5.565025540970266e-05,1.193468025629384e-06,4,3.7206,5.565025540970266e-05
3.721,5.494796810145259e-05,1.1773951435525279e-06,4,3.721,5.494796810145259e-05
3.7215,5.424191593985518e-05,1.161430186913849e-06,4,3.7215,5.424191593985518e-05
3.7219,5.3530357077898294e-05,1.145528342541645e-06,4,3.7219,5.3530357077898294e-05
3.7223,5.281490688120387e-05,1.1296984618547242e-06,4,3.7223,5.281490688120387e-05
3.7228,5.209362495047781e-05,1.1139075889352428e-06,4,3.7228,5.209362495047781e-05
3.7232,5.136578887491837e-05,1.0981211797224886e-06,4,3.7232,5.136578887491837e-05
3.7236,5.063212599267417e-05,1.0823450653461331e-06,4,3.7236,5.063212599267417e-05
3.724,4.989208043416051e-05,1.0665590039202142e-06,4,3.724,4.989208043416051e-05
3.7245,4.914733103833382e-05,1.050788184464555e-06,4,3.7245,4.914733103833382e-05
3.7249,4.8395859833894073e-05,1.0349851620358636e-06,4,3.7249,4.8395859833894073e-05
3.7253,4.764000347096524e-05,1.019186142833691e-06,4,3.7253,4.764000347096524e-05
3.7257,4.687968288026755e-05,1.0033850559669877e-06,4,3.7257,4.687968288026755e-05
3.7262,4.611661803183215e-05,9.87611592854236e-07,4,3.7262,4.611661803183215e-05
3.7266,4.535012028029303e-05,9.718425337954946e-07,4,3.7266,4.535012028029303e-05
3.727,4.458281511334889e-05,9.561280547498892e-07,4,3.727,4.458281511334889e-05
3.7275,4.381599413325854e-05,9.404881000849935e-07,4,3.7275,4.381599413325854e-05
3.7279,4.305026840936562e-05,9.249323236670492e-07,4,3.7279,4.305026840936562e-05
3.7283,4.228796784963552e-05,9.095034555703173e-07,4,3.7283,4.228796784963552e-05
3.7287,4.153115186273492e-05,8.942380604357555e-07,4,3.7287,4.153115186273492e-05
3.7292,4.0781295566320735e-05,8.791636833834086e-07,4,3.7292,4.0781295566320735e-05
3.7296,4.003965508331614e-05,8.643056433828826e-07,4,3.7296,4.003965508331614e-05
3.73,3.9310025695031106e-05,8.497356651211582e-07,4,3.73,3.9310025695031106e-05
3.7305,3.8593094037305776e-05,8.35466885131565e-07,4,3.7305,3.8593094037305776e-05
3.7309,3.7892869754344564e-05,8.215812638222482e-07,4,3.7309,3.7892869754344564e-05
3.7313,3.721091371752306e-05,8.081102574578736e-07,4,3.7313,3.721091371752306e-05
3.7317,3.655014264298176e-05,7.951072902984992e-07,4,3.7317,3.655014264298176e-05
3.7322,3.5912440223381915e-05,7.826126081253907e-07,4,3.7322,3.5912440223381915e-05
3.7326,3.529990640078562e-05,7.706682904231686e-07,4,3.7326,3.529990640078562e-05
3.733,3.4716366389250696e-05,7.59350563859642e-07,4,3.733,3.4716366389250696e-05
3.7335,3.416304532102207e-05,7.486851854238303e-07,4,3.7335,3.416304532102207e-05
3.7339,3.3642082815570706e-05,7.387068203089818e-07,4,3.7339,3.3642082815570706e-05
3.7343,3.3157914924499336e-05,7.295093723988047e-07,4,3.7343,3.3157914924499336e-05
3.7347,3.270991176516292e-05,7.210721490145152e-07,4,3.7347,3.270991176516292e-05
3.7352,3.230197983477889e-05,7.134750755795771e-07,4,3.7352,3.230197983477889e-05
3.7356,3.193544673169701e-05,7.067322647781597e-07,4,3.7356,3.193544673169701e-05
3.736,3.161098257364127e-05,7.008542040211571e-07,4,3.736,3.161098257364127e-05
3.7365,3.133203815709777e-05,6.959007863792552e-07,4,3.7365,3.133203815709777e-05
3.7369,3.1098761940698746e-05,6.918621439382889e-07,4,3.7369,3.1098761940698746e-05
3.7373,3.091254293878103e-05,6.887546879422558e-07,4,3.7373,3.091254293878103e-05
3.7377,3.077470820124418e-05,6.865944728034812e-07,4,3.7377,3.077470820124418e-05
3.7382,3.068503235550536e-05,6.85355847357448e-07,4,3.7382,3.068503235550536e-05
3.7386,3.0645742281865465e-05,6.850693794282935e-07,4,3.7386,3.0645742281865465e-05
3.739,3.065510287987829e-05,6.856836159994517e-07,4,3.739,3.065510287987829e-05
3.7395,3.071487443565096e-05,6.872153041937542e-07,4,3.7395,3.071487443565096e-05
3.7399,3.082487160094894e-05,6.896462203392093e-07,4,3.7399,3.082487160094894e-05
3.7403,3.0984320723840186e-05,6.929450419749357e-07,4,3.7403,3.0984320723840186e-05
3.7407,3.119284195049518e-05,6.97088550319427e-07,4,3.7407,3.119284195049518e-05
3.7412,3.14501222255349e-05,7.020616529604183e-07,4,3.7412,3.14501222255349e-05
3.7416,3.175468860314258e-05,7.078330472141379e-07,4,3.7416,3.175468860314258e-05
3.742,3.210529246741447e-05,7.143753803495204e-07,4,3.742,3.210529246741447e-05
3.7425,3.2502130585493755e-05,7.21701438959506e-07,4,3.7425,3.2502130585493755e-05
3.7429,3.294199789500319e-05,7.297656962389951e-07,4,3.7429,3.294199789500319e-05
3.7433,3.3424438972106376e-05,7.385753808221483e-07,4,3.7433,3.3424438972106376e-05
3.7437,3.3946634830391316e-05,7.481080471526835e-07,4,3.7437,3.3946634830391316e-05
3.7442,3.45085335864532e-05,7.583973968037102e-07,4,3.7442,3.45085335864532e-05
3.7446,3.510774324225853e-05,7.694386241809929e-07,4,3.7446,3.510774324225853e-05
3.745,3.5743102092789544e-05,7.812492537206538e-07,4,3.745,3.5743102092789544e-05
3.7455,3.6413273812307055e-05,7.93853041375546e-07,4,3.7455,3.6413273812307055e-05
3.7459,3.711750542773849e-05,8.072726547930584e-07,4,3.7459,3.711750542773849e-05
3.7463,3.785439496994401e-05,8.215228746353629e-07,4,3.7463,3.785439496994401e-05
3.7467,3.862381008859027e-05,8.366405657137564e-07,4,3.7467,3.862381008859027e-05
3.7472,3.942564671130333e-05,8.526468276352969e-07,4,3.7472,3.942564671130333e-05
3.7476,4.025995951787977e-05,8.695720581238984e-07,4,3.7476,4.025995951787977e-05
3.748,4.1126101230383165e-05,8.874189971567249e-07,4,3.748,4.1126101230383165e-05
3.7485,4.202505322021863e-05,9.062160553166355e-07,4,3.7485,4.202505322021863e-05
3.7489,4.2956617412819255e-05,9.259622888798013e-07,4,3.7489,4.2956617412819255e-05
3.7493,4.392148541607059e-05,9.466715178364611e-07,4,3.7493,4.392148541607059e-05
3.7497,4.4921406202455284e-05,9.683707361965085e-07,4,3.7497,4.4921406202455284e-05
3.7502,4.595492209914539e-05,9.91016985964183e-07,4,3.7502,4.595492209914539e-05
3.7506,4.702389714616858e-05,1.0146337669787591e-06,4,3.7506,4.702389714616858e-05
3.751,4.812860293087306e-05,1.0392077003914695e-06,4,3.751,4.812860293087306e-05
3.7515,4.926926281963833e-05,1.06472469715003e-06,4,3.7515,4.926926281963833e-05
3.7519,5.044684961656593e-05,1.0911824131972444e-06,4,3.7519,5.044684961656593e-05
3.7523,5.166144937679879e-05,1.1185621994755827e-06,4,3.7523,5.166144937679879e-05
3.7527,5.2914071583503694e-05,1.1468643314884709e-06,4,3.7527,5.2914071583503694e-05
3.7532,5.420410310027626e-05,1.1760571900349333e-06,4,3.7532,5.420410310027626e-05
3.7536,5.553290230761212e-05,1.206151237282833e-06,4,3.7536,5.553290230761212e-05
3.754,5.68997250082143e-05,1.237116413804843e-06,4,3.754,5.68997250082143e-05
3.7545,5.830566745672194e-05,1.2689586285734202e-06,4,3.7545,5.830566745672194e-05
3.7549,5.975058042694597e-05,1.3016625217253006e-06,4,3.7549,5.975058042694597e-05
3.7553,6.123489977970997e-05,1.335233319370108e-06,4,3.7553,6.123489977970997e-05
3.7557,6.275885816035225e-05,1.3696524816992281e-06,4,3.7557,6.275885816035225e-05
3.7562,6.432274198943204e-05,1.4049365025020156e-06,4,3.7562,6.432274198943204e-05
3.7566,6.592670212517651e-05,1.4410716885301834e-06,4,3.7566,6.592670212517651e-05
3.757,6.757064989003547e-05,1.4780553652494273e-06,4,3.757,6.757064989003547e-05
3.7575,6.925530612296336e-05,1.5159026909708374e-06,4,3.7575,6.925530612296336e-05
3.7579,7.098081924429895e-05,1.5546056127627995e-06,4,3.7579,7.098081924429895e-05
3.7583,7.274832083790335e-05,1.5941940314556427e-06,4,3.7583,7.274832083790335e-05
3.7587,7.455750736227887e-05,1.6346564626867904e-06,4,3.7587,7.455750736227887e-05
3.7592,7.640897995389882e-05,1.6760100010782007e-06,4,3.7592,7.640897995389882e-05
3.7596,7.83027485502016e-05,1.7182507803132149e-06,4,3.7596,7.83027485502016e-05
3.76,8.024021176217244e-05,1.7614127092225954e-06,4,3.76,8.024021176217244e-05
3.7605,8.222165795938744e-05,1.8055007390099367e-06,4,3.7605,8.222165795938744e-05
3.7609,8.424735284880114e-05,1.8505192532525104e-06,4,3.7609,8.424735284880114e-05
3.7613,8.631836166085297e-05,1.896496571544559e-06,4,3.7613,8.631836166085297e-05
3.7617,8.843492890063977e-05,1.9434385570076173e-06,4,3.7617,8.843492890063977e-05
3.7622,9.059861217667176e-05,1.9913735247717967e-06,4,3.7622,9.059861217667176e-05
3.7626,9.280979179376403e-05,2.040322216622468e-06,4,3.7626,9.280979179376403e-05
3.763,9.506899055664285e-05,2.0902889356468946e-06,4,3.763,9.506899055664285e-05
3.7635,9.737811631200495e-05,2.1413192587790686e-06,4,3.7635,9.737811631200495e-05
3.7639,9.973764248657853e-05,2.193424614221984e-06,4,3.7639,9.973764248657853e-05
3.7643,0.00010214827409826326,2.2466225379891428e-06,4,3.7643,0.00010214827409826326
3.7647,0.00010461173721069377,2.3009514414358793e-06,4,3.7647,0.00010461173721069377
3.7652,0.00010712873533878266,2.3564277055282305e-06,4,3.7652,0.00010712873533878266
3.7656,0.00010970099136706046,2.413089735637218e-06,4,3.7656,0.00010970099136706046
3.766,0.0001123291771986217,2.4709541341149195e-06,4,3.766,0.0001123291771986217
3.7665,0.00011501542610217363,2.5300699486805846e-06,4,3.7665,0.00011501542610217363
3.7669,0.00011776228673722403,2.5904943454093644e-06,4,3.7669,0.00011776228673722403
3.7673,0.00012056760709872642,2.6521743297871106e-06,4,3.7673,0.00012056760709872642
3.7677,0.000123435842573191,2.715215049612696e-06,4,3.7677,0.000123435842573191
3.7682,0.0001263644845854248,2.7795538276294593e-06,4,3.7682,0.0001263644845854248
3.7686,0.00012936470882391615,2.8454561788618486e-06,4,3.7686,0.00012936470882391615
3.769,0.00013242646421713898,2.9126759889363456e-06,4,3.769,0.00013242646421713898
3.7695,0.00013556173292690425,2.9815050994980123e-06,4,3.7695,0.00013556173292690425
3.7699,0.0001387685768251051,3.0518852573778e-06,4,3.7699,0.0001387685768251051
3.7703,0.0001420446145451054,3.1237567307242166e-06,4,3.7703,0.0001420446145451054
3.7707,0.00014539788849660302,3.197308943764111e-06,4,3.7707,0.00014539788849660302
3.7712,0.00014882608715077606,3.2724904606451013e-06,4,3.7712,0.00014882608715077606
3.7716,0.00015233914433425901,3.3495290749923437e-06,4,3.7716,0.00015233914433425901
3.772,0.00015593054526628742,3.428257661068709e-06,4,3.772,0.00015593054526628742
3.7725,0.0001596082188399347,3.508868731933592e-06,4,3.7725,0.0001596082188399347
3.7729,0.00016337205616532207,3.591362927768145e-06,4,3.7729,0.00016337205616532207
3.7733,0.0001672263869263559,3.6758358792840896e-06,4,3.7733,0.0001672263869263559
3.7737,0.000171173029928699,3.7622955390200293e-06,4,3.7737,0.000171173029928699
3.7742,0.00017521765687747025,3.850922097650267e-06,4,3.7742,0.00017521765687747025
3.7746,0.0001793552268687318,3.9415676989921915e-06,4,3.7746,0.0001793552268687318
3.775,0.00018360254778210022,4.034609876330476e-06,4,3.775,0.00018360254778210022
3.7755,0.00018794753427889136,4.129789644810943e-06,4,3.7755,0.00018794753427889136
3.7759,0.00019240580725983172,4.22743102487343e-06,4,3.7759,0.00019240580725983172
3.7763,0.00019697647452408842,4.327536594252799e-06,4,3.7763,0.00019697647452408842
3.7767,0.00020165970609447082,4.430102384569698e-06,4,3.7767,0.00020165970609447082
3.7772,0.00020646545470436964,4.535338205120673e-06,4,3.7772,0.00020646545470436964
3.7776,0.00021139349754775846,4.643275659327568e-06,4,3.7776,0.00021139349754775846
3.778,0.00021645176773148168,4.754029414024927e-06,4,3.778,0.00021645176773148168
3.7785,0.00022164103631505005,4.8676720662361055e-06,4,3.7785,0.00022164103631505005
3.7789,0.00022696971099188005,4.984365447324092e-06,4,3.7789,0.00022696971099188005
3.7793,0.0002324383647281036,5.104110029490873e-06,4,3.7793,0.0002324383647281036
3.7797,0.00023805273556734886,5.227041286268924e-06,4,3.7797,0.00023805273556734886
3.7802,0.0002438192902853865,5.353326757625132e-06,4,3.7802,0.0002438192902853865
3.7806,0.0002497453935011098,5.483081047560156e-06,4,3.7806,0.0002497453935011098
3.781,0.0002558343239858376,5.6164301371276475e-06,4,3.781,0.0002558343239858376
3.7815,0.0002620933315807014,5.753486905838586e-06,4,3.7815,0.0002620933315807014
3.7819,0.0002685259636871169,5.894355842600322e-06,4,3.7819,0.0002685259636871169
3.7823,0.00027514215751883796,6.039250618190324e-06,4,3.7823,0.00027514215751883796
3.7827,0.00028194894356579995,6.188311869829405e-06,4,3.7827,0.00028194894356579995
3.7832,0.0002889413556199831,6.3414427902445405e-06,4,3.7832,0.0002889413556199831
3.7836,0.0002961503040505307,6.499349555034668e-06,4,3.7836,0.0002961503040505307
3.784,0.00030356001024660877,6.661629290316076e-06,4,3.784,0.00030356001024660877
3.7845,0.00031119375175111646,6.828835523507812e-06,4,3.7845,0.00031119375175111646
3.7849,0.00031905809269203666,7.001092845460077e-06,4,3.7849,0.00031905809269203666
3.7853,0.00032715462360208465,7.178463827516539e-06,4,3.7853,0.00032715462360208465
3.7857,0.00033549866730516934,7.361227971253054e-06,4,3.7857,0.00033549866730516934
3.7862,0.00034409743638866167,7.549621184134756e-06,4,3.7862,0.00034409743638866167
3.7866,0.0003529592190733475,7.743770865090285e-06,4,3.7866,0.0003529592190733475
3.787,0.00036210255114042903,7.944102018459106e-06,4,3.787,0.00036210255114042903
3.7875,0.00037153148753070085,8.150712065842923e-06,4,3.7875,0.00037153148753070085
3.7879,0.00038126198693114427,8.363927497850149e-06,4,3.7879,0.00038126198693114427
3.7883,0.00039130231627966484,8.58395752711737e-06,4,3.7883,0.00039130231627966484
3.7887,0.00040166789785797143,8.811117815254078e-06,4,3.7887,0.00040166789785797143
3.7892,0.0004123733019243532,9.045773999437089e-06,4,3.7892,0.0004123733019243532
3.7896,0.00042343535464444955,9.28823790811822e-06,4,3.7896,0.00042343535464444955
3.79,0.0004348583360839911,9.538640681717412e-06,4,3.79,0.0004348583360839911
3.7905,0.00044667721608175853,9.797741192825488e-06,4,3.7905,0.00044667721608175853
3.7909,0.0004588906742709378,1.006552514536561e-05,4,3.7909,0.0004588906742709378
3.7913,0.0004715239410692376,1.0342517165620836e-05,4,3.7913,0.0004715239410692376
3.7917,0.00048459681704968616,1.0629200517040998e-05,4,3.7917,0.00048459681704968616
3.7922,0.0004981292092041734,1.0925954020382504e-05,4,3.7922,0.0004981292092041734
3.7926,0.0005121381819908628,1.123320175505392e-05,4,3.7926,0.0005121381819908628
3.793,0.0005266492489763115,1.155150310766981e-05,4,3.793,0.0005266492489763115
3.7935,0.0005416847225315027,1.1881303960763034e-05,4,3.7935,0.0005416847225315027
3.7939,0.0005572647861635874,1.222311985352278e-05,4,3.7939,0.0005572647861635874
3.7943,0.0005734255061305893,1.2577705039424264e-05,4,3.7943,0.0005734255061305893
3.7947,0.0005901857832269147,1.2945460747895383e-05,4,3.7947,0.0005901857832269147
3.7952,0.0006075747751917906,1.3327066076727651e-05,4,3.7952,0.0006075747751917906
3.7956,0.0006256311701913021,1.3723353530973946e-05,4,3.7956,0.0006256311701913021
3.796,0.0006443756673925194,1.4134803434801865e-05,4,3.796,0.0006443756673925194
3.7965,0.000663853835298413,1.4562389416278958e-05,4,3.7965,0.000663853835298413
3.7969,0.0006840940469744065,1.5006743090449547e-05,4,3.7969,0.0006840940469744065
3.7973,0.0007051411293690818,1.5468854963485037e-05,4,3.7973,0.0007051411293690818
3.7977,0.0007270357971906348,1.5949648487229376e-05,4,3.7977,0.0007270357971906348
3.7982,0.0007498140609962225,1.644987973232233e-05,4,3.7982,0.0007498140609962225
3.7986,0.0007735342696170687,1.6970860396966207e-05,4,3.7986,0.0007735342696170687
3.799,0.0007982331845311137,1.7513381359576737e-05,4,3.799,0.0007982331845311137
3.7995,0.0008239789365732235,1.8078985081762928e-05,4,3.7995,0.0008239789365732235
3.7999,0.0008508112713595508,1.8668480182455228e-05,4,3.7999,0.0008508112713595508
3.8003,0.0008788042421390229,1.928356728261074e-05,4,3.8003,0.0008788042421390229
3.8007,0.0009080105299657062,1.992539333659879e-05,4,3.8007,0.0009080105299657062
3.8012,0.0009385042743708841,2.0595533644288967e-05,4,3.8012,0.0009385042743708841
3.8016,0.0009703578801565506,2.1295648784462018e-05,4,3.8016,0.0009703578801565506
3.802,0.0010036465408553427,2.2027399189738744e-05,4,3.802,0.0010036465408553427
